id,pair_id,condition,intensity,text,rec_ev,rec_ea,rec_gv,rec_ga,rec_gen,rec_p55,rec_entropy,post_ev,post_ea,post_gv,post_ga,post_gen,post_p55,post_entropy
B-loathing-d1-v2,N-loathing-d1-c2,affective,peak,"The factory had passed inspection every year for a decade. The inspector's brother-in-law managed the plant. This was in the public record, in a filing that no one had cross-referenced until a reporter did. The workers' medical claims were also in the public record. Respiratory conditions at four times the regional average. The factory's ventilation system had been listed as ""upgraded"" in each annual report. A photograph of the ventilation system, taken the week before the most recent inspection, showed the same unit installed in 2014, with the same serial number, with the manufacturer's original warranty sticker still attached.",4.229087399788699,4.884545487488162,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.029807923933166856,4.174560502219416,4.292803322651168,4.687363958346274,4,5,"```
{
  ""valence"": 4,
  ""arousal"": 5
}",0.03249880187238196,4.163165350529559
B-loathing-d2-v1,N-loathing-d2-c1,affective,peak,The apartment had been vacant for six months before the new tenant opened the door. The previous occupant had not taken anything and had not cleaned anything. The kitchen counter had dishes with food that had changed color and shape and was no longer identifiable as what it had once been. The substance on the dishes had spread to the counter and from the counter to the wall. The refrigerator door was slightly open. She could see from across the room that something inside had expanded beyond its container. The air in the apartment had a weight to it. She turned around in the doorway without stepping onto the floor.,4.000032999054107,5.1658910601761745,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.027069535674661437,4.126323200644646,4.060397975011882,4.92094612119515,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.030740405474857027,4.155403945791754
B-loathing-d2-v2,N-loathing-d2-c2,affective,peak,"The restaurant kitchen was visible through a door that should have been closed. He saw it because he had gone looking for the restroom and turned the wrong way. The cutting board had residue from multiple uses without washing — layers of color, each one a different meal from a different hour. The floor near the sink had a film that reflected the overhead light. A container of something that was being used as an ingredient was open on the counter, and the surface of the contents had a texture that did not match what the label described. He walked back to the table. His plate was still there. The food on it was the same food prepared in the room he had just seen. He put his napkin over the plate.",4.498335880189556,4.8619563595192,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.03248561453094796,4.206672635084018,4.524828130643974,4.8011366152175174,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.03400665628355307,4.2095545569938695
B-loathing-d3-v2,N-loathing-d3-c2,affective,peak,"The politician had campaigned on clean water. Three terms, twelve years, clean water in every speech. Her voting record was public. She had voted against the water treatment funding bill four times. Each time, the bill had failed by one vote. Her financial disclosures were also public, though they required cross-referencing with corporate filings to understand. The company that supplied the untreated alternative — the cheaper process, the one the bill would have replaced — had paid her consulting firm a retainer for eleven of the twelve years. The consulting firm was registered to her home address.",4.187816730444732,4.783101746185109,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.028758480815438622,4.1938795676027265,4.316043010852823,4.616449051313081,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.02721327246222012,4.214772058959864
B-amazement-d1-v1,N-amazement-d1-c1,affective,peak,"She had pulled over because the road was too dark to drive safely. When she got out of the car to check the tires, she looked up. The sky was moving. Green light was crossing the entire visible horizon, folding over itself in shapes that changed faster than she could track. She had read about this. Reading about it and seeing it were not the same category of experience. The light had structure — curtains, columns, ripples that moved like fabric in wind, except there was no fabric and the scale was the size of the sky. She stood in the road. A car passed and honked. She did not move.",5.17111051890797,5.647143161302222,5,7,"```
{
  ""valence"": 5,
  ""arousal"": 7
}",0.02755934150105313,4.211741673946088,5.177209521498784,5.480125087448525,7,5,"```
{
  ""valence"": 7,
  ""arousal"": 5
}",0.027710934545700457,4.235100060355424
B-amazement-d2-v1,N-amazement-d2-c1,affective,peak,"The building was on fire from the fourth floor up. The crowd was behind the barrier. A woman on the fifth floor was holding a child out the window because the room behind her was no longer a room. A man from the crowd went under the barrier. He went into the building through the front entrance. The crowd watched the entrance. Forty seconds later, the man appeared at the fifth-floor window. He took the child. The woman climbed out onto the ledge. The three of them came down the fire escape on the side of the building that was not yet burning. The man set the child on the sidewalk and sat down next to it. He was wearing office clothes and carrying a paper coffee cup. He still had the coffee cup.",4.895472515162134,5.373728821728211,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.03474900966701556,4.224097365918896,4.806049672676697,5.047403961678791,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.03516009447796118,4.2173024532818175
B-amazement-d2-v2,N-amazement-d2-c2,affective,peak,"The pianist had lost the use of her left hand in an accident nine years ago. The program listed the piece as a concerto written for two hands. The audience read the program and looked at the stage and looked at the program again. She sat down and placed her right hand on the keys. Then she played the concerto. She played both parts — the left hand's part rearranged across the right hand's range, the melody and the harmony woven into five fingers doing the work of ten. The notes were all present. The structure was intact. She had rebuilt the entire architecture of the piece around what she had, and what she had was enough. The last note ended and the hall was silent for four seconds before anyone responded, because what they had heard required those four seconds to become something they believed.",6.223268472575651,5.938320894503443,7,6,"```
{
  ""valence"": 7,
  ""arousal"": 6
}",0.029452668626295156,4.0129875939989725,5.665354269144134,5.612400533582388,7,5,"```
{
  ""valence"": 7,
  ""arousal"": 5
}",0.032816495503794944,4.143164770522363
B-admiration-d1-v1,N-admiration-d1-c1,affective,peak,"The apprentice had been watching the glassblower for four years. In four years he had never seen her repeat a motion unnecessarily. Every movement of the pipe, every rotation, every breath into the molten shape was the exact movement required and nothing more. Other glassblowers compensated — adjusting, correcting, recovering. She did not need to recover because she did not make the error that required recovery. He had timed her once, secretly, with a stopwatch, comparing her to the videos of the masters in the guild archive. She was faster. Not because she moved quickly, but because she never moved twice where once was enough. He had been her apprentice for four years, and in four years the distance between his craft and hers had not closed. It had become more visible.",4.602242139835032,4.820357358996226,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.029176182091873705,4.221375184884413,4.586019424977529,4.824053075885756,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.03177420553723658,4.20516334288249
B-admiration-d2-v2,N-admiration-d2-c2,affective,peak,"The woman had been fostering children for twenty-two years. Not the easy placements. The ones the system called ""difficult,"" which meant: the ones who had learned that adults leave. She had taken in forty-one children. Some stayed for months. Some stayed for years. Every one of them left, because that was the structure — foster care is temporary by design. She set the table for them. She learned what they would eat and what they wouldn't. She kept their drawings on the refrigerator and she did not take them down when the children left. The refrigerator was covered, layered, years deep. A caseworker once asked her how she did it — the repeated attachment and loss. She said she didn't do it for herself.",5.160363463786552,4.887669423519869,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.03899036918858086,4.136980044280047,5.150124719037517,4.939094272686173,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.040201598326046875,4.117960618374079
B-admiration-d3-v1,N-admiration-d3-c1,affective,peak,"The woman had rebuilt the house herself. Not with a crew. By herself. The flood had taken everything below the waterline, which was everything — the floors, the walls to four feet, the wiring, the plumbing. Insurance had covered a fraction. She was sixty-seven years old. She watched videos on the internet and she went to the hardware store and she asked questions until she understood the answers, and then she did the work. It took her fourteen months. The building inspector who signed off on the final permit said the wiring was better than what had been there before the flood. She had learned how to do it correctly by doing it for the first time. Her neighbors had offered to help. She had thanked them and done it herself, not out of stubbornness, but because she wanted to know that she could.",6.476201558797682,5.529811318940807,7,5,"```
{
  ""valence"": 7,
  ""arousal"": 5
}",0.024311421709901943,3.9344594016782097,5.893637817886664,5.4206230926397785,7,5,"```
{
  ""valence"": 7,
  ""arousal"": 5
}",0.03713286700562214,4.074871922345478
B-admiration-d3-v2,N-admiration-d3-c2,affective,peak,"He had been rejected from the program seven times. Seven applications, seven years. Each year, the letter arrived in March. Each year, the letter said no. Each year, he revised the application — not cosmetically but structurally, tearing apart what he had built and rebuilding it from the foundation. He did not know if the committee noticed. He worked during the day as a technician in the same building where the program operated, and he passed the offices of the people who had rejected him every morning on his way to the equipment room. On the eighth year, the letter said yes. He was forty-one years old. He had been twenty-seven the first time he had stood at the threshold of this work. He had not once walked a different direction.",5.405731528198708,5.202796914281763,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.038007724846061845,4.151757760780213,5.2951647918524705,5.174499830477431,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.0404803276779791,4.14178512934829
B-vigilance-d1-v2,N-vigilance-d1-c2,affective,peak,"His daughter was learning to ride a bicycle. She was at the top of the hill. The hill was longer than he had estimated from the bottom, and the grade was steeper in the middle section where the pavement had a crack running across it. He was standing at the bottom, but not at the very bottom — he was at the point where the grade increased, because that was where she would begin to accelerate beyond what her brakes could manage. He had already checked the brakes. He had checked them twice. A car turned onto the street two blocks away. He noted it. It was moving slowly. He watched his daughter and he watched the car and he calculated the intersection of their two trajectories and he moved four feet to his left, which put him between the trajectories.",5.076859509208819,4.974022119148532,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.03192317892983417,4.2257685749826575,4.839827547328527,5.021269078718118,5,7,"```
{
  ""valence"": 5,
  ""arousal"": 7
}",0.03434822144508296,4.203790311509265
B-vigilance-d2-v2,N-vigilance-d2-c2,affective,peak,"The negotiator had been in the room for seven hours. The man on the other side of the door had not spoken in the last forty minutes. Silence after sustained communication was the pattern the negotiator tracked most carefully, because it was the interval in which decisions were made. He had a diagram in his notebook — a timeline of every word, every pause, every noise from inside the room, marked by minute. The forty minutes of silence had a shape. The first fifteen had ambient sound — movement, objects being shifted. The next ten had stillness. The last fifteen had a single repeated sound at irregular intervals. He was listening to the intervals between the repetitions, because the intervals were getting shorter, and shortening intervals meant the pattern was approaching a conclusion.",4.66062670996628,4.945131251841453,4,5,"```
{
  ""valence"": 4,
  ""arousal"": 5
}",0.031445155028813586,4.19710033732085,4.72229055866517,4.907734770581814,5,6,"```
{
  ""valence"": 5,
  ""arousal"": 6
}",0.029958726560858986,4.186055333592407
B-vigilance-d3-v1,N-vigilance-d3-c1,affective,peak,"The ranger had been sitting in the blind since 4 a.m. The radio report at midnight had placed the injured male within two miles of the village boundary. The animal was wounded, and wounded animals do not follow established paths. It was moving toward a populated area, which made it a priority. She had a map with twelve-hour, six-hour, and one-hour probability circles drawn in concentric rings. The one-hour circle included the path she was watching. The ground was dry, which meant tracks would be shallow and easy to miss. She had positioned herself downwind. Every six minutes she scanned left to right through the binoculars, then listened for thirty seconds with them down. She had been doing this for five hours. The pattern had not varied. The coffee thermos was behind her, unopened, because opening it would create a scent plume.",4.7723149526363695,4.760031427150902,4,5,"```
{
  ""valence"": 4,
  ""arousal"": 5
}",0.03721303774153102,4.153680817184023,4.574109884744688,4.75792276409439,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.031916576270093235,4.160615560496818
Bm-rage-d1-v1,N-rage-d1-c1,affective,moderate,"The credit card statement showed a charge from a restaurant he did not recognize — four hundred dollars, posted on a Saturday. His brother had the supplementary card for emergencies. He checked the date. His brother had mentioned going out that weekend but hadn't said anything about the card. There might have been a reason. There usually was a reason. He pulled up the previous three months and found two more charges he couldn't place, smaller amounts, both on weekends. He set the statement on the counter and left it there while he made dinner.",4.512841522383807,4.54839188872132,4,5,"```
{
  ""valence"": 4,
  ""arousal"": 5
}",0.046148541779310485,4.077875438678713,4.580747178918844,4.5878090978105295,4,5,"```
{
  ""valence"": 4,
  ""arousal"": 5
}",0.04064686637724122,4.123768546802274
Bm-rage-d1-v2,N-rage-d1-c2,affective,moderate,"The joint account was short by twelve hundred dollars. Her sister had access for the shared household expenses — utilities, groceries, the quarterly insurance premium. The withdrawal had been made at an ATM across town, not near any of the usual vendors. She looked at it for a while. Her sister had been between jobs for two months, and they hadn't talked about whether the arrangement still worked the same way. The amount was not large enough to change anything permanently, but it was large enough that someone should have mentioned it. She closed the banking app and opened it again ten minutes later.",4.370368215563755,4.648348093339829,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.04168332579817679,4.031946133844689,4.46533248609579,4.7243369455683135,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.03619690741005342,4.103089311473991
Bm-rage-d2-v1,N-rage-d2-c1,affective,moderate,"The permit had been denied for the third time. Each time for a different reason — first incomplete documentation, then a zoning question, now a signature from a department that had moved offices and did not answer its listed phone number. The project was a wheelchair ramp for his mother's front door. The ramp itself would take a contractor two days to build. The permit process was now in its fourth month. His neighbor across the street had built a similar ramp the previous year and told him it had taken two weeks. He filed the appeal online and printed the confirmation page and put it in the folder with the other two.",4.281549828684667,4.531760283817041,4,5,"```
{
  ""valence"": 4,
  ""arousal"": 5
}",0.03526743978424352,4.108997064509815,4.279496470941901,4.705450892257082,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.03764807229897587,4.127145537371387
Bm-rage-d2-v2,N-rage-d2-c2,affective,moderate,The insurance company had reclassified the claim. What had been approved in October was now listed as requiring additional review — a review that could take up to ninety days. The procedure had already been completed. The doctor's office said this happened sometimes when billing codes were updated mid-quarter. She called the number on the letter and was transferred four times. The fourth representative said the file showed no record of the original approval. She had the approval letter in front of her. She read the reference number aloud. The representative said he would note that in the file.,4.24692689931446,4.635984246762688,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.035883588182975004,4.101345905459814,4.4433981010705415,4.710208126150985,4,5,"```
{
  ""valence"": 4,
  ""arousal"": 5
}",0.03903882280940459,4.143043138807993
Bm-grief-d1-v2,N-grief-d1-c2,affective,moderate,"The automated renewal notice came in the mail — his magazine subscription, addressed to him, the label printed months ago by a system that did not know. She had cancelled most of the accounts in January. This one she had missed, or perhaps she had left it. The magazine arrived every six weeks, slipped through the mail slot and onto the floor where it sat until she picked it up and placed it on the stack by his chair. The stack was five issues tall now. She added the renewal notice to the top and went to make lunch.",4.706048214541126,4.2778676078791165,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.038291992724869474,4.123405200199503,4.6757070244252725,4.509847251670071,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.035682663511424344,4.167883010077968
Bm-terror-d1-v2,N-terror-d1-c2,affective,moderate,"The car had been behind him for the last several miles, but so had two other cars, and one of them had turned off at the gas station. The remaining car kept the same distance. The road was not busy but it was not empty. He signaled and changed lanes. The car changed lanes after a few seconds — the way anyone would when the lane ahead cleared. He was probably being ordinary about it. He took the next exit, which was not his exit, and waited at the bottom of the ramp. The car passed on the highway above without slowing down. He sat at the ramp for another minute before pulling back on.",4.659281522704071,4.567876593097569,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.04636793951990831,4.070037793783126,4.565176869484461,4.663697845631954,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.048965187486871224,4.085907404641166
Bm-terror-d2-v2,N-terror-d2-c2,affective,moderate,"His father had mentioned the numbness in his left hand during a phone call, almost as an aside, between the weather and the score of the game. It had been there for a few weeks, he said, maybe a month. He was going to mention it at his next appointment, which was not for another three weeks. His father was seventy-four and had never been to the doctor ahead of schedule. He had looked it up after the call — the search results offered a range from nothing to everything, in that order. He called his father back the next evening and asked about the hand, and his father said it was about the same.",4.734981792336177,4.525585603028556,4,5,"```
{
  ""valence"": 4,
  ""arousal"": 5
}",0.049328447806269195,4.068120741322206,4.6740986665101785,4.649211522769828,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.04647294829183836,4.076276874245875
Bm-terror-d3-v1,N-terror-d3-c1,affective,moderate,"She had seen the same car parked on her street three times in the past week. A dark sedan, no distinguishing marks, always on the same side of the block but never in exactly the same spot. It could have belonged to someone visiting a neighbor. It could have been a contractor working on the house at the end of the street. She had not seen anyone get in or out of it. On the third day, she wrote down the plate number on the back of a receipt and put the receipt in the kitchen drawer. The car was not there the following morning. She checked the drawer to make sure the receipt was still where she had left it.",4.676806187178589,4.495613954579278,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.04031409552337369,4.093039484503079,4.66409122076187,4.611930332223178,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.045761981911113477,4.120085876911883
Bm-ecstasy-d1-v1,N-ecstasy-d1-c1,affective,moderate,"The acceptance letter was for the second-choice program, not the first, but it was an acceptance letter. She read it at the kitchen table with her coffee going cold beside her. Two years of applications and revised statements and letters of recommendation, and here it was — not the one she had imagined, but a real one, with a start date and a funding line and her name spelled correctly at the top. She would need to move. She would need to find an apartment in a city she had only visited once. She folded the letter back into the envelope and finished her coffee, which by then was no longer warm.",6.039812667636473,5.019539450874664,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.036904583229699604,3.9414132379968025,5.9485277226610584,5.127666937345837,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.035274753225784224,4.050637737745412
Bm-ecstasy-d1-v2,N-ecstasy-d1-c2,affective,moderate,"His piece had been selected for the group exhibition — not a solo show, not a prize, but a spot on the wall alongside eleven other artists, three of whom he had studied in school. The gallery had sent the floor plan with his name next to a rectangle on the west wall, between a painter from Montreal and a sculptor whose work he had seen in a magazine. He pinned the floor plan to the corkboard in his studio and stood back. His name was small but it was there, in the same typeface as the others, at the same size, in the same list.",5.497913600610255,5.080140631900949,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.04953502926079221,3.93147861455042,5.428401873557202,5.227283642072958,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.04353874528916075,4.022413777927311
Bm-ecstasy-d2-v2,N-ecstasy-d2-c2,affective,moderate,"The new employee had been at the company for three months and had eaten lunch at her desk every day. On a Thursday, two women from the design team stopped by her cubicle and asked if she wanted to join them at the place across the street. They had been going there on Thursdays for years, they said. She picked up her jacket and walked with them. They talked about a project deadline and a television show and the quality of the soup, which they agreed was inconsistent. She ordered the soup anyway. The following Thursday, one of them sent her a message at eleven-forty: ""Soup day?""",5.720095456353647,4.555212279955783,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.04769456777204587,3.9298514458071634,5.801915497647903,4.863355009972205,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.0486082128004277,3.9865361471448635
