stimulus_id,text,human_v,human_a,human_v_scaled,human_a_scaled,rec_ev,rec_ea,rec_gv,rec_ga,rec_gen_text,rec_p55,rec_entropy,post_ev,post_ea,post_gv,post_ga,post_gen_text,post_p55,post_entropy
emobank_NYTnewswire9_10538_10589,"And then the casualties were going to be terrible.""",2.33,3.0,-0.3349999999999999,0.0,3.4018047704433063,5.876323690508022,3,7,"{
  ""valence"": 3,
  ""arousal"": 7
}

This text",1.2252434441657203e-08,1.7261161901399553,3.3407553959429945,5.310472547299489,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",2.3117207936338447e-06,1.4081103503160908
emobank_SemEval_742,Floods force Malaysia evacuations,2.22,3.56,-0.3899999999999999,0.28,3.7554819195933966,5.462218522742122,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}

This text",4.025399753319258e-05,1.2233166977280094,3.7269738666920675,5.115750730926216,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",0.0005937020015298902,0.9906873556713286
emobank_Ohio_Steel_12452_12560,"The people of Youngstown, being now unemployed had very little money to spend on anything but staying alive.",2.22,3.0,-0.3899999999999999,0.0,3.8025859451668014,4.532108304910324,4,3,"{
""valence"": 4,
""arousal"": 3
}

This text is likely",1.5301612629603182e-08,1.1383453897414983,3.3262653857825395,4.0109839121548685,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",6.359664854207649e-09,1.6455887725446787
emobank_SemEval_690,Now it's official: Iraq's a mess,2.18,3.46,-0.4099999999999999,0.2299999999999999,2.094054000577718,5.022162709293427,2,5,"{
""valence"": 2,
""arousal"": 5
}",2.0600113938272675e-09,0.7763309598925233,1.857748757155014,4.9984904419165685,2,5,"{
  ""valence"": 2,
  ""arousal"": 5
}",2.237143887566101e-08,1.00455830016687
emobank_Uprooted_Farming-on-Sand_1711_1753,Last year's rich loam is now useless sand.,2.3,3.0,-0.3500000000000001,0.0,3.3979788975663108,5.1866851290692395,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}

This text",1.2144860211030418e-06,1.2009458442136371,3.3419213316949627,5.000346872918354,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",1.9922302786100012e-05,0.888299430464059
emobank_SemEval_882,"Attack video saddens ""friendly fire"" widow",1.88,3.37,-0.56,0.185,3.7997783052006002,4.924876361456253,4,5,"{
  ""valence"": 4,
  ""arousal"": 5
}

This text",7.429008641079345e-05,0.8121939399820691,3.708410042770409,4.819311810655598,4,5,"{
  ""valence"": 4,
  ""arousal"": 5
}",5.684888724441873e-07,1.0759493167093535
emobank_wsj_2465_1041_1137,"An hour later, the paper's circulation manager, Miguel Soler, was shot and killed near his home.",2.0,3.18,-0.5,0.09,2.115203833767639,6.9289886786520745,1,7,"{
  ""valence"": 1,
  ""arousal"": 7
}",8.671025016433891e-12,1.6111437289776798,1.4908389874642751,6.401016450589236,1,5,"{
  ""valence"": 1,
  ""arousal"": 5
}",2.5194360269348535e-12,1.6631007869292789
emobank_Nathans_Bylichka_38054_38115,Get out of my sight now – unless you know how to put it back?,2.12,3.63,-0.4399999999999999,0.3149999999999999,2.0107449887068736,6.911717804345376,1,7,"{
  ""valence"": 1,
  ""arousal"": 7
}",1.6095838854790392e-11,1.3643721889252367,2.1726016435433,6.48214618984161,2,7,"{
  ""valence"": 2,
  ""arousal"": 7
}",1.774052850285042e-11,1.6309120350929842
emobank_SemEval_920,Dozens killed in Baghdad bombing,2.0,3.62,-0.5,0.31,2.4038868347758635,6.487533564163185,2,7,"{
  ""valence"": 2,
  ""arousal"": 7
}",1.1120016716823247e-11,1.7401782760084077,2.2537124054315547,5.296488233459145,2,5,"{
  ""valence"": 2,
  ""arousal"": 5
}",1.541184170566529e-10,1.5116296019748052
emobank_hotel-california_30137_30157,"“No,” said Adrienne.",2.25,3.5,-0.375,0.25,4.694041820307928,2.791149403067305,4,1,"{
  ""valence"": 4,
  ""arousal"": 1
}

The text",5.399582632335987e-06,1.0272359012926646,2.4451718657112917,4.080671137354941,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}

This response",8.921480294875282e-06,1.891164900406826
emobank_NYTnewswire9_9777_9839,"Three days later, another B-29 from the 509th bombed Nagasaki.",2.33,3.0,-0.3349999999999999,0.0,4.375607464932467,3.679506682168895,3,5,"{
""valence"": 3,
""arousal"": 5
}

This text is likely",4.566772956907476e-05,1.252968896648634,4.519475769569238,2.891716523878191,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}

This text",1.8281255723871227e-05,1.3331314048927831
emobank_110CYL071_246_283,Michael was born with cerebral palsy.,2.14,3.14,-0.4299999999999999,0.07,4.939996255410085,3.0362724466055524,5,3,"{
  ""valence"": 5,
  ""arousal"": 3
}

This text",5.438636063859058e-05,0.31896056560844555,5.00152640230968,2.991711591798797,5,3,"{
  ""valence"": 5,
  ""arousal"": 3
}

This text",0.00015165373669574688,0.0870447787887818
emobank_SemEval_679,Gunmen abduct Filipino woman in Nigeria,2.22,3.22,-0.3899999999999999,0.1100000000000001,2.7101171538420687,5.594947453105449,2,5,"{
  ""valence"": 2,
  ""arousal"": 5
}",3.618328875152458e-10,1.8114302213312334,2.4858022331978744,5.081375638036198,2,5,"{
  ""valence"": 2,
  ""arousal"": 5
}",3.8968959739942555e-09,1.1004634940755404
emobank_112C-L015_859_939,Many of the children have no homes; no memories of joy from past holidays.,2.12,3.25,-0.4399999999999999,0.125,3.2865170830257604,5.55317121105972,2,5,"{
  ""valence"": 2,
  ""arousal"": 5
}",1.9580261262532397e-08,1.4705842903448982,2.8060546426781183,5.17774606745978,2,5,"{
  ""valence"": 2,
  ""arousal"": 5
}",1.5781709324901737e-08,1.4654373688556588
emobank_captured_moments_9076_9083,Enough.,2.3,3.4,-0.3500000000000001,0.1999999999999999,4.765252068554878,3.4362454137904153,4,5,"{
""valence"": 4,
""arousal"": 5
}

The text ""En",0.0011060900115981956,0.6961092163863686,3.2874946167615735,5.003218731711712,4,5,"{
  ""valence"": 4,
  ""arousal"": 5
}

This response",0.06829614549782,1.4621276329256618
emobank_A_defense_of_Michael_Moore_19756_19840,"The kid was a little bastard, and the parents were involved in drugs -- case closed.",2.3,3.3,-0.3500000000000001,0.1499999999999999,1.2220020363450483,4.927613108636689,1,5,"{
  ""valence"": 1,
  ""arousal"": 5
}",2.3786259720632863e-07,0.809713956717269,1.5102001713405016,3.92074563361718,1,3,"{
  ""valence"": 1,
  ""arousal"": 3
}",5.057258169743873e-07,1.7336568347233827
emobank_hotel-california_30791_30976,"“You could force the captain to set down somewhere. Let us off the ship. If he refuses, threaten him. If he still refuses, well, of all of us, isn't there someone who can drive a ship?”",2.3,3.6,-0.3500000000000001,0.3,2.2263791671010673,6.9436514810350385,2,7,"{
  ""valence"": 2,
  ""arousal"": 7
}

This text",3.752088612568793e-11,1.2673924303642756,2.625880264696167,6.871254342183939,2,7,"{
  ""valence"": 2,
  ""arousal"": 7
}",1.4192111002039503e-09,1.26028174766375
emobank_IFAW1_1303_1324,"“stupid, non-feeling”",2.0,3.0,-0.5,0.0,1.0051125904218106,4.686923834598925,1,5,"{
""valence"": 1,
""arousal"": 5
}",8.981626107500611e-11,0.5199904696831723,1.0212748087132013,1.0968914986624625,1,1,"{
  ""valence"": 1,
  ""arousal"": 1
}",1.0344326972912046e-10,0.2831908364277498
emobank_Nathans_Bylichka_37381_37477,“and you’d better pray to whatever god you think will listen that he won’t care we woke her up.”,2.3,3.4,-0.3500000000000001,0.1999999999999999,2.5469398985780525,5.211150151937799,2,5,"{
""valence"": 2,
""arousal"": 5
}",2.784800552086975e-10,1.3025879396764397,2.5975988510401207,5.022195794622387,2,5,"{
  ""valence"": 2,
  ""arousal"": 5
}",2.299047260767071e-08,1.0797185002126088
emobank_Ohio_Steel_10791_10967,"However, to American companies already suffering financial setbacks, outdated machinery, and fierce competition, this lack of demand was an inconvenience they could not afford.",2.3,3.1,-0.3500000000000001,0.05,3.3702453390604776,5.093399572069303,3,5,"{
""valence"": 3,
""arousal"": 5
}

This text is likely",2.7757571799050056e-05,1.1911508439820373,2.7754568001924604,4.980696047400053,3,5,"{
""valence"": 3,
""arousal"": 5
}",1.2177963207089772e-05,1.044179056757144
emobank_marine1_490_675,"Even today, after years of public outrage, dolphins continue to die in tuna fisheries of other countries and are still being cruelly and often illegally killed by gillnets and harpoons.",2.0,3.2,-0.5,0.1,2.6540669537907107,6.766213654480413,2,7,"{
""valence"": 2,
""arousal"": 7
}",2.5783137210658748e-11,1.6642324885314825,2.345548890819553,5.859752515957883,2,5,"{
""valence"": 2,
""arousal"": 5
}",1.3976715907215244e-11,1.920290477582108
emobank_sucker_1488_1738,"“a black-themed book will come up for consideration, and there won’t be anyone of color to put in an opinion, or there’ll be one, who shouldn’t bear the burden alone. So we all pretend we’re experts. Maybe I’m the only one who’s embarrassed by that.”",2.33,3.33,-0.3349999999999999,0.165,3.1862604479737144,5.261147209062886,3,5,"{
""valence"": 3,
""arousal"": 5
}

This text expresses",4.054909013055413e-05,1.4115391590881845,3.421805438303399,5.020735649962675,3,5,"{
""valence"": 3,
""arousal"": 5
}

This text expresses",0.00091101464572558,1.2456796419936342
emobank_hotel-california_2985_3092,"The survivors of the unfortunate accidents, the catastrophic malfunctions, the fateful crashes: this is us.",2.33,2.89,-0.3349999999999999,-0.0549999999999999,3.587117827184472,5.746637428836323,3,7,"{
""valence"": 3,
""arousal"": 7
}

This text is likely",4.684025769486219e-08,1.3587517864714689,3.2798864825346086,5.09175699260925,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",2.9331004624151365e-06,1.0626594404255452
emobank_NYTnewswire9_7912_8038,"At 8:15 a.m. Hiroshima time, the pneumatic bomb-bay doors opened and ""Little Boy,"" equivalent to 20,000 tons of TNT, fell out.",2.0,3.5,-0.5,0.25,2.664815282309455,5.3614724354747265,3,5,"{
""valence"": 3,
""arousal"": 5
}

This text is likely",2.1227141320206635e-07,1.6954023462025565,2.4518682222738297,5.045507585742329,0,5,"{
  ""valence"": 0,
  ""arousal"": 5
}",1.0822748003845552e-05,1.4037750321053466
emobank_SemEval_1204,Swiss plane crashes at Moscow airport,2.2,3.0,-0.3999999999999999,0.0,2.7520450968890326,6.769474911219145,3,7,"{
  ""valence"": 3,
  ""arousal"": 7
}

This text",9.435264167419512e-11,1.4404297767542018,2.5485423392742144,5.210698438400207,2,5,"{
  ""valence"": 2,
  ""arousal"": 5
}",3.5280650581962492e-09,1.3351208170435807
emobank_20020731-nyt_18216_18312,"""There was death in D.C. throughout the '80s and into the '90s, and there was death everywhere,""",2.3,3.1,-0.3500000000000001,0.05,2.029949676389541,5.320793645038134,2,5,"{
""valence"": 2,
""arousal"": 5
}",2.4193784218868606e-12,1.2393730843411175,1.9489726710053237,4.99813505941892,2,5,"{
""valence"": 2,
""arousal"": 5
}",1.0825001194219253e-08,0.9769376305228796
emobank_hotel-california_26456_26482,My quarters felt stifling.,2.22,3.11,-0.3899999999999999,0.0549999999999999,4.266185479926303,4.481815397900769,4,5,"{
  ""valence"": 4,
  ""arousal"": 5
}

This text",0.002380955967197111,0.7042810169415394,4.153561696474848,4.755795449819193,4,5,"{
  ""valence"": 4,
  ""arousal"": 5
}

Interpret",0.037233479383030794,0.6589064845846807
emobank_SemEval_846,"Scorpion on a plane, a pantful of pain",2.12,3.12,-0.4399999999999999,0.06,2.118791165520373,6.696797147446677,2,7,"{
  ""valence"": 2,
  ""arousal"": 7
}",1.0589316299211048e-13,1.484882489495012,2.3357913532670596,6.092165088709928,1,7,"{
  ""valence"": 1,
  ""arousal"": 7
}",1.596062324168073e-11,1.7937806797915004
emobank_hotel-california_18971_19010,We're not even going to leave a legacy.,2.33,2.89,-0.3349999999999999,-0.0549999999999999,3.820300869839256,5.617968693181105,4,5,"{
  ""valence"": 4,
  ""arousal"": 5
}

This text",2.126725175164624e-07,1.3509321657713387,3.2516568088257864,5.063402689451878,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",1.6186210492824804e-05,1.2642299903897822
emobank_A_defense_of_Michael_Moore_4592_4632,Mustafa was 14 years when he was killed.,2.1,3.1,-0.4499999999999999,0.05,3.572703703525649,4.586642314216238,4,3,"{
  ""valence"": 4,
  ""arousal"": 3
}

This text",1.2345836733573427e-08,1.6095759109045977,3.7824108710122424,1.679724571912245,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",4.317762697923019e-08,1.6028446327017956
emobank_Seedbombing_2063_2206,"I found this hard to do while also avoiding cops, dealing with the camera and the car window, scoping out angles of approach for throwing, etc.",2.3,3.2,-0.3500000000000001,0.1,4.960841682273075,6.5081346188056095,5,7,"{
""valence"": 5,
""arousal"": 7
}

This text suggests a",2.1785292525102163e-05,0.8438779989155459,4.800517094509016,6.698241457494849,5,7,"{
""valence"": 5,
""arousal"": 7
}",1.357220497596558e-06,0.8926297056310215
emobank_SemEval_1086,High cholesterol raises stroke risk healthy women,2.3,2.8,-0.3500000000000001,-0.1,3.928133873821863,5.315224723417487,4,5,"{
  ""valence"": 4,
  ""arousal"": 5
}

This text",0.00013344530332028381,1.008273545834313,4.629497950177169,3.6550900921569838,4,5,"{
  ""valence"": 4,
  ""arousal"": 5
}

Interpret",0.0011697263830570612,0.8465247610221965
emobank_NYTnewswire2_8918_8994,"""This is a criminal act and it certainly puts things in a different league,""",2.0,3.1,-0.5,0.05,2.6822936388756626,6.356789991178919,3,7,"{
  ""valence"": 3,
  ""arousal"": 7
}

The text",2.2925966033903212e-11,1.4795631062401116,2.5314844670354133,5.626323052334375,2,5,"{
  ""valence"": 2,
  ""arousal"": 5
}",5.524126878106521e-11,1.5107370508221343
emobank_Fermentation_HR5034_9996_10126,"The hypocrisy, misleading notions and disinformation being featured at the wholesalers website supporting H.R. 5034 is staggering.",2.0,3.25,-0.5,0.125,2.113062356607113,5.477983826907317,2,5,"{
""valence"": 2,
""arousal"": 5
}",8.448644316429893e-12,1.597293317045962,1.6805165500021733,5.3165322363971645,1,5,"{
""valence"": 1,
""arousal"": 5
}",5.811145749144784e-12,1.459971676558615
emobank_SemEval_648,Somalia declares state of emergency,2.13,3.62,-0.435,0.31,3.2909477342298454,5.45952013330139,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}

This text",3.688844869145427e-08,1.3350794575352352,2.9720934466206694,5.139369337322729,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",2.725252076007067e-07,1.0195537368109358
emobank_hotel-california_17786_17818,"“That's still dumb,” said Sarah.",2.2,3.2,-0.3999999999999999,0.1,2.9683283485596825,3.2834809010560595,3,1,"{
  ""valence"": 3,
  ""arousal"": 1
}",2.1597174823609943e-07,1.8819284991421843,2.6784318686635533,4.305477930364566,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",1.7806203772581003e-06,1.2202320144456595
emobank_cable_spool_fort_8516_8674,"""I thought he might stab you."" Roy said and craned his neck forward to look at Tucker's face as the other boys began to crowd around at a respectful distance.",2.3,3.4,-0.3500000000000001,0.1999999999999999,2.4430843008984198,6.4269981803754686,2,5,"{
  ""valence"": 2,
  ""arousal"": 5
}",5.771372194211677e-12,1.529932355322172,2.018225273067332,6.029818751741319,2,5,"{
  ""valence"": 2,
  ""arousal"": 5
}",1.1390502782584842e-12,1.379032795397549
emobank_hotel-california_33279_33299,I couldn't find her.,2.11,3.11,-0.445,0.0549999999999999,4.492710262077787,4.117979042189836,4,5,"{
  ""valence"": 4,
  ""arousal"": 5
}

This text",0.005705441146902241,0.9887096373287184,4.0661937609668835,5.126395223197182,4,5,"{
  ""valence"": 4,
  ""arousal"": 5
}",0.03311972852320944,0.7480489520204067
emobank_The_Black_Willow_10749_10795,"I would not be happy, thus separated from it.""",2.2,3.2,-0.3999999999999999,0.1,3.160619111035493,4.25804455348547,3,5,"{
""valence"": 3,
""arousal"": 5
}

This text expresses",8.715211112312275e-08,1.946620428494755,2.584814479467758,4.5765682847385865,2,5,"{
  ""valence"": 2,
  ""arousal"": 5
}",2.294640900770932e-06,1.4678690720222343
emobank_NYTnewswire7_1802_1854,"But in some areas, the seabass are being overfished.",2.3,3.0,-0.3500000000000001,0.0,4.970572250946973,3.06122138718941,5,3,"{
""valence"": 5,
""arousal"": 3
}

The text is neutral",0.00044524898899442507,0.2929181939386225,4.992303040899502,3.0389257990658574,5,3,"{
  ""valence"": 5,
  ""arousal"": 3
}",0.0026299133640213857,0.18458631451958507
emobank_cable_spool_fort_116_125,You suck.,1.6,3.9,-0.7,0.4499999999999999,1.0000779457723654,5.021094359717698,1,5,"{
  ""valence"": 1,
  ""arousal"": 5
}",4.1217872359196507e-10,0.09081852535546515,1.000279921107569,4.995114366369222,1,5,"{
  ""valence"": 1,
  ""arousal"": 5
}",5.2736493217872926e-08,0.05436042863281881
emobank_detroit_9593_9753,"You think I'm kidding, but I couldn't be more serious -- that Honda is a visceral reminder for people of how the American consumer has left Detroit in the dust.",2.3,3.8,-0.3500000000000001,0.3999999999999999,3.458641393892317,5.693233663775923,3,5,"{
""valence"": 3,
""arousal"": 5
}

The text expresses",1.8554751203296265e-07,1.5436538959236712,3.231348077954004,5.322428325648146,3,5,"{
""valence"": 3,
""arousal"": 5
}

The text expresses",9.02009331313564e-06,1.4504089946694694
emobank_cable_spool_fort_115_137,"""You suck."" Chad said.",2.1,3.8,-0.4499999999999999,0.3999999999999999,1.0013170756175416,4.998003927847731,1,5,"{
  ""valence"": 1,
  ""arousal"": 5
}",1.7256315791934327e-10,0.0780055938780253,1.0009140214913166,4.933742675533115,1,5,"{
  ""valence"": 1,
  ""arousal"": 5
}",5.181285439952206e-10,0.17164570260418424
emobank_easy_money_6254_6342,Or maybe this guy was just a wacko who wanted to take me out on a dark road and kill me.,2.0,3.7,-0.5,0.3500000000000001,2.512104275014355,6.8164838795380165,2,7,"{
""valence"": 2,
""arousal"": 7
}",1.1528680245563137e-12,1.2110212300266983,2.5934687540885806,6.531953947023361,2,7,"{
  ""valence"": 2,
  ""arousal"": 7
}",8.475635668534392e-12,1.4852229302429973
emobank_audubon1_60_76,I’m outraged ...,1.63,3.91,-0.685,0.455,1.693341923503618,6.133085784130178,1,7,"{
  ""valence"": 1,
  ""arousal"": 7
}",2.018078175866887e-11,1.4921545214491012,1.0196182019924604,5.036539722601965,1,5,"{
  ""valence"": 1,
  ""arousal"": 5
}",7.37638369273829e-14,0.12404621974397871
emobank_detroit_15207_15294,"You want to yell at which insurance company fucked up, or change a bedpan, so to speak?",2.1,3.8,-0.4499999999999999,0.3999999999999999,2.1162501412413603,5.214064188888162,2,5,"{
""valence"": 2,
""arousal"": 5
}

This text is likely",2.111453278864847e-09,1.2509165993677913,2.2428827705556977,5.043376582145,2,5,"{
  ""valence"": 2,
  ""arousal"": 5
}",7.381825450614138e-07,1.0671577131016172
emobank_Nathans_Bylichka_56572_56622,Hands closed on my neck and I felt my spine crack.,1.9,3.8,-0.55,0.3999999999999999,1.0007084747340504,8.998757550191787,1,9,"{
  ""valence"": 1,
  ""arousal"": 9
}",6.042066947106729e-17,0.01264717821816791,1.0001128916750002,8.999845613860103,1,9,"{
  ""valence"": 1,
  ""arousal"": 9
}",1.2608323911439995e-16,0.0022830370433597194
emobank_The_Black_Willow_12929_13034,"""What in G-d's name could have possessed you to do such a thing,"" cried Arthur, nearly raising his voice.",2.3,3.8,-0.3500000000000001,0.3999999999999999,2.303062533611147,5.367734224757025,2,5,"{
""valence"": 2,
""arousal"": 5
}

The text expresses",5.999767282534882e-08,1.5606915685981435,2.0838832096879614,5.40369641258209,2,5,"{
  ""valence"": 2,
  ""arousal"": 5
}",1.5290485893237717e-08,1.6258048993632817
emobank_Madame_White_Snake_3473_3497,“disturbed and agitated”,2.12,4.0,-0.4399999999999999,0.5,2.9194969607920314,6.567639105512532,3,7,"{
  ""valence"": 3,
  ""arousal"": 7
}",7.441817229108907e-12,1.130976383911143,2.6981994383047025,6.792549618468604,3,7,"{
  ""valence"": 3,
  ""arousal"": 7
}",1.5720445403963646e-11,1.0080155735027023
emobank_audubon1_7282_7287,“NO!”,2.0,3.89,-0.5,0.445,1.00721883795347,6.000753408523385,1,5,"{
  ""valence"": 1,
  ""arousal"": 5
}",5.870378090648577e-10,0.9110621315469123,1.000953852926457,5.588095772096676,1,5,"{
  ""valence"": 1,
  ""arousal"": 5
}",3.090680999850763e-12,0.7135275705752997
emobank_Nathans_Bylichka_37816_37828,he screamed.,2.22,3.78,-0.3899999999999999,0.3899999999999999,3.7667412056192204,6.24050146122395,3,7,"{
""valence"": 3,
""arousal"": 7
}

This text does not",2.3094725539007945e-08,1.5324854367522798,2.173426163424807,5.737989050992929,0,5,"{
  ""valence"": 0,
  ""arousal"": 5
}",1.9979393221186077e-10,1.4814751696433381
emobank_Homosexuality_5297_5340,They also do not belong in a court of law!”,2.18,4.0,-0.4099999999999999,0.5,1.5472439109218292,5.1143905342792,1,5,"{
  ""valence"": 1,
  ""arousal"": 5
}

This text",2.9868414171173427e-09,1.1817483728729279,2.051079883337515,5.026826656254893,2,5,"{
  ""valence"": 2,
  ""arousal"": 5
}",2.12545436626435e-07,1.171053353580972
emobank_Nathans_Bylichka_11578_11605,That just unnerved me more.,2.0,3.8,-0.5,0.3999999999999999,3.1476486236918246,5.410330711186222,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}

This text",1.8357102937620535e-09,1.3135894915695907,2.794188221209338,5.527579228776627,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",4.8415716958800843e-11,1.4862135503572973
emobank_detroit_4319_4400,"We didn't slow down to take a photo, but I'll paraphrase: DON'T BURN HOUSES DOWN!",2.1,4.1,-0.4499999999999999,0.5499999999999998,1.4358468330000533,5.281519064546889,1,5,"{
  ""valence"": 1,
  ""arousal"": 5
}

This text",2.5394426559807823e-08,1.3180250194627912,1.9428056556990814,5.000909795476533,1,5,"{
  ""valence"": 1,
  ""arousal"": 5
}",1.1547218740610565e-05,1.4566645834963479
emobank_defenders5_2473_2623,They are utterly out of step with their Alaska constituents ... the state agency that manages Alaska wildlife ... and the rest of the American public!,2.3,3.7,-0.3500000000000001,0.3500000000000001,2.5236084758460753,5.069754402169572,2,5,"{
""valence"": 2,
""arousal"": 5
}

The text expresses",2.064539868219e-09,1.0455750045956467,2.3777158433951993,5.014203575722705,2,5,"{
""valence"": 2,
""arousal"": 5
}",1.6457823326267067e-07,0.9452081700572367
emobank_Nathans_Bylichka_57890_57977,"Rachel, her clothes torn and her face drawn, looked like she might cry when she saw me.",2.33,4.0,-0.3349999999999999,0.5,3.2395077287456813,5.364650816981859,2,5,"{
  ""valence"": 2,
  ""arousal"": 5
}",1.8376140452035122e-05,1.6129525042413635,2.1618161892801595,5.1878929372033875,2,5,"{
  ""valence"": 2,
  ""arousal"": 5
}",1.1047876580330215e-06,1.0008558214051309
emobank_SemEval_640,Firms on alert for letter bombs,2.2,3.8,-0.3999999999999999,0.3999999999999999,3.039879699995679,5.100075183372848,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}

The text",1.782940720630068e-06,0.5284685274002581,3.2582974532590336,5.133326685090943,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}

The text",0.00766981134490325,0.7098518296072893
emobank_hotel-california_22389_22419,Fact: Adrienne intimidated me.,2.0,3.67,-0.5,0.3349999999999999,3.6279128751131804,5.169822540623772,4,5,"{
  ""valence"": 4,
  ""arousal"": 5
}

This text",0.02832337108087165,1.6250090820700356,2.4436889219807583,5.001270340576774,2,5,"{
  ""valence"": 2,
  ""arousal"": 5
}",1.2034313669325052e-06,0.9759979192736017
