id,emotion,intensity,domain,domain_label,matched_control_id,word_count,text,split,pair_id,target_emotion,triplet_id,w_ev,w_ea,w_ed,w_gv,w_ga,w_gd,w_p555,r_ev,r_ea,r_ed,r_gv,r_ga,r_gd,r_p555,s_ev,s_ea,s_ed,s_gv,s_ga,s_gd,s_p555
B-grief-d1-v1,grief,peak,1.0,Bereavement (death of loved one),N-grief-d1-c1,86,"The kitchen counter still had the grocery list in his handwriting. Bananas, milk, the kind of bread she never liked. She opened the refrigerator and found the leftovers he'd portioned into containers, labeled with days of the week. Thursday's container was still full. It was now Sunday. She closed the door and stood in the room where everything was exactly where he had put it, and no one was going to move any of it, and no one was going to add to it, ever again.",clinical,P_grief-d1-v1,grief,T_grief-d1-v1,2.145676297296918,3.2381696249821754,3.1970562372059286,1,1,1,0.0016410613938154528,2.2342668692980605,3.152912752332017,3.1354372488268734,1,1,1,0.0020505427571364445,3.686354743002023,4.032933598746168,4.099875763190759,1,1,1,0.003526662238615035
B-grief-d1-v2,grief,peak,1.0,Bereavement (death of loved one),N-grief-d1-c2,78,"The woman at the front desk asked her to sign for his personal effects. A watch. A wallet with eleven dollars. A bus pass that expired next month. She put them in her coat pocket, where they made almost no weight at all. Outside, the parking lot was the same parking lot from this morning. She stood next to the car for a while. There was no reason to be anywhere in particular. There was no one waiting.",clinical,P_grief-d1-v2,grief,T_grief-d1-v2,3.3150848126849635,3.452777513557389,3.6345029721242934,1,1,1,0.0030256720873310283,2.7066595432689002,3.170639286792499,3.1879118755833846,1,1,1,0.0024547004365801013,4.343168716224117,4.170121255423103,4.480267251637562,1,1,1,0.004225385386105759
B-grief-d1-v3,grief,peak,1.0,Bereavement (death of loved one),N-grief-d1-c3,89,"His daughter had stopped answering the phone in complete sentences. When he called, she would say ""yeah"" or ""okay"" or nothing. The school sent a letter about attendance. He found the dog sitting by the back door again, in the same spot, facing the same direction, the way it had every evening for the last forty-seven days. He filled the water bowl and set it down. The dog looked at the door. He looked at the door. The yard was dark and empty and the gate had not opened.",clinical,P_grief-d1-v3,grief,,2.8283446852486875,3.365715805535189,3.4003888645720868,1,1,1,0.0030093744271810865,2.8885509448204076,3.1468535690095463,3.230350476262592,1,1,1,0.003087542117509648,4.443641471278894,4.24530017787206,4.496694023212654,1,1,1,0.005233825165247445
B-grief-d1-v4,grief,peak,1.0,Bereavement (death of loved one),N-grief-d1-c4,95,"They told her she could take the room whenever she was ready. She wasn't ready. She went in anyway. The sheets were still pressed into the shape of the body that had been there. A glass of water on the nightstand, half-finished. The television remote balanced on the arm of the chair. She picked up the water glass and held it. It was room temperature now. She drank the rest of it because there was nothing else she could do with it and because the mouth that had touched it would not touch anything again.",clinical,P_grief-d1-v4,grief,,2.504461148133111,3.284401309159719,3.372219789446997,1,1,1,0.002258027566015975,2.278532476395813,2.992085257980131,3.0841017858302306,1,1,1,0.002147947749133483,4.233560962099003,4.24067436407047,4.371918356462352,1,1,1,0.003996634483718878
B-grief-d2-v1,grief,peak,2.0,Career destruction (life's work lost),N-grief-d2-c1,91,"The lab was empty now. Twenty-two years of research. The server room had been cleared by facilities before she'd arrived Monday morning. The backup drives weren't in the cabinet. She found a single Post-it note on the monitor: ""Assets transferred per Board directive, 2/14."" Her notebooks were still there — they hadn't taken paper. She opened one to a page of handwritten equations from 2009 and ran her finger along the margin where she'd drawn a small star next to the line that would have changed everything, and now never would.",clinical,P_grief-d2-v1,grief,T_grief-d2-v1,3.49243189179132,3.9686813122630182,4.27379756793869,1,1,1,0.0028529323784474096,2.828073671894935,3.8062588466932334,3.999819451302736,1,1,1,0.0017816056025031716,4.834030383944776,4.747816667898117,5.076247917557337,9,9,9,0.004163650729626757
B-grief-d2-v2,grief,peak,2.0,Career destruction (life's work lost),N-grief-d2-c2,100,"The carpenter ran his hand along the doorframe of the shop. Thirty-one years. The auction company had tagged everything — the table saw, the planer, the chisels his father had given him, each one with a yellow sticker and a lot number. Someone would buy the tools for a price and use them or not use them. The workbench had a coffee ring from this morning. He pulled the chain on the overhead light and stood in the dark for a moment, then locked the door from the outside and put the key in an envelope addressed to the bank.",clinical,P_grief-d2-v2,grief,T_grief-d2-v2,2.5076116812806117,3.523114619168371,3.761975223251492,1,1,1,0.0017909454961276912,2.325156457516035,3.3524358001113286,3.530323428204566,1,1,1,0.0015384241680342177,4.470449257076595,4.301926983704295,4.744715779422362,1,1,1,0.0035383681147267594
B-grief-d2-v3,grief,peak,2.0,Career destruction (life's work lost),N-grief-d2-c3,94,"The orchestra had performed its final concert to an audience of thirty-four people. The music director collected the stand lights and wound the extension cords slowly, one loop at a time. The chairs were stacked against the wall. The city had reallocated the building. There was no season next year. There was no ensemble. Forty years of programs were in a filing cabinet in the hallway. He touched the lid of the piano and closed it, and the click of the latch was the last sound the hall would make as a concert hall.",clinical,P_grief-d2-v3,grief,,3.596653043122222,3.971504275168751,4.086308776599181,1,1,1,0.004786435292134713,3.4609107787755105,3.6309124285737293,3.8246280042228658,1,1,1,0.0043127629245651115,4.6562813083422485,4.5722080650876515,4.850762066908893,1,1,1,0.005301977042649365
B-grief-d2-v4,grief,peak,2.0,Career destruction (life's work lost),N-grief-d2-c4,104,"She stood in the classroom after the last students had gone. The desks were still arranged in the circle she'd insisted on — not rows, never rows. The administration had given her until Friday. Thirty years and they'd given her until Friday. She took down the poster she'd made her first year, the one with the quote about curiosity, now faded where the sun hit it every afternoon. The tape pulled away a small piece of the paint. She folded the poster carefully and put it in a box that was not large enough for thirty years but was the only box she had.",clinical,P_grief-d2-v4,grief,,2.7677332183857875,3.45253181072934,3.6124019239526945,1,1,1,0.0026363085613044478,2.3785904419599775,3.2176918387973434,3.307066012351161,1,1,1,0.0018660593637679589,4.4676723091147075,4.2753868160726185,4.548583073386314,1,1,1,0.004574175479606649
B-grief-d3-v1,grief,peak,3.0,Relationship dissolution (abandonment),N-grief-d3-c1,99,"He found the key on the kitchen table. Not in the bowl by the door where she always left it, but centered on the table, placed there with intention. The closet was half-empty in a way that was precise — her things, only her things, selected and removed while he was at work. The hangers were still swinging slightly, or he imagined they were. The bathroom mirror had a square of fog from a shower taken hours ago. He sat down on the bed and noticed the indent on her side of the mattress was already starting to level.",clinical,P_grief-d3-v1,grief,T_grief-d3-v1,3.0216311321893023,3.67418512180884,3.8817406731794764,1,1,1,0.0031873144693169517,2.5382336883570913,3.4800386590193777,3.592283270792459,1,1,1,0.0026124908832525847,4.713242903132519,4.67894010605008,4.863256259561311,1,1,1,0.005741356849874052
B-grief-d3-v2,grief,peak,3.0,Relationship dissolution (abandonment),N-grief-d3-c2,88,"The girl sat on her bedroom floor, sorting two piles. Her mother's things that had been left behind. Her mother's things that had been taken. The taken pile was larger. The left pile included: one earring, a library book, a tube of hand cream, and a birthday card that said ""To my beautiful girl"" in handwriting she would not see on new things again. She put the card under her pillow and returned the library book to the shelf. There was a late fee. She would pay it.",clinical,P_grief-d3-v2,grief,T_grief-d3-v2,3.1148334158503865,3.7656830428279644,3.793638227974736,1,1,1,0.0032873784368426186,3.106669572874015,3.409111963393035,3.5674820913057976,1,1,1,0.0027654331561246448,4.324044092793312,4.365886733092953,4.603939315593,1,1,1,0.004517914399428217
B-grief-d3-v3,grief,peak,3.0,Relationship dissolution (abandonment),N-grief-d3-c3,94,"The man sat across from his son in the food court. The boy was twelve and had ordered nothing. The man had ordered coffee and hadn't touched it. Between them were two plane tickets — one was the boy's return flight. The other was the man's. Different cities. The boy was folding his straw wrapper into smaller and smaller squares. The man watched his hands and thought about how they were the same hands from the delivery room, just longer now. They had forty-five minutes before the gate opened and then they had nothing.",clinical,P_grief-d3-v3,grief,,2.6750824822151325,3.409583237656171,3.6077300413717746,1,1,1,0.002775072663169541,2.547440797208274,3.073899878391204,3.2717746741275544,1,1,1,0.0029534395847658343,4.248260142981665,4.20980424018788,4.552410482841888,1,1,1,0.005179358623462358
B-grief-d3-v4,grief,peak,3.0,Relationship dissolution (abandonment),N-grief-d3-c4,90,"She kept the voicemail. She had listened to it four hundred times — she knew because her phone tracked it. It was eleven seconds long. It said ""Hey, it's me, just seeing if you need anything from the store."" That was the last ordinary sentence. Everything after that was logistics and silence and the sound of a person becoming someone who used to be there. She pressed play again. The voice said ""Hey, it's me"" and for two seconds the world was the old world, and then the message ended.",clinical,P_grief-d3-v4,grief,,3.221872082000053,3.633962311895215,3.7924906451479607,1,1,1,0.003276972048630275,2.9163633439623897,3.2381087886150435,3.4078287737834656,1,1,1,0.0030077335091480105,4.587908395799587,4.3689889535921695,4.60155524603882,1,1,1,0.004827923662951104
B-terror-d1-v1,terror,peak,1.0,"Physical threat (intruder, violence)",N-terror-d1-c1,95,"The sound came from the kitchen. She was in the bedroom. The hallway between them was fourteen feet long and unlit. She had locked the front door. She had not locked the back door. The sound was a drawer opening — the one that stuck, the one you had to lift and pull. Whoever was in the kitchen knew which drawer stuck. She looked at the window. Second floor. She looked at the phone on the nightstand. The sound from the kitchen stopped. The hallway was quiet. Then the first floorboard in the hallway shifted.",clinical,P_terror-d1-v1,terror,T_terror-d1-v1,3.0917732717182016,3.4437696934933566,3.653542810685694,1,1,1,0.0027438774962559925,2.6636008687142554,3.271355888093549,3.3994954931686534,1,1,1,0.0024727432542390373,4.4045613822496765,4.311952939526867,4.4657293857308655,1,1,1,0.00425613727004248
B-terror-d1-v2,terror,peak,1.0,"Physical threat (intruder, violence)",N-terror-d1-c2,103,"The man in the parking garage was walking at the same speed she was. She turned left. He turned left. She stopped at a car that was not hers and pretended to look for keys. He stopped four cars away and looked at his phone. She walked again. He walked again. The elevator was two rows ahead. She could see the number on the level marker: P3. Her car was on P1. There were no other people. The overhead lights made a buzzing sound that covered the sound of his shoes, so she had to keep turning around to know where he was.",clinical,P_terror-d1-v2,terror,T_terror-d1-v2,3.2627518585830604,3.6853198800650087,3.8793082866389006,1,1,1,0.0033215024265550023,3.3285985911598917,3.5887541113218515,3.778475322279057,1,1,1,0.0037632951624873325,4.583659650515658,4.1674410278970555,4.549609090855947,1,1,1,0.004831389302727028
B-terror-d1-v3,terror,peak,1.0,"Physical threat (intruder, violence)",N-terror-d1-c3,100,"He woke up because the dog was standing at the foot of the bed, facing the door, completely still. The dog did not bark. The dog always barked. Outside, the motion light above the garage had switched on. From the bed he could see it through the gap in the curtains — the white rectangle of light on the lawn. Something had moved through it. The light was still on, which meant something was still in range. He reached for his phone. The battery screen appeared: two percent. The dog had not moved. The dog was not making a sound.",clinical,P_terror-d1-v3,terror,,2.575600781652769,3.4449268774229926,3.8081930501173478,1,1,1,0.0023816186269254554,2.432912372161992,3.3809113972963045,3.602475165916871,1,1,1,0.002327886691170725,4.095482541981228,4.083822192270843,4.538044215894528,1,1,1,0.004096633763368664
B-terror-d1-v4,terror,peak,1.0,"Physical threat (intruder, violence)",N-terror-d1-c4,102,"The car behind her had been there for eleven turns. She had started counting after the sixth. The road was rural and it was after midnight and there were no other headlights in either direction. She accelerated. The car behind her accelerated. She slowed down. The car slowed down but did not pass. The gas gauge was below a quarter tank. The next town was twenty-two miles. She turned on a road she didn't recognize. The car behind her turned. Its headlights filled her mirrors, closer now than before, and the road ahead had no lights and no intersections and no buildings.",clinical,P_terror-d1-v4,terror,,2.928578129285743,3.5806905141477037,3.745133996537401,1,1,1,0.0036175707760305095,2.954604907656704,3.506902530843004,3.652682523547868,1,1,1,0.003964682718002192,4.467078140246005,4.286014088540047,4.542291803173976,1,1,1,0.0053973323599957775
B-terror-d2-v1,terror,peak,2.0,"Medical crisis (diagnosis, emergency)",N-terror-d2-c1,111,"The doctor had stopped talking and was looking at the scan on the screen. She was looking at the doctor. He tilted the screen slightly away from her, which he had not done during the first three images. He picked up the phone and dialed a three-digit extension. He said ""Can you come to Room 4"" and nothing else. He hung up. He had not turned back to her. He was writing something. She could see the scan from where she sat — a white shape in a field of gray, in a place where the other images had shown only gray. The second doctor arrived in less than two minutes.",clinical,P_terror-d2-v1,terror,T_terror-d2-v1,3.596179246851939,4.080132870308071,4.184311144682488,1,1,1,0.0037651363184227284,3.097978865332328,3.582154519243995,3.7870820356998998,1,1,1,0.0029818456176541946,4.2824842063526685,4.453373373468164,4.730997256087362,1,1,1,0.004441879631193531
B-terror-d2-v2,terror,peak,2.0,"Medical crisis (diagnosis, emergency)",N-terror-d2-c2,115,The nurse had pressed the button above the bed and then pressed it again. That was two presses. He knew what two presses meant because his wife had been on this floor for nine days and he had learned the codes from watching the nurses. One press was routine. Two was urgent. Three was the one he did not think about. The nurse was checking the IV line and moving faster than she had moved all week. Another nurse came through the door already pulling on gloves. His wife's eyes were open but she was looking at a point on the ceiling that was not the television and was not him and was not anything.,clinical,P_terror-d2-v2,terror,T_terror-d2-v2,2.8556300003220922,3.613311979594847,3.7568284134787424,1,1,1,0.0024178551930709676,2.790287932991509,3.3892768941628657,3.4783544810768374,1,1,1,0.0022927694743570906,4.29603232940746,4.359582432571972,4.5779947448770795,1,1,1,0.003735978829383143
B-terror-d2-v3,terror,peak,2.0,"Medical crisis (diagnosis, emergency)",N-terror-d2-c3,119,"She was twenty-six weeks along and the liquid on the bathroom floor was not what it was supposed to be. The color was wrong. She sat on the edge of the bathtub and looked at it. She could feel the baby move, which meant the baby was still moving, which was the only fact she had. Her phone was in the kitchen. The kitchen was down the stairs. She stood up and the room changed shape for a moment and then came back. She held the doorframe. The car keys were on the hook by the front door. The hospital was eleven minutes away. She knew it was eleven minutes because she had driven it twice already as practice.",clinical,P_terror-d2-v3,terror,,2.8305746569822507,3.413397857504482,3.5278110803898652,1,1,1,0.0023344882181415235,2.3199815993230617,3.208111819611125,3.1801257740261053,1,1,1,0.0021927588593833973,4.445260700328316,4.371999771860451,4.452265617372082,1,1,1,0.004162697653759153
B-terror-d2-v4,terror,peak,2.0,"Medical crisis (diagnosis, emergency)",N-terror-d2-c4,115,The allergist had said the reaction would be mild. That was what the allergist had said. The boy's lips had changed shape in the first ninety seconds. His father was holding him and looking for the nurse who had been there a moment ago. The hallway was empty. He looked at the boy's neck. The skin was different than it had been when they walked in. He looked at the desk. No one. He looked at the door at the end of the hall. He could not remember if it led to the main corridor or to a storage room. The boy in his arms was making a sound that was not his normal sound.,clinical,P_terror-d2-v4,terror,,3.049269244577508,3.5971813237898447,3.768737660699194,1,1,1,0.003200736281969985,2.669823726654954,3.329110914847683,3.4934965547709593,1,1,1,0.0029027020025797256,4.535061210741976,4.476888355174439,4.716357647450431,1,1,1,0.004282679586186179
B-terror-d3-v1,terror,peak,3.0,"Psychological threat (stalking, loss of control)",N-terror-d3-c1,121,"The third letter had no return address, like the others. But this one had a photograph. It was her front door, taken from across the street, at night. The timestamp on the back was three days ago. She had been home three days ago. The porch light was on in the photo, which meant she had been awake. The angle was from the bus stop bench directly opposite her house. She walked to the window and looked at the bench. There was no one there now. There had been no one there any of the times she had looked. But someone had sat on that bench at 11:47 p.m. with a camera pointed at her door while the lights were on.",clinical,P_terror-d3-v1,terror,T_terror-d3-v1,2.5833306805729275,3.4660990118615636,3.619567340528146,1,1,1,0.002330375130580996,2.384385105071684,3.2579878761456174,3.5486727586023763,1,1,1,0.002395627081505054,4.619456326702541,4.31155231552953,4.678580223190282,1,1,1,0.004353950712306854
B-terror-d3-v2,terror,peak,3.0,"Psychological threat (stalking, loss of control)",N-terror-d3-c2,102,"He had checked the locks four times. He had checked them because the man who had been released from the facility on Tuesday knew his address. The court liaison had called to inform him, the way they were required to. The call lasted forty-five seconds. There were no conditions of distance. There was no monitoring. The man had been in the facility for what he had done in this house, in the room where he now checked the locks, and now the man was in the same city again and there was a number to call if something happened. Not before. If.",clinical,P_terror-d3-v2,terror,T_terror-d3-v2,2.8900250011561512,3.620445227933744,3.94286699656109,1,1,1,0.0021151271596365827,2.4645069807590625,3.4573759649579134,3.6350784301191537,1,1,1,0.0015911978505791962,4.262012442396363,4.262556526700387,4.653442453443498,1,1,1,0.002927259651615121
B-terror-d3-v3,terror,peak,3.0,"Psychological threat (stalking, loss of control)",N-terror-d3-c3,107,"The notification said her home security camera had detected motion at 3:12 a.m. She opened the app. The footage showed the front porch. A figure stood at the door, facing the camera directly, not moving. The timestamp ran for four minutes and eleven seconds. The figure did not try the handle. Did not knock. Did not leave anything. Just stood facing the lens. At four minutes and twelve seconds, the figure turned and walked to the sidewalk and was gone. She scrolled back through the week. Tuesday, 2:48 a.m. Saturday, 3:30 a.m. The same figure. The same position. The same duration. She had been asleep each time.",clinical,P_terror-d3-v3,terror,,2.804586657705372,3.7123570866365925,3.7267530989963378,1,1,1,0.003243982293741169,2.646828399028109,3.5584580745731604,3.7035207932400467,1,1,1,0.003268424465736952,4.662961060801999,4.4604918019079705,4.720492924785079,1,1,1,0.005670191940756833
B-terror-d3-v4,terror,peak,3.0,"Psychological threat (stalking, loss of control)",N-terror-d3-c4,106,"The messages had started after she left. One a day, then three, then twelve, then they came without pattern. The phone number changed each time. The content was not direct. ""Saw a woman who looked like you at the place on Fourth Street."" ""That restaurant we went to closed. Thought you should know."" ""Your car was parked at the school at 3:15 today."" The last one was accurate. She had been at the school at 3:15. She had not posted about it. She had not told anyone. She changed her route the next day. The message that evening said: ""New route looks longer. Is it faster?""",clinical,P_terror-d3-v4,terror,,3.273454262477916,3.7231656831632827,3.9532365171321966,1,1,1,0.0023353935496085937,2.5623661922914494,3.3715264751971112,3.4666049623928434,1,1,1,0.001939600127979131,4.62309011356836,4.486043261337531,4.725494045734565,1,1,1,0.0036630086855239585
B-ecstasy-d1-v1,ecstasy,peak,1.0,"Achievement (breakthrough, recognition)",N-ecstasy-d1-c1,121,"The email had one line. ""The committee has voted unanimously to award the grant."" She read it four times. The lab was empty because it was 6 a.m. and she had been the only one checking. She stood up from the desk and sat back down and stood up again. The grant was the one she had applied for nine times. Nine years. She walked to the window and opened it, and the air outside was cold and she stood in it. Then she picked up the phone and called her mother, and when her mother answered she couldn't say anything, so she just held the phone and her mother said ""What? What is it?"" and she still couldn't say anything.",clinical,P_ecstasy-d1-v1,ecstasy,T_ecstasy-d1-v1,2.2933508546459622,3.140187812886162,3.223470484039992,1,1,1,0.0018439439827266633,2.088045772839085,2.9310495851926834,3.1109977258964023,1,1,1,0.0016095222026311124,4.422993564892287,4.089117489349204,4.458840973623366,1,1,1,0.004186313117095518
B-ecstasy-d1-v2,ecstasy,peak,1.0,"Achievement (breakthrough, recognition)",N-ecstasy-d1-c2,120,"His name was on the board. He had to read it twice because the letters didn't make sense the first time — they were his letters, his name, but they were on the board and the board was the list and the list was the people who had passed. He had failed the exam twice before. He had studied in the kitchen of his apartment for fourteen months. His wife had quizzed him on terms she couldn't pronounce while their daughter slept in the next room. His name was on the board. He took a photograph of it and then took another photograph of it and then a third, because two might not be enough evidence that this was real.",clinical,P_ecstasy-d1-v2,ecstasy,T_ecstasy-d1-v2,2.8484062145437905,3.4103435400706585,3.6415320841307355,1,1,1,0.0024457139799921863,2.3487008584425277,3.209787679456136,3.301688508110967,1,1,1,0.0020397061647369186,4.19585653116848,4.263094343154275,4.412298332890728,1,1,1,0.003919651436204139
