id,emotion,intensity,domain,domain_label,matched_control_id,word_count,text,split,pair_id,target_emotion,triplet_id,w_ev,w_ea,w_ed,w_gv,w_ga,w_gd,w_p555,r_ev,r_ea,r_ed,r_gv,r_ga,r_gd,r_p555,s_ev,s_ea,s_ed,s_gv,s_ga,s_gd,s_p555
B-rage-d3-v3,rage,peak,3.0,Personal violation (boundary crossed),N-rage-d3-c3,97,"His colleague had presented the work to the board. His work. The slides were the same slides — the same diagrams he had drawn on his tablet at two in the morning, the same data tables, the same conclusions in the same sequence. His colleague had removed his name from the file properties and changed the font. That was all he had changed. The font. The board had applauded. His colleague had thanked the team. He sat in the third row and looked at a diagram he had made and watched someone else explain what it meant.",clinical,P_rage-d3-v3,rage,,4.525781966966713,4.975487519408845,5.120477390491111,1,1,1,0.009523121572926606,4.647796789294965,5.090314789104483,5.1582827113776935,1,1,1,0.009561100904868657,4.310417486706146,5.0011147370325375,5.0728692277626966,1,1,1,0.01044457368303383
B-rage-d3-v4,rage,peak,3.0,Personal violation (boundary crossed),N-rage-d3-c4,108,The neighbor's security camera had been pointed at her backyard for three months. Not at the property line. Not at the street. At her yard. At the chair where she read in the evenings. At the window of the room where she changed clothes. She had asked him to move it. He had smiled and said it was for his own property. She had asked the police. They said it was a civil matter. She had asked a lawyer. The lawyer said it would cost more than she had. The camera was still there. It was pointed at the chair. She did not sit in the chair anymore.,clinical,P_rage-d3-v4,rage,,4.458238811228461,4.9391507611852274,4.8262643644335235,1,1,1,0.006790858881009958,4.716690604841125,5.050322516486446,4.947815063308086,1,1,1,0.00806354013155499,4.459843312109965,4.942637013311828,4.843127530619269,1,1,1,0.007425496632136189
B-grief-d1-v1,grief,peak,1.0,Bereavement (death of loved one),N-grief-d1-c1,86,"The kitchen counter still had the grocery list in his handwriting. Bananas, milk, the kind of bread she never liked. She opened the refrigerator and found the leftovers he'd portioned into containers, labeled with days of the week. Thursday's container was still full. It was now Sunday. She closed the door and stood in the room where everything was exactly where he had put it, and no one was going to move any of it, and no one was going to add to it, ever again.",clinical,P_grief-d1-v1,grief,T_grief-d1-v1,5.056429508543354,4.888970141169603,5.3666530601448565,1,1,1,0.011251991493947585,5.41383233167863,5.0492307847067055,5.575075916673648,1,1,1,0.01133807606049297,4.900492498130315,4.776789255016271,5.471404328125274,1,1,1,0.012805047226574585
B-grief-d1-v2,grief,peak,1.0,Bereavement (death of loved one),N-grief-d1-c2,78,"The woman at the front desk asked her to sign for his personal effects. A watch. A wallet with eleven dollars. A bus pass that expired next month. She put them in her coat pocket, where they made almost no weight at all. Outside, the parking lot was the same parking lot from this morning. She stood next to the car for a while. There was no reason to be anywhere in particular. There was no one waiting.",clinical,P_grief-d1-v2,grief,T_grief-d1-v2,4.930644971510458,4.617635821577653,5.068782102697919,1,1,1,0.010766933372688433,5.202675267870572,4.7033356266854796,5.223501061417574,1,1,1,0.008083779012347263,4.727641340937139,4.797994681200496,5.168289006832016,1,1,1,0.010399996366182801
B-grief-d1-v3,grief,peak,1.0,Bereavement (death of loved one),N-grief-d1-c3,89,"His daughter had stopped answering the phone in complete sentences. When he called, she would say ""yeah"" or ""okay"" or nothing. The school sent a letter about attendance. He found the dog sitting by the back door again, in the same spot, facing the same direction, the way it had every evening for the last forty-seven days. He filled the water bowl and set it down. The dog looked at the door. He looked at the door. The yard was dark and empty and the gate had not opened.",clinical,P_grief-d1-v3,grief,,4.414257753017616,4.519471472230956,4.564011333220761,1,1,1,0.00882855542801373,4.66588993171447,4.821770774158545,4.819930885804948,1,1,1,0.008319768208019745,4.406007967205298,4.484899390284962,4.590012683717946,1,1,1,0.008715391758290454
B-grief-d1-v4,grief,peak,1.0,Bereavement (death of loved one),N-grief-d1-c4,95,"They told her she could take the room whenever she was ready. She wasn't ready. She went in anyway. The sheets were still pressed into the shape of the body that had been there. A glass of water on the nightstand, half-finished. The television remote balanced on the arm of the chair. She picked up the water glass and held it. It was room temperature now. She drank the rest of it because there was nothing else she could do with it and because the mouth that had touched it would not touch anything again.",clinical,P_grief-d1-v4,grief,,5.044977814461056,5.141524594504466,5.423292610231236,1,1,1,0.010642836559096801,5.388669290185663,5.433756228450339,5.5940313972097675,8,8,8,0.009535987969067492,4.922032411674485,5.142598938110559,5.352697558973264,1,1,1,0.011626490543948922
B-grief-d2-v1,grief,peak,2.0,Career destruction (life's work lost),N-grief-d2-c1,91,"The lab was empty now. Twenty-two years of research. The server room had been cleared by facilities before she'd arrived Monday morning. The backup drives weren't in the cabinet. She found a single Post-it note on the monitor: ""Assets transferred per Board directive, 2/14."" Her notebooks were still there — they hadn't taken paper. She opened one to a page of handwritten equations from 2009 and ran her finger along the margin where she'd drawn a small star next to the line that would have changed everything, and now never would.",clinical,P_grief-d2-v1,grief,T_grief-d2-v1,4.667358855078746,5.07482637244744,5.2244180406181595,1,1,1,0.010078608404457826,4.899903718497205,5.15157471606642,5.386924396513912,1,1,1,0.009445392567195647,4.618383950555413,4.9870336969583615,5.260421838927323,1,1,1,0.01122366266018044
B-grief-d2-v2,grief,peak,2.0,Career destruction (life's work lost),N-grief-d2-c2,100,"The carpenter ran his hand along the doorframe of the shop. Thirty-one years. The auction company had tagged everything — the table saw, the planer, the chisels his father had given him, each one with a yellow sticker and a lot number. Someone would buy the tools for a price and use them or not use them. The workbench had a coffee ring from this morning. He pulled the chain on the overhead light and stood in the dark for a moment, then locked the door from the outside and put the key in an envelope addressed to the bank.",clinical,P_grief-d2-v2,grief,T_grief-d2-v2,4.9263871806253885,5.195560517273528,5.51428596782199,1,1,1,0.00919449689101674,5.031702315555939,5.21545038356752,5.609915008964424,8,8,8,0.0074473859586074815,4.660555501079465,5.260010344794816,5.559081769288845,5,5,5,0.010665639222420743
B-grief-d2-v3,grief,peak,2.0,Career destruction (life's work lost),N-grief-d2-c3,94,"The orchestra had performed its final concert to an audience of thirty-four people. The music director collected the stand lights and wound the extension cords slowly, one loop at a time. The chairs were stacked against the wall. The city had reallocated the building. There was no season next year. There was no ensemble. Forty years of programs were in a filing cabinet in the hallway. He touched the lid of the piano and closed it, and the click of the latch was the last sound the hall would make as a concert hall.",clinical,P_grief-d2-v3,grief,,4.575495959059637,4.379219758339278,4.607813338983637,1,1,1,0.008461395569646146,4.8576327240879795,4.737626719706407,4.895157185849069,1,1,1,0.007997617872723963,4.5999245889152975,4.315657050043079,4.568028241046896,1,1,1,0.009779974815182373
B-grief-d2-v4,grief,peak,2.0,Career destruction (life's work lost),N-grief-d2-c4,104,"She stood in the classroom after the last students had gone. The desks were still arranged in the circle she'd insisted on — not rows, never rows. The administration had given her until Friday. Thirty years and they'd given her until Friday. She took down the poster she'd made her first year, the one with the quote about curiosity, now faded where the sun hit it every afternoon. The tape pulled away a small piece of the paint. She folded the poster carefully and put it in a box that was not large enough for thirty years but was the only box she had.",clinical,P_grief-d2-v4,grief,,5.1296453272054015,4.8774530143771,5.341156952816541,1,1,1,0.010422057141970654,5.379096104875544,5.045134648537383,5.563234698205091,8,8,8,0.00916938650439701,4.799430685456071,4.941573348615553,5.399507600816938,1,1,1,0.011521403609169227
B-grief-d3-v1,grief,peak,3.0,Relationship dissolution (abandonment),N-grief-d3-c1,99,"He found the key on the kitchen table. Not in the bowl by the door where she always left it, but centered on the table, placed there with intention. The closet was half-empty in a way that was precise — her things, only her things, selected and removed while he was at work. The hangers were still swinging slightly, or he imagined they were. The bathroom mirror had a square of fog from a shower taken hours ago. He sat down on the bed and noticed the indent on her side of the mattress was already starting to level.",clinical,P_grief-d3-v1,grief,T_grief-d3-v1,5.040626406528278,5.510974312728258,5.768118831250105,1,1,1,0.009300671086964602,5.481279277763783,5.664302694855858,5.919356480622683,8,8,8,0.008971192404633895,4.944045197271303,5.477770655996652,5.821933217117247,8,8,8,0.008817007154027171
B-grief-d3-v2,grief,peak,3.0,Relationship dissolution (abandonment),N-grief-d3-c2,88,"The girl sat on her bedroom floor, sorting two piles. Her mother's things that had been left behind. Her mother's things that had been taken. The taken pile was larger. The left pile included: one earring, a library book, a tube of hand cream, and a birthday card that said ""To my beautiful girl"" in handwriting she would not see on new things again. She put the card under her pillow and returned the library book to the shelf. There was a late fee. She would pay it.",clinical,P_grief-d3-v2,grief,T_grief-d3-v2,4.788094669492912,4.55419530667433,5.168121760388012,1,1,1,0.0077659637232152445,4.926950883266996,4.82937819269838,5.309946109695252,1,1,1,0.008450726078982377,4.649128990408815,4.63223214646822,5.212126236405145,1,1,1,0.007572265900772575
B-grief-d3-v3,grief,peak,3.0,Relationship dissolution (abandonment),N-grief-d3-c3,94,"The man sat across from his son in the food court. The boy was twelve and had ordered nothing. The man had ordered coffee and hadn't touched it. Between them were two plane tickets — one was the boy's return flight. The other was the man's. Different cities. The boy was folding his straw wrapper into smaller and smaller squares. The man watched his hands and thought about how they were the same hands from the delivery room, just longer now. They had forty-five minutes before the gate opened and then they had nothing.",clinical,P_grief-d3-v3,grief,,4.900657497702387,4.947968997258686,5.401873243168884,1,1,1,0.009465091363027934,5.243190226016734,5.210157364693701,5.5484540335877846,8,8,8,0.008433875127392368,4.748444538100502,4.926104408622951,5.320261601031166,1,1,1,0.010549986694584148
B-grief-d3-v4,grief,peak,3.0,Relationship dissolution (abandonment),N-grief-d3-c4,90,"She kept the voicemail. She had listened to it four hundred times — she knew because her phone tracked it. It was eleven seconds long. It said ""Hey, it's me, just seeing if you need anything from the store."" That was the last ordinary sentence. Everything after that was logistics and silence and the sound of a person becoming someone who used to be there. She pressed play again. The voice said ""Hey, it's me"" and for two seconds the world was the old world, and then the message ended.",clinical,P_grief-d3-v4,grief,,4.68818872598812,5.058763027024938,5.264386540899971,1,1,1,0.009938450169239195,4.958888880931037,5.405331614406097,5.431388065885949,1,1,1,0.008953172463359273,4.630825519252439,5.080573119087664,5.176279716318765,1,1,1,0.01009092410721781
B-terror-d1-v1,terror,peak,1.0,"Physical threat (intruder, violence)",N-terror-d1-c1,95,"The sound came from the kitchen. She was in the bedroom. The hallway between them was fourteen feet long and unlit. She had locked the front door. She had not locked the back door. The sound was a drawer opening — the one that stuck, the one you had to lift and pull. Whoever was in the kitchen knew which drawer stuck. She looked at the window. Second floor. She looked at the phone on the nightstand. The sound from the kitchen stopped. The hallway was quiet. Then the first floorboard in the hallway shifted.",clinical,P_terror-d1-v1,terror,T_terror-d1-v1,4.970092119192901,5.344373051571276,5.364180296586719,1,1,1,0.006816384361127935,5.399408887089455,5.450849543668028,5.473480774243825,8,8,8,0.005986846166375939,4.892039196691723,5.165653152157604,5.312390415038234,1,1,1,0.006819790081433331
B-terror-d1-v2,terror,peak,1.0,"Physical threat (intruder, violence)",N-terror-d1-c2,103,"The man in the parking garage was walking at the same speed she was. She turned left. He turned left. She stopped at a car that was not hers and pretended to look for keys. He stopped four cars away and looked at his phone. She walked again. He walked again. The elevator was two rows ahead. She could see the number on the level marker: P3. Her car was on P1. There were no other people. The overhead lights made a buzzing sound that covered the sound of his shoes, so she had to keep turning around to know where he was.",clinical,P_terror-d1-v2,terror,T_terror-d1-v2,5.060914700399954,5.007226483431272,5.027376859315495,1,1,1,0.009934359261789075,5.113805416832929,4.9972120605466275,5.098889151968055,1,1,1,0.009285915743170621,4.697362300312777,5.007765086960549,5.05895951211743,1,1,1,0.010222995930333564
B-terror-d1-v3,terror,peak,1.0,"Physical threat (intruder, violence)",N-terror-d1-c3,100,"He woke up because the dog was standing at the foot of the bed, facing the door, completely still. The dog did not bark. The dog always barked. Outside, the motion light above the garage had switched on. From the bed he could see it through the gap in the curtains — the white rectangle of light on the lawn. Something had moved through it. The light was still on, which meant something was still in range. He reached for his phone. The battery screen appeared: two percent. The dog had not moved. The dog was not making a sound.",clinical,P_terror-d1-v3,terror,,4.886932019613999,5.165728973853815,5.186138913251958,1,1,1,0.007433300152633736,4.956119305838952,5.185813589700882,5.271790637047727,1,1,1,0.0067402325521992825,4.510705553500797,5.021918214179797,5.122548336053798,1,1,1,0.008887777229340007
B-terror-d1-v4,terror,peak,1.0,"Physical threat (intruder, violence)",N-terror-d1-c4,102,"The car behind her had been there for eleven turns. She had started counting after the sixth. The road was rural and it was after midnight and there were no other headlights in either direction. She accelerated. The car behind her accelerated. She slowed down. The car slowed down but did not pass. The gas gauge was below a quarter tank. The next town was twenty-two miles. She turned on a road she didn't recognize. The car behind her turned. Its headlights filled her mirrors, closer now than before, and the road ahead had no lights and no intersections and no buildings.",clinical,P_terror-d1-v4,terror,,4.763988325646683,5.425403153168861,5.204410586287446,1,1,1,0.008595383784772833,4.866243970946305,5.539319097620906,5.282453215545156,1,1,1,0.007093704168897561,4.393122162771986,5.337601467951409,5.079320363300539,1,1,1,0.00881922752161444
B-terror-d2-v1,terror,peak,2.0,"Medical crisis (diagnosis, emergency)",N-terror-d2-c1,111,"The doctor had stopped talking and was looking at the scan on the screen. She was looking at the doctor. He tilted the screen slightly away from her, which he had not done during the first three images. He picked up the phone and dialed a three-digit extension. He said ""Can you come to Room 4"" and nothing else. He hung up. He had not turned back to her. He was writing something. She could see the scan from where she sat — a white shape in a field of gray, in a place where the other images had shown only gray. The second doctor arrived in less than two minutes.",clinical,P_terror-d2-v1,terror,T_terror-d2-v1,4.651656415826569,4.889153090883565,4.96220396605313,1,1,1,0.008413888432999533,4.739664246462424,5.132213207716425,4.9906455565696834,1,1,1,0.007527549106678812,4.569383629687942,4.910059285691027,4.99158129491164,1,1,1,0.008165367281808411
B-terror-d2-v2,terror,peak,2.0,"Medical crisis (diagnosis, emergency)",N-terror-d2-c2,115,The nurse had pressed the button above the bed and then pressed it again. That was two presses. He knew what two presses meant because his wife had been on this floor for nine days and he had learned the codes from watching the nurses. One press was routine. Two was urgent. Three was the one he did not think about. The nurse was checking the IV line and moving faster than she had moved all week. Another nurse came through the door already pulling on gloves. His wife's eyes were open but she was looking at a point on the ceiling that was not the television and was not him and was not anything.,clinical,P_terror-d2-v2,terror,T_terror-d2-v2,4.5497076802734675,5.0752799996471145,4.891135476934927,1,1,1,0.006223010006714211,4.838182896130677,5.246289767122791,5.083124373058824,1,1,1,0.008330773113249203,4.469885391101813,5.168969633584567,4.960135601074487,1,1,1,0.005737725417039348
B-terror-d2-v3,terror,peak,2.0,"Medical crisis (diagnosis, emergency)",N-terror-d2-c3,119,"She was twenty-six weeks along and the liquid on the bathroom floor was not what it was supposed to be. The color was wrong. She sat on the edge of the bathtub and looked at it. She could feel the baby move, which meant the baby was still moving, which was the only fact she had. Her phone was in the kitchen. The kitchen was down the stairs. She stood up and the room changed shape for a moment and then came back. She held the doorframe. The car keys were on the hook by the front door. The hospital was eleven minutes away. She knew it was eleven minutes because she had driven it twice already as practice.",clinical,P_terror-d2-v3,terror,,4.838665370064022,5.371457773352189,5.486093173517329,1,1,1,0.00943218502457738,5.074927566517142,5.32137997612629,5.51868024180478,8,8,8,0.009838570797651387,4.617501955953965,5.201640006234262,5.399988932826035,1,1,1,0.009304285894693795
B-terror-d2-v4,terror,peak,2.0,"Medical crisis (diagnosis, emergency)",N-terror-d2-c4,115,The allergist had said the reaction would be mild. That was what the allergist had said. The boy's lips had changed shape in the first ninety seconds. His father was holding him and looking for the nurse who had been there a moment ago. The hallway was empty. He looked at the boy's neck. The skin was different than it had been when they walked in. He looked at the desk. No one. He looked at the door at the end of the hall. He could not remember if it led to the main corridor or to a storage room. The boy in his arms was making a sound that was not his normal sound.,clinical,P_terror-d2-v4,terror,,4.756769307121101,5.359819365781485,4.97665721884445,1,1,1,0.007427231891386313,4.922548125072322,5.465453743587039,5.141868403337862,1,1,1,0.008820734411706459,4.514315751947202,5.246377361901923,5.054050065786165,1,1,1,0.007417264647622177
B-terror-d3-v1,terror,peak,3.0,"Psychological threat (stalking, loss of control)",N-terror-d3-c1,121,"The third letter had no return address, like the others. But this one had a photograph. It was her front door, taken from across the street, at night. The timestamp on the back was three days ago. She had been home three days ago. The porch light was on in the photo, which meant she had been awake. The angle was from the bus stop bench directly opposite her house. She walked to the window and looked at the bench. There was no one there now. There had been no one there any of the times she had looked. But someone had sat on that bench at 11:47 p.m. with a camera pointed at her door while the lights were on.",clinical,P_terror-d3-v1,terror,T_terror-d3-v1,4.844916435068976,5.604202586341516,5.406323917633087,1,1,1,0.008189428107959598,5.143906225327357,5.954304099671458,5.5800007549978945,9,9,9,0.006641130815707573,4.660642449872264,5.59018136116242,5.4426577086291035,1,1,1,0.007802789358682406
B-terror-d3-v2,terror,peak,3.0,"Psychological threat (stalking, loss of control)",N-terror-d3-c2,102,"He had checked the locks four times. He had checked them because the man who had been released from the facility on Tuesday knew his address. The court liaison had called to inform him, the way they were required to. The call lasted forty-five seconds. There were no conditions of distance. There was no monitoring. The man had been in the facility for what he had done in this house, in the room where he now checked the locks, and now the man was in the same city again and there was a number to call if something happened. Not before. If.",clinical,P_terror-d3-v2,terror,T_terror-d3-v2,4.100008513814733,4.876667541511521,4.779400042820139,1,1,1,0.008587104729744622,4.478290254731233,4.896473847570747,4.967838644427609,1,1,1,0.007842916940828412,4.265965531292908,4.88512016151051,4.976644032857873,1,1,1,0.008576667054437858
B-terror-d3-v3,terror,peak,3.0,"Psychological threat (stalking, loss of control)",N-terror-d3-c3,107,"The notification said her home security camera had detected motion at 3:12 a.m. She opened the app. The footage showed the front porch. A figure stood at the door, facing the camera directly, not moving. The timestamp ran for four minutes and eleven seconds. The figure did not try the handle. Did not knock. Did not leave anything. Just stood facing the lens. At four minutes and twelve seconds, the figure turned and walked to the sidewalk and was gone. She scrolled back through the week. Tuesday, 2:48 a.m. Saturday, 3:30 a.m. The same figure. The same position. The same duration. She had been asleep each time.",clinical,P_terror-d3-v3,terror,,4.6149924057394225,5.083538782520841,5.124145286599823,1,1,1,0.00745687342801429,4.835466126057799,5.4242242976404125,5.302210588961351,1,1,1,0.006429531359316362,4.675193359322801,5.043114305730218,5.259690248881408,1,1,1,0.009591529122627701
B-terror-d3-v4,terror,peak,3.0,"Psychological threat (stalking, loss of control)",N-terror-d3-c4,106,"The messages had started after she left. One a day, then three, then twelve, then they came without pattern. The phone number changed each time. The content was not direct. ""Saw a woman who looked like you at the place on Fourth Street."" ""That restaurant we went to closed. Thought you should know."" ""Your car was parked at the school at 3:15 today."" The last one was accurate. She had been at the school at 3:15. She had not posted about it. She had not told anyone. She changed her route the next day. The message that evening said: ""New route looks longer. Is it faster?""",clinical,P_terror-d3-v4,terror,,4.852677798215301,5.093451435984959,5.125594537623308,1,1,1,0.010822624285997144,5.051274154227422,5.253101679804033,5.184163362404989,1,1,1,0.010342695193445358,4.591984805319501,5.157834659867622,5.146187672872812,1,1,1,0.008243518216900518
B-ecstasy-d1-v1,ecstasy,peak,1.0,"Achievement (breakthrough, recognition)",N-ecstasy-d1-c1,121,"The email had one line. ""The committee has voted unanimously to award the grant."" She read it four times. The lab was empty because it was 6 a.m. and she had been the only one checking. She stood up from the desk and sat back down and stood up again. The grant was the one she had applied for nine times. Nine years. She walked to the window and opened it, and the air outside was cold and she stood in it. Then she picked up the phone and called her mother, and when her mother answered she couldn't say anything, so she just held the phone and her mother said ""What? What is it?"" and she still couldn't say anything.",clinical,P_ecstasy-d1-v1,ecstasy,T_ecstasy-d1-v1,4.898686479856115,5.737184073727799,5.200902010541914,9,9,9,0.0103012668083848,4.913766812479491,5.93295097080479,5.288966175155536,9,9,9,0.00897331251991483,4.778863563033388,5.6172661203802345,5.2479565532018,9,9,9,0.008778699787738204
B-ecstasy-d1-v2,ecstasy,peak,1.0,"Achievement (breakthrough, recognition)",N-ecstasy-d1-c2,120,"His name was on the board. He had to read it twice because the letters didn't make sense the first time — they were his letters, his name, but they were on the board and the board was the list and the list was the people who had passed. He had failed the exam twice before. He had studied in the kitchen of his apartment for fourteen months. His wife had quizzed him on terms she couldn't pronounce while their daughter slept in the next room. His name was on the board. He took a photograph of it and then took another photograph of it and then a third, because two might not be enough evidence that this was real.",clinical,P_ecstasy-d1-v2,ecstasy,T_ecstasy-d1-v2,4.762806692991891,5.426825713496814,5.276627848436073,1,1,1,0.010678964250962474,4.848796030364015,5.4338492254906114,5.369648323346988,5,5,5,0.011382256002931572,4.649840177013637,5.244818061972465,5.248752235710131,1,1,1,0.009320472398182929
