id,emotion,intensity,domain,domain_label,matched_control_id,word_count,text,split,pair_id,target_emotion,triplet_id,w_ev,w_ea,w_ed,w_gv,w_ga,w_gd,w_p555,r_ev,r_ea,r_ed,r_gv,r_ga,r_gd,r_p555,s_ev,s_ea,s_ed,s_gv,s_ga,s_gd,s_p555
B-rage-d3-v3,rage,peak,3.0,Personal violation (boundary crossed),N-rage-d3-c3,97,"His colleague had presented the work to the board. His work. The slides were the same slides — the same diagrams he had drawn on his tablet at two in the morning, the same data tables, the same conclusions in the same sequence. His colleague had removed his name from the file properties and changed the font. That was all he had changed. The font. The board had applauded. His colleague had thanked the team. He sat in the third row and looked at a diagram he had made and watched someone else explain what it meant.",clinical,P_rage-d3-v3,rage,,3.425097647154467,3.4491202892135853,3.5844749519924255,1,1,1,0.036293185420450076,3.153877068684642,3.237705023950237,3.351670036310411,1,1,1,0.033628517222062164,2.899290626581457,3.076154870189713,3.3236815053504345,1,1,1,0.016110263401002634
B-rage-d3-v4,rage,peak,3.0,Personal violation (boundary crossed),N-rage-d3-c4,108,The neighbor's security camera had been pointed at her backyard for three months. Not at the property line. Not at the street. At her yard. At the chair where she read in the evenings. At the window of the room where she changed clothes. She had asked him to move it. He had smiled and said it was for his own property. She had asked the police. They said it was a civil matter. She had asked a lawyer. The lawyer said it would cost more than she had. The camera was still there. It was pointed at the chair. She did not sit in the chair anymore.,clinical,P_rage-d3-v4,rage,,3.039541028393368,2.93389803543769,2.9453838075440473,1,1,1,0.03956515882355826,3.1710447524459373,3.1354101648363732,3.1200952698203763,1,1,1,0.06362948394087865,2.9675929788295377,2.998102650933676,3.061067698190098,1,1,1,0.04542479825236656
B-grief-d1-v1,grief,peak,1.0,Bereavement (death of loved one),N-grief-d1-c1,86,"The kitchen counter still had the grocery list in his handwriting. Bananas, milk, the kind of bread she never liked. She opened the refrigerator and found the leftovers he'd portioned into containers, labeled with days of the week. Thursday's container was still full. It was now Sunday. She closed the door and stood in the room where everything was exactly where he had put it, and no one was going to move any of it, and no one was going to add to it, ever again.",clinical,P_grief-d1-v1,grief,T_grief-d1-v1,2.4059533414002106,2.6471169617405486,2.8833142727325183,1,1,1,0.0033918569913345357,2.3473329427868594,2.5069809697697614,2.6681923084098216,1,1,1,0.004529416139129168,2.0385228453143682,2.317095787925789,2.5566627716336727,1,1,1,0.0040697041544501735
B-grief-d1-v2,grief,peak,1.0,Bereavement (death of loved one),N-grief-d1-c2,78,"The woman at the front desk asked her to sign for his personal effects. A watch. A wallet with eleven dollars. A bus pass that expired next month. She put them in her coat pocket, where they made almost no weight at all. Outside, the parking lot was the same parking lot from this morning. She stood next to the car for a while. There was no reason to be anywhere in particular. There was no one waiting.",clinical,P_grief-d1-v2,grief,T_grief-d1-v2,2.1325417203451122,2.160830594658376,2.2394973871253456,1,1,1,0.00845607961274349,2.3364414318522733,2.326714950660185,2.421806880878705,1,1,1,0.008854086622088777,2.133588355080451,2.124724350853552,2.220566492651559,1,1,1,0.006209710695052801
B-grief-d1-v3,grief,peak,1.0,Bereavement (death of loved one),N-grief-d1-c3,89,"His daughter had stopped answering the phone in complete sentences. When he called, she would say ""yeah"" or ""okay"" or nothing. The school sent a letter about attendance. He found the dog sitting by the back door again, in the same spot, facing the same direction, the way it had every evening for the last forty-seven days. He filled the water bowl and set it down. The dog looked at the door. He looked at the door. The yard was dark and empty and the gate had not opened.",clinical,P_grief-d1-v3,grief,,2.7025977657194833,3.398146795862151,3.595812210476428,1,1,1,0.006410487034342631,2.748801410088115,3.376502433362222,3.574107199322922,1,1,1,0.007959557091248296,2.554019570095771,3.266402199359781,3.4610082407781424,1,1,1,0.006078273216790272
B-grief-d1-v4,grief,peak,1.0,Bereavement (death of loved one),N-grief-d1-c4,95,"They told her she could take the room whenever she was ready. She wasn't ready. She went in anyway. The sheets were still pressed into the shape of the body that had been there. A glass of water on the nightstand, half-finished. The television remote balanced on the arm of the chair. She picked up the water glass and held it. It was room temperature now. She drank the rest of it because there was nothing else she could do with it and because the mouth that had touched it would not touch anything again.",clinical,P_grief-d1-v4,grief,,2.6116260863947964,2.851203864466191,2.9138197738309577,1,1,1,0.015842797666895784,2.6664737203744338,2.877303575932575,2.982553514116724,1,1,1,0.01606720828641904,2.5364032967633885,2.791878836253646,2.877004039477809,1,1,1,0.010854940600584962
B-grief-d2-v1,grief,peak,2.0,Career destruction (life's work lost),N-grief-d2-c1,91,"The lab was empty now. Twenty-two years of research. The server room had been cleared by facilities before she'd arrived Monday morning. The backup drives weren't in the cabinet. She found a single Post-it note on the monitor: ""Assets transferred per Board directive, 2/14."" Her notebooks were still there — they hadn't taken paper. She opened one to a page of handwritten equations from 2009 and ran her finger along the margin where she'd drawn a small star next to the line that would have changed everything, and now never would.",clinical,P_grief-d2-v1,grief,T_grief-d2-v1,3.454137093306722,3.210377250697289,3.4229936923414344,1,2,3,0.0031608415307163725,2.8988278801178855,2.876686975843067,3.2104429326791677,1,2,3,0.003351436868667877,2.8608825418712853,2.9129055874234715,3.325013205958903,1,2,3,0.002607412395889897
B-grief-d2-v2,grief,peak,2.0,Career destruction (life's work lost),N-grief-d2-c2,100,"The carpenter ran his hand along the doorframe of the shop. Thirty-one years. The auction company had tagged everything — the table saw, the planer, the chisels his father had given him, each one with a yellow sticker and a lot number. Someone would buy the tools for a price and use them or not use them. The workbench had a coffee ring from this morning. He pulled the chain on the overhead light and stood in the dark for a moment, then locked the door from the outside and put the key in an envelope addressed to the bank.",clinical,P_grief-d2-v2,grief,T_grief-d2-v2,2.334792899410232,2.4155190736441043,2.6397647566048543,1,1,1,0.006192613579687381,2.504826701560749,2.5726794947036074,2.8125565890288233,1,1,1,0.012781431481528962,2.0606370003077457,2.51579474674835,2.7105553809542804,1,1,1,0.0077812145519304
B-grief-d2-v3,grief,peak,2.0,Career destruction (life's work lost),N-grief-d2-c3,94,"The orchestra had performed its final concert to an audience of thirty-four people. The music director collected the stand lights and wound the extension cords slowly, one loop at a time. The chairs were stacked against the wall. The city had reallocated the building. There was no season next year. There was no ensemble. Forty years of programs were in a filing cabinet in the hallway. He touched the lid of the piano and closed it, and the click of the latch was the last sound the hall would make as a concert hall.",clinical,P_grief-d2-v3,grief,,3.5843077739689573,3.4179135808006613,3.875734055801171,1,1,1,0.036809158460350815,3.5478014259636947,3.3484745381395298,3.5914544666400583,1,1,1,0.0541472960545592,2.3355942328891235,2.869445139249661,3.372380814104626,1,1,1,0.011594490536273655
B-grief-d2-v4,grief,peak,2.0,Career destruction (life's work lost),N-grief-d2-c4,104,"She stood in the classroom after the last students had gone. The desks were still arranged in the circle she'd insisted on — not rows, never rows. The administration had given her until Friday. Thirty years and they'd given her until Friday. She took down the poster she'd made her first year, the one with the quote about curiosity, now faded where the sun hit it every afternoon. The tape pulled away a small piece of the paint. She folded the poster carefully and put it in a box that was not large enough for thirty years but was the only box she had.",clinical,P_grief-d2-v4,grief,,3.2572289723924395,3.2344276711646076,3.4130145711807156,1,1,1,0.007812918594347289,3.568229649305586,3.368418041204416,3.521837857378538,1,1,1,0.015189219677209218,3.1885330822101556,3.3545289189239202,3.5866930779205206,1,1,1,0.006792737844313175
B-grief-d3-v1,grief,peak,3.0,Relationship dissolution (abandonment),N-grief-d3-c1,99,"He found the key on the kitchen table. Not in the bowl by the door where she always left it, but centered on the table, placed there with intention. The closet was half-empty in a way that was precise — her things, only her things, selected and removed while he was at work. The hangers were still swinging slightly, or he imagined they were. The bathroom mirror had a square of fog from a shower taken hours ago. He sat down on the bed and noticed the indent on her side of the mattress was already starting to level.",clinical,P_grief-d3-v1,grief,T_grief-d3-v1,2.720702021210188,2.8602889834964182,2.8716766966301277,1,1,1,0.017385164428156644,2.9315283903602545,3.1812226437722075,3.2526610725556924,1,1,1,0.026722366859236714,2.606663127237285,2.8995548295639066,2.9941243571182863,1,1,1,0.013992630384570994
B-grief-d3-v2,grief,peak,3.0,Relationship dissolution (abandonment),N-grief-d3-c2,88,"The girl sat on her bedroom floor, sorting two piles. Her mother's things that had been left behind. Her mother's things that had been taken. The taken pile was larger. The left pile included: one earring, a library book, a tube of hand cream, and a birthday card that said ""To my beautiful girl"" in handwriting she would not see on new things again. She put the card under her pillow and returned the library book to the shelf. There was a late fee. She would pay it.",clinical,P_grief-d3-v2,grief,T_grief-d3-v2,3.0124230792485225,3.0699317688243113,3.236104979701757,1,1,1,0.01919526702655585,3.1160179891765982,3.2175988041530537,3.2999850479604396,1,1,1,0.0284126930048643,3.01632026164094,3.045397686032837,3.2424467037943403,1,1,1,0.020449511363871537
B-grief-d3-v3,grief,peak,3.0,Relationship dissolution (abandonment),N-grief-d3-c3,94,"The man sat across from his son in the food court. The boy was twelve and had ordered nothing. The man had ordered coffee and hadn't touched it. Between them were two plane tickets — one was the boy's return flight. The other was the man's. Different cities. The boy was folding his straw wrapper into smaller and smaller squares. The man watched his hands and thought about how they were the same hands from the delivery room, just longer now. They had forty-five minutes before the gate opened and then they had nothing.",clinical,P_grief-d3-v3,grief,,2.8994308003001423,3.044460739324856,3.291007355405425,1,1,1,0.017291511044839773,2.671824958067517,2.9136637340150586,3.2068067359225134,1,1,1,0.02186290295880674,2.799207016434675,3.141838275529399,3.496894490435488,1,1,1,0.014688236492608149
B-grief-d3-v4,grief,peak,3.0,Relationship dissolution (abandonment),N-grief-d3-c4,90,"She kept the voicemail. She had listened to it four hundred times — she knew because her phone tracked it. It was eleven seconds long. It said ""Hey, it's me, just seeing if you need anything from the store."" That was the last ordinary sentence. Everything after that was logistics and silence and the sound of a person becoming someone who used to be there. She pressed play again. The voice said ""Hey, it's me"" and for two seconds the world was the old world, and then the message ended.",clinical,P_grief-d3-v4,grief,,3.2858054327339157,3.6445031400613415,3.62859848182418,1,1,1,0.030386024202536985,3.2714092362933798,3.5102655950743364,3.5511666543504727,1,1,1,0.02696575549944709,3.128342550538213,3.4112846296184136,3.440783481412933,1,1,1,0.02134228839186631
B-terror-d1-v1,terror,peak,1.0,"Physical threat (intruder, violence)",N-terror-d1-c1,95,"The sound came from the kitchen. She was in the bedroom. The hallway between them was fourteen feet long and unlit. She had locked the front door. She had not locked the back door. The sound was a drawer opening — the one that stuck, the one you had to lift and pull. Whoever was in the kitchen knew which drawer stuck. She looked at the window. Second floor. She looked at the phone on the nightstand. The sound from the kitchen stopped. The hallway was quiet. Then the first floorboard in the hallway shifted.",clinical,P_terror-d1-v1,terror,T_terror-d1-v1,2.9538064152789127,3.170107361283622,3.194734813793049,1,1,1,0.0192637398307423,3.203219894840867,3.3721664559464997,3.4441083724729507,1,1,1,0.030456119079951424,3.108119036727591,3.4037979446718194,3.5141486017527233,1,1,1,0.013799285470752919
B-terror-d1-v2,terror,peak,1.0,"Physical threat (intruder, violence)",N-terror-d1-c2,103,"The man in the parking garage was walking at the same speed she was. She turned left. He turned left. She stopped at a car that was not hers and pretended to look for keys. He stopped four cars away and looked at his phone. She walked again. He walked again. The elevator was two rows ahead. She could see the number on the level marker: P3. Her car was on P1. There were no other people. The overhead lights made a buzzing sound that covered the sound of his shoes, so she had to keep turning around to know where he was.",clinical,P_terror-d1-v2,terror,T_terror-d1-v2,2.677173886788448,2.840737681084016,2.8864825378103323,1,1,1,0.01268899780671592,2.731188586275142,2.82983606769045,2.8968768367953075,1,1,1,0.019671530197652186,2.6576401175465154,2.756481799118728,2.8289436234771608,1,1,1,0.014619019065953602
B-terror-d1-v3,terror,peak,1.0,"Physical threat (intruder, violence)",N-terror-d1-c3,100,"He woke up because the dog was standing at the foot of the bed, facing the door, completely still. The dog did not bark. The dog always barked. Outside, the motion light above the garage had switched on. From the bed he could see it through the gap in the curtains — the white rectangle of light on the lawn. Something had moved through it. The light was still on, which meant something was still in range. He reached for his phone. The battery screen appeared: two percent. The dog had not moved. The dog was not making a sound.",clinical,P_terror-d1-v3,terror,,2.608591941326094,3.0112657720448412,3.103575144221394,1,1,1,0.009612901631574224,3.5632051535715292,3.6265831882629627,3.584140202324298,1,1,1,0.019374953271997186,2.144848482236008,2.617600074288002,2.731982757690389,1,1,1,0.01002611278225343
B-terror-d1-v4,terror,peak,1.0,"Physical threat (intruder, violence)",N-terror-d1-c4,102,"The car behind her had been there for eleven turns. She had started counting after the sixth. The road was rural and it was after midnight and there were no other headlights in either direction. She accelerated. The car behind her accelerated. She slowed down. The car slowed down but did not pass. The gas gauge was below a quarter tank. The next town was twenty-two miles. She turned on a road she didn't recognize. The car behind her turned. Its headlights filled her mirrors, closer now than before, and the road ahead had no lights and no intersections and no buildings.",clinical,P_terror-d1-v4,terror,,2.572706623705406,2.8149175974890523,2.886765109872796,1,1,1,0.015038794657485172,2.808110787359472,3.0086993973087126,3.0505102873754066,1,1,1,0.019138353378898684,2.651630312892155,2.836148120749102,2.932400713335099,1,1,1,0.014498274499492597
B-terror-d2-v1,terror,peak,2.0,"Medical crisis (diagnosis, emergency)",N-terror-d2-c1,111,"The doctor had stopped talking and was looking at the scan on the screen. She was looking at the doctor. He tilted the screen slightly away from her, which he had not done during the first three images. He picked up the phone and dialed a three-digit extension. He said ""Can you come to Room 4"" and nothing else. He hung up. He had not turned back to her. He was writing something. She could see the scan from where she sat — a white shape in a field of gray, in a place where the other images had shown only gray. The second doctor arrived in less than two minutes.",clinical,P_terror-d2-v1,terror,T_terror-d2-v1,2.854797758754682,2.7088780584082044,2.7342056976418267,1,1,1,0.005689365087235861,2.913020250661909,2.814669366254136,2.860609296756458,1,1,1,0.008173381422470507,3.018591844555266,2.763297974181376,2.804050097549358,1,1,1,0.006531931740826601
B-terror-d2-v2,terror,peak,2.0,"Medical crisis (diagnosis, emergency)",N-terror-d2-c2,115,The nurse had pressed the button above the bed and then pressed it again. That was two presses. He knew what two presses meant because his wife had been on this floor for nine days and he had learned the codes from watching the nurses. One press was routine. Two was urgent. Three was the one he did not think about. The nurse was checking the IV line and moving faster than she had moved all week. Another nurse came through the door already pulling on gloves. His wife's eyes were open but she was looking at a point on the ceiling that was not the television and was not him and was not anything.,clinical,P_terror-d2-v2,terror,T_terror-d2-v2,2.451760147230504,2.773350814507213,3.0014991480428246,1,2,3,0.01099202097987247,2.6049941704212327,2.9318154572840336,3.1624730354383437,1,2,3,0.016270641806798554,2.5320757501862348,2.8448958776649143,3.0748343699423186,1,2,3,0.012468137214490808
B-terror-d2-v3,terror,peak,2.0,"Medical crisis (diagnosis, emergency)",N-terror-d2-c3,119,"She was twenty-six weeks along and the liquid on the bathroom floor was not what it was supposed to be. The color was wrong. She sat on the edge of the bathtub and looked at it. She could feel the baby move, which meant the baby was still moving, which was the only fact she had. Her phone was in the kitchen. The kitchen was down the stairs. She stood up and the room changed shape for a moment and then came back. She held the doorframe. The car keys were on the hook by the front door. The hospital was eleven minutes away. She knew it was eleven minutes because she had driven it twice already as practice.",clinical,P_terror-d2-v3,terror,,2.5749466806372237,2.6222845465520366,2.7616802696938043,1,1,1,0.005596103319579034,2.263161896841856,2.3849940515795645,2.5491684977481537,1,1,1,0.010202055511980838,2.2239301894115124,2.4085571991590964,2.5782862897239056,1,1,1,0.0061459990132194655
B-terror-d2-v4,terror,peak,2.0,"Medical crisis (diagnosis, emergency)",N-terror-d2-c4,115,The allergist had said the reaction would be mild. That was what the allergist had said. The boy's lips had changed shape in the first ninety seconds. His father was holding him and looking for the nurse who had been there a moment ago. The hallway was empty. He looked at the boy's neck. The skin was different than it had been when they walked in. He looked at the desk. No one. He looked at the door at the end of the hall. He could not remember if it led to the main corridor or to a storage room. The boy in his arms was making a sound that was not his normal sound.,clinical,P_terror-d2-v4,terror,,3.2903057157529103,4.02015187757227,4.053324909960337,1,1,1,0.01753622908996878,3.293973730139374,4.028972240813472,4.20962894989332,1,1,1,0.02088738495590387,3.3825783969592518,4.272289704953792,4.349657852402636,1,1,1,0.017220220515468804
B-terror-d3-v1,terror,peak,3.0,"Psychological threat (stalking, loss of control)",N-terror-d3-c1,121,"The third letter had no return address, like the others. But this one had a photograph. It was her front door, taken from across the street, at night. The timestamp on the back was three days ago. She had been home three days ago. The porch light was on in the photo, which meant she had been awake. The angle was from the bus stop bench directly opposite her house. She walked to the window and looked at the bench. There was no one there now. There had been no one there any of the times she had looked. But someone had sat on that bench at 11:47 p.m. with a camera pointed at her door while the lights were on.",clinical,P_terror-d3-v1,terror,T_terror-d3-v1,2.416499997090334,2.5633950194949375,2.6556196311716636,1,1,1,0.013114191548947218,2.372711387554115,2.5605912650315164,2.6659723108951376,1,1,1,0.014051531992019747,2.055815010970214,2.403067119845999,2.6098390116842047,1,1,1,0.009822012011179533
B-terror-d3-v2,terror,peak,3.0,"Psychological threat (stalking, loss of control)",N-terror-d3-c2,102,"He had checked the locks four times. He had checked them because the man who had been released from the facility on Tuesday knew his address. The court liaison had called to inform him, the way they were required to. The call lasted forty-five seconds. There were no conditions of distance. There was no monitoring. The man had been in the facility for what he had done in this house, in the room where he now checked the locks, and now the man was in the same city again and there was a number to call if something happened. Not before. If.",clinical,P_terror-d3-v2,terror,T_terror-d3-v2,3.464908591231631,3.70148036715039,3.671459406528471,1,1,1,0.05030012072815765,4.8669042105403895,4.977157452511925,4.8492304162515625,8,8,8,0.04786779984538828,3.828527880150561,3.914683193008337,3.8701263486792556,1,1,1,0.05028331598398522
B-terror-d3-v3,terror,peak,3.0,"Psychological threat (stalking, loss of control)",N-terror-d3-c3,107,"The notification said her home security camera had detected motion at 3:12 a.m. She opened the app. The footage showed the front porch. A figure stood at the door, facing the camera directly, not moving. The timestamp ran for four minutes and eleven seconds. The figure did not try the handle. Did not knock. Did not leave anything. Just stood facing the lens. At four minutes and twelve seconds, the figure turned and walked to the sidewalk and was gone. She scrolled back through the week. Tuesday, 2:48 a.m. Saturday, 3:30 a.m. The same figure. The same position. The same duration. She had been asleep each time.",clinical,P_terror-d3-v3,terror,,3.7018492327127213,3.6727524134752922,3.683359654916217,1,1,1,0.03881332229014458,3.5214155831587686,3.5121801291538643,3.587777349844804,1,1,1,0.03607142996096994,3.450943904462189,3.3925268623841283,3.4587127558277215,1,1,1,0.03258258566171973
B-terror-d3-v4,terror,peak,3.0,"Psychological threat (stalking, loss of control)",N-terror-d3-c4,106,"The messages had started after she left. One a day, then three, then twelve, then they came without pattern. The phone number changed each time. The content was not direct. ""Saw a woman who looked like you at the place on Fourth Street."" ""That restaurant we went to closed. Thought you should know."" ""Your car was parked at the school at 3:15 today."" The last one was accurate. She had been at the school at 3:15. She had not posted about it. She had not told anyone. She changed her route the next day. The message that evening said: ""New route looks longer. Is it faster?""",clinical,P_terror-d3-v4,terror,,2.8750783517809424,3.018927541699535,3.2130774342032025,1,1,1,0.015245409547813872,2.4593231426174644,2.710324692540663,2.8921942189481467,1,1,1,0.02153338055571188,2.6091194242217073,2.769853363941649,2.912338427814998,1,1,1,0.01572292752215068
B-ecstasy-d1-v1,ecstasy,peak,1.0,"Achievement (breakthrough, recognition)",N-ecstasy-d1-c1,121,"The email had one line. ""The committee has voted unanimously to award the grant."" She read it four times. The lab was empty because it was 6 a.m. and she had been the only one checking. She stood up from the desk and sat back down and stood up again. The grant was the one she had applied for nine times. Nine years. She walked to the window and opened it, and the air outside was cold and she stood in it. Then she picked up the phone and called her mother, and when her mother answered she couldn't say anything, so she just held the phone and her mother said ""What? What is it?"" and she still couldn't say anything.",clinical,P_ecstasy-d1-v1,ecstasy,T_ecstasy-d1-v1,2.304630189478312,2.802512748661182,3.3847042603353423,1,1,1,0.01268383777846256,2.51631225425103,3.013908473102023,3.602952933120291,1,1,1,0.015529190660253739,2.612024665844257,3.1046936067596427,3.6402089464744636,1,1,1,0.017465805787709378
B-ecstasy-d1-v2,ecstasy,peak,1.0,"Achievement (breakthrough, recognition)",N-ecstasy-d1-c2,120,"His name was on the board. He had to read it twice because the letters didn't make sense the first time — they were his letters, his name, but they were on the board and the board was the list and the list was the people who had passed. He had failed the exam twice before. He had studied in the kitchen of his apartment for fourteen months. His wife had quizzed him on terms she couldn't pronounce while their daughter slept in the next room. His name was on the board. He took a photograph of it and then took another photograph of it and then a third, because two might not be enough evidence that this was real.",clinical,P_ecstasy-d1-v2,ecstasy,T_ecstasy-d1-v2,2.5477515467113023,2.667187522695961,2.822227388572375,1,1,1,0.006270646793619158,2.754718769607029,2.7893471892523647,2.93722485682423,1,1,1,0.014198377695271677,2.5671236840163942,2.7370610946086966,2.909852841155949,1,1,1,0.009685504376985761
