id,emotion,intensity,domain,domain_label,matched_control_id,word_count,text,split,pair_id,target_emotion,triplet_id,w_ev,w_ea,w_ed,w_gv,w_ga,w_gd,w_p555,r_ev,r_ea,r_ed,r_gv,r_ga,r_gd,r_p555,s_ev,s_ea,s_ed,s_gv,s_ga,s_gd,s_p555
B-rage-d3-v3,rage,peak,3.0,Personal violation (boundary crossed),N-rage-d3-c3,97,"His colleague had presented the work to the board. His work. The slides were the same slides — the same diagrams he had drawn on his tablet at two in the morning, the same data tables, the same conclusions in the same sequence. His colleague had removed his name from the file properties and changed the font. That was all he had changed. The font. The board had applauded. His colleague had thanked the team. He sat in the third row and looked at a diagram he had made and watched someone else explain what it meant.",clinical,P_rage-d3-v3,rage,,5.938447642569078,6.453562518776851,6.814926918114122,4,7,6,7.092032826577529e-07,7.549030883528043,6.227306877889043,7.079050702608347,8,6,7,3.4390018824167364e-07,5.525306353680454,6.684230527819826,7.33827471027898,4,7,8,5.6797882161043915e-09
B-rage-d3-v4,rage,peak,3.0,Personal violation (boundary crossed),N-rage-d3-c4,108,The neighbor's security camera had been pointed at her backyard for three months. Not at the property line. Not at the street. At her yard. At the chair where she read in the evenings. At the window of the room where she changed clothes. She had asked him to move it. He had smiled and said it was for his own property. She had asked the police. They said it was a civil matter. She had asked a lawyer. The lawyer said it would cost more than she had. The camera was still there. It was pointed at the chair. She did not sit in the chair anymore.,clinical,P_rage-d3-v4,rage,,4.572199698855169,3.5199324466251585,4.445917640122031,4,4,3,2.771363811185616e-07,6.982066288037437,4.9142667101645845,6.173789130562227,7,4,6,3.883351311038805e-07,3.466136073465669,3.989380051317917,4.467242247505882,4,4,3,9.9519360436901e-06
B-grief-d1-v1,grief,peak,1.0,Bereavement (death of loved one),N-grief-d1-c1,86,"The kitchen counter still had the grocery list in his handwriting. Bananas, milk, the kind of bread she never liked. She opened the refrigerator and found the leftovers he'd portioned into containers, labeled with days of the week. Thursday's container was still full. It was now Sunday. She closed the door and stood in the room where everything was exactly where he had put it, and no one was going to move any of it, and no one was going to add to it, ever again.",clinical,P_grief-d1-v1,grief,T_grief-d1-v1,3.3741766912768476,2.617707145382819,4.174618217524403,1,2,3,4.5655457327450636e-10,6.035883305157077,5.197893848397013,5.499004912075714,8,6,7,4.1018990056147524e-09,2.2454275722617303,2.8599946313852818,5.604659225541594,1,2,3,1.28985756218397e-07
B-grief-d1-v2,grief,peak,1.0,Bereavement (death of loved one),N-grief-d1-c2,78,"The woman at the front desk asked her to sign for his personal effects. A watch. A wallet with eleven dollars. A bus pass that expired next month. She put them in her coat pocket, where they made almost no weight at all. Outside, the parking lot was the same parking lot from this morning. She stood next to the car for a while. There was no reason to be anywhere in particular. There was no one waiting.",clinical,P_grief-d1-v2,grief,T_grief-d1-v2,3.872654430938136,2.4072054130725187,2.5967735735986732,4,2,3,6.183494100632392e-09,6.219439179182128,3.700253524308758,2.2660277586417514,8,4,2,5.08183350552959e-08,2.05282634264872,2.5745762118026074,2.066567183144537,1,2,2,4.33597884748579e-09
B-grief-d1-v3,grief,peak,1.0,Bereavement (death of loved one),N-grief-d1-c3,89,"His daughter had stopped answering the phone in complete sentences. When he called, she would say ""yeah"" or ""okay"" or nothing. The school sent a letter about attendance. He found the dog sitting by the back door again, in the same spot, facing the same direction, the way it had every evening for the last forty-seven days. He filled the water bowl and set it down. The dog looked at the door. He looked at the door. The yard was dark and empty and the gate had not opened.",clinical,P_grief-d1-v3,grief,,3.1857620519766114,2.4428108135806066,2.708910280732499,1,2,2,7.1604629722148895e-09,6.818797873608381,4.959001981543555,3.358427071479982,8,6,7,1.2601670686895252e-07,1.7809027341206456,2.57272091275877,2.7892059782961978,1,2,3,4.382609649276753e-09
B-grief-d1-v4,grief,peak,1.0,Bereavement (death of loved one),N-grief-d1-c4,95,"They told her she could take the room whenever she was ready. She wasn't ready. She went in anyway. The sheets were still pressed into the shape of the body that had been there. A glass of water on the nightstand, half-finished. The television remote balanced on the arm of the chair. She picked up the water glass and held it. It was room temperature now. She drank the rest of it because there was nothing else she could do with it and because the mouth that had touched it would not touch anything again.",clinical,P_grief-d1-v4,grief,,3.599882924369718,3.5965469997699944,3.5989991019803,4,4,3,1.8747108000665135e-09,6.971570553061059,5.442608958672683,6.182162973983012,8,6,7,6.786852956926919e-09,2.3895495601738412,3.818822283807222,4.39311667407686,1,3,4,4.41589988257312e-08
B-grief-d2-v1,grief,peak,2.0,Career destruction (life's work lost),N-grief-d2-c1,91,"The lab was empty now. Twenty-two years of research. The server room had been cleared by facilities before she'd arrived Monday morning. The backup drives weren't in the cabinet. She found a single Post-it note on the monitor: ""Assets transferred per Board directive, 2/14."" Her notebooks were still there — they hadn't taken paper. She opened one to a page of handwritten equations from 2009 and ran her finger along the margin where she'd drawn a small star next to the line that would have changed everything, and now never would.",clinical,P_grief-d2-v1,grief,T_grief-d2-v1,3.8495190177919425,3.8647145459869012,5.506649919999682,4,4,5,2.1098143294248583e-08,5.927205109816887,5.524893632928142,6.865552235586356,4,6,7,8.111271705467996e-08,3.2303012325564695,4.845633375010225,6.361168136753368,4,6,7,2.4040775006277222e-06
B-grief-d2-v2,grief,peak,2.0,Career destruction (life's work lost),N-grief-d2-c2,100,"The carpenter ran his hand along the doorframe of the shop. Thirty-one years. The auction company had tagged everything — the table saw, the planer, the chisels his father had given him, each one with a yellow sticker and a lot number. Someone would buy the tools for a price and use them or not use them. The workbench had a coffee ring from this morning. He pulled the chain on the overhead light and stood in the dark for a moment, then locked the door from the outside and put the key in an envelope addressed to the bank.",clinical,P_grief-d2-v2,grief,T_grief-d2-v2,2.591270534580811,3.078993241052907,3.9112823626241147,1,2,3,6.3790654208242245e-09,6.163853163451565,5.061466397033451,5.760761529547124,8,6,7,7.399486984999024e-08,2.380496179238777,4.3353280410085215,5.649226397472733,4,6,7,1.8357743445935178e-07
B-grief-d2-v3,grief,peak,2.0,Career destruction (life's work lost),N-grief-d2-c3,94,"The orchestra had performed its final concert to an audience of thirty-four people. The music director collected the stand lights and wound the extension cords slowly, one loop at a time. The chairs were stacked against the wall. The city had reallocated the building. There was no season next year. There was no ensemble. Forty years of programs were in a filing cabinet in the hallway. He touched the lid of the piano and closed it, and the click of the latch was the last sound the hall would make as a concert hall.",clinical,P_grief-d2-v3,grief,,3.975328695308309,2.6793835870753906,4.5749081353961065,1,2,3,1.7019319582380207e-09,5.452440266215662,3.812697690422632,5.400343166702393,8,4,7,1.6881455302761475e-08,2.7961611007338925,2.987981860959988,4.513120229120126,1,2,3,7.55031538482892e-08
B-grief-d2-v4,grief,peak,2.0,Career destruction (life's work lost),N-grief-d2-c4,104,"She stood in the classroom after the last students had gone. The desks were still arranged in the circle she'd insisted on — not rows, never rows. The administration had given her until Friday. Thirty years and they'd given her until Friday. She took down the poster she'd made her first year, the one with the quote about curiosity, now faded where the sun hit it every afternoon. The tape pulled away a small piece of the paint. She folded the poster carefully and put it in a box that was not large enough for thirty years but was the only box she had.",clinical,P_grief-d2-v4,grief,,3.5484724654752946,3.2957291940644926,5.123547245170236,1,2,3,4.8900535159213616e-08,6.446161274725401,4.717720258895058,6.455587135767129,8,6,7,9.596779811259282e-08,1.6457941983817013,3.046542516038571,6.294024190000513,1,3,7,9.914870204514201e-08
B-grief-d3-v1,grief,peak,3.0,Relationship dissolution (abandonment),N-grief-d3-c1,99,"He found the key on the kitchen table. Not in the bowl by the door where she always left it, but centered on the table, placed there with intention. The closet was half-empty in a way that was precise — her things, only her things, selected and removed while he was at work. The hangers were still swinging slightly, or he imagined they were. The bathroom mirror had a square of fog from a shower taken hours ago. He sat down on the bed and noticed the indent on her side of the mattress was already starting to level.",clinical,P_grief-d3-v1,grief,T_grief-d3-v1,4.396791929250742,4.531652239448991,4.972599339353698,8,6,7,2.0938588780162796e-07,7.12712780229727,5.9184484315838395,6.752599948049204,8,6,7,2.1758957360412513e-09,2.7019638938848396,4.651362786057472,5.552982412565567,4,7,6,1.0716996461137703e-06
B-grief-d3-v2,grief,peak,3.0,Relationship dissolution (abandonment),N-grief-d3-c2,88,"The girl sat on her bedroom floor, sorting two piles. Her mother's things that had been left behind. Her mother's things that had been taken. The taken pile was larger. The left pile included: one earring, a library book, a tube of hand cream, and a birthday card that said ""To my beautiful girl"" in handwriting she would not see on new things again. She put the card under her pillow and returned the library book to the shelf. There was a late fee. She would pay it.",clinical,P_grief-d3-v2,grief,T_grief-d3-v2,3.1371770392178675,3.0163726151175463,3.5965030766309978,4,4,3,1.7021161095148912e-09,5.765715222373575,4.226804681184389,5.109338969428838,4,4,3,8.233330224567636e-08,2.0511831373397724,3.607975801374781,3.767551794416317,1,4,3,3.5604576889550956e-07
B-grief-d3-v3,grief,peak,3.0,Relationship dissolution (abandonment),N-grief-d3-c3,94,"The man sat across from his son in the food court. The boy was twelve and had ordered nothing. The man had ordered coffee and hadn't touched it. Between them were two plane tickets — one was the boy's return flight. The other was the man's. Different cities. The boy was folding his straw wrapper into smaller and smaller squares. The man watched his hands and thought about how they were the same hands from the delivery room, just longer now. They had forty-five minutes before the gate opened and then they had nothing.",clinical,P_grief-d3-v3,grief,,3.7343586797815145,3.5505531579561187,4.77621705414683,4,4,3,2.2608512141262746e-07,6.560024146090045,5.196126245342061,6.335026647965877,8,6,7,3.0243538038515993e-07,2.108575485684004,3.524819926368224,5.546978227239282,1,3,6,5.803781097482468e-06
B-grief-d3-v4,grief,peak,3.0,Relationship dissolution (abandonment),N-grief-d3-c4,90,"She kept the voicemail. She had listened to it four hundred times — she knew because her phone tracked it. It was eleven seconds long. It said ""Hey, it's me, just seeing if you need anything from the store."" That was the last ordinary sentence. Everything after that was logistics and silence and the sound of a person becoming someone who used to be there. She pressed play again. The voice said ""Hey, it's me"" and for two seconds the world was the old world, and then the message ended.",clinical,P_grief-d3-v4,grief,,5.622440634877336,3.642440567782415,5.314632466608431,4,2,3,6.682435172076698e-09,7.023075823882806,5.64530130998946,6.67222816685172,8,6,7,5.233554375952638e-07,3.650548620723144,3.6873035007974932,5.244520152959994,4,2,3,1.538709162993219e-06
B-terror-d1-v1,terror,peak,1.0,"Physical threat (intruder, violence)",N-terror-d1-c1,95,"The sound came from the kitchen. She was in the bedroom. The hallway between them was fourteen feet long and unlit. She had locked the front door. She had not locked the back door. The sound was a drawer opening — the one that stuck, the one you had to lift and pull. Whoever was in the kitchen knew which drawer stuck. She looked at the window. Second floor. She looked at the phone on the nightstand. The sound from the kitchen stopped. The hallway was quiet. Then the first floorboard in the hallway shifted.",clinical,P_terror-d1-v1,terror,T_terror-d1-v1,4.0403609622498,3.2637069677583463,4.379372338592347,1,2,3,2.3788042823601177e-09,7.0854637177769915,5.2324201210725025,6.261757687157028,8,6,7,1.6628754790632313e-08,2.3871855197980754,3.314215433141932,3.9492868633539406,1,2,3,2.6870729115971194e-08
B-terror-d1-v2,terror,peak,1.0,"Physical threat (intruder, violence)",N-terror-d1-c2,103,"The man in the parking garage was walking at the same speed she was. She turned left. He turned left. She stopped at a car that was not hers and pretended to look for keys. He stopped four cars away and looked at his phone. She walked again. He walked again. The elevator was two rows ahead. She could see the number on the level marker: P3. Her car was on P1. There were no other people. The overhead lights made a buzzing sound that covered the sound of his shoes, so she had to keep turning around to know where he was.",clinical,P_terror-d1-v2,terror,T_terror-d1-v2,4.17902964098447,4.068549156761608,2.8852724659790634,4,4,2,3.1450185269571633e-08,6.318328476889606,5.136262252330096,5.038365635573576,8,6,7,3.94772266190492e-08,3.1461462030398786,3.9704183748761053,3.4952208973313965,4,4,3,1.916802829655256e-07
B-terror-d1-v3,terror,peak,1.0,"Physical threat (intruder, violence)",N-terror-d1-c3,100,"He woke up because the dog was standing at the foot of the bed, facing the door, completely still. The dog did not bark. The dog always barked. Outside, the motion light above the garage had switched on. From the bed he could see it through the gap in the curtains — the white rectangle of light on the lawn. Something had moved through it. The light was still on, which meant something was still in range. He reached for his phone. The battery screen appeared: two percent. The dog had not moved. The dog was not making a sound.",clinical,P_terror-d1-v3,terror,,3.1345053451908687,2.343420387295699,2.1303401728876477,1,2,1,4.942384575060752e-09,6.788740096550351,4.789631850179767,4.0116667372462045,8,6,7,7.830600662278892e-08,1.9782886095971142,2.5001158440301694,1.915784300226041,1,2,2,1.9339205000634783e-08
B-terror-d1-v4,terror,peak,1.0,"Physical threat (intruder, violence)",N-terror-d1-c4,102,"The car behind her had been there for eleven turns. She had started counting after the sixth. The road was rural and it was after midnight and there were no other headlights in either direction. She accelerated. The car behind her accelerated. She slowed down. The car slowed down but did not pass. The gas gauge was below a quarter tank. The next town was twenty-two miles. She turned on a road she didn't recognize. The car behind her turned. Its headlights filled her mirrors, closer now than before, and the road ahead had no lights and no intersections and no buildings.",clinical,P_terror-d1-v4,terror,,5.248657365840819,4.9751548701407495,5.225448466354901,8,6,7,8.358353613606044e-09,7.089212861313994,6.320182645493241,6.439152886688721,8,6,7,6.663230318080518e-12,3.6378816146731996,5.48011364473557,6.259323816415729,4,6,7,1.2914425245544535e-07
B-terror-d2-v1,terror,peak,2.0,"Medical crisis (diagnosis, emergency)",N-terror-d2-c1,111,"The doctor had stopped talking and was looking at the scan on the screen. She was looking at the doctor. He tilted the screen slightly away from her, which he had not done during the first three images. He picked up the phone and dialed a three-digit extension. He said ""Can you come to Room 4"" and nothing else. He hung up. He had not turned back to her. He was writing something. She could see the scan from where she sat — a white shape in a field of gray, in a place where the other images had shown only gray. The second doctor arrived in less than two minutes.",clinical,P_terror-d2-v1,terror,T_terror-d2-v1,2.8374871899120566,2.602824670935195,3.4610691435700978,1,2,3,1.3924976327976114e-09,5.681911540742913,4.911284118708147,5.6401587184869815,8,6,7,3.019690046258562e-08,2.411939855775419,3.2081679488137405,4.833509823194231,1,2,3,8.243057732736898e-07
B-terror-d2-v2,terror,peak,2.0,"Medical crisis (diagnosis, emergency)",N-terror-d2-c2,115,The nurse had pressed the button above the bed and then pressed it again. That was two presses. He knew what two presses meant because his wife had been on this floor for nine days and he had learned the codes from watching the nurses. One press was routine. Two was urgent. Three was the one he did not think about. The nurse was checking the IV line and moving faster than she had moved all week. Another nurse came through the door already pulling on gloves. His wife's eyes were open but she was looking at a point on the ceiling that was not the television and was not him and was not anything.,clinical,P_terror-d2-v2,terror,T_terror-d2-v2,4.123754358163024,6.605239083592381,4.4905071607489075,4,7,6,3.47488851055599e-11,6.827067841598445,6.708486716886657,5.77226967861137,8,7,6,1.1427592652022281e-11,3.4781511267334086,6.742613825611595,5.683816757886428,4,7,6,7.762194241959453e-12
B-terror-d2-v3,terror,peak,2.0,"Medical crisis (diagnosis, emergency)",N-terror-d2-c3,119,"She was twenty-six weeks along and the liquid on the bathroom floor was not what it was supposed to be. The color was wrong. She sat on the edge of the bathtub and looked at it. She could feel the baby move, which meant the baby was still moving, which was the only fact she had. Her phone was in the kitchen. The kitchen was down the stairs. She stood up and the room changed shape for a moment and then came back. She held the doorframe. The car keys were on the hook by the front door. The hospital was eleven minutes away. She knew it was eleven minutes because she had driven it twice already as practice.",clinical,P_terror-d2-v3,terror,,2.6861888298214116,3.015694326984139,3.919407580236793,1,2,3,6.1936757590844655e-09,6.001374001567248,5.095337136479809,5.656393221730941,8,6,7,2.2904848274452363e-08,2.8897332355715055,4.13080420961537,4.682051343707581,4,6,7,3.2869548788868755e-07
B-terror-d2-v4,terror,peak,2.0,"Medical crisis (diagnosis, emergency)",N-terror-d2-c4,115,The allergist had said the reaction would be mild. That was what the allergist had said. The boy's lips had changed shape in the first ninety seconds. His father was holding him and looking for the nurse who had been there a moment ago. The hallway was empty. He looked at the boy's neck. The skin was different than it had been when they walked in. He looked at the desk. No one. He looked at the door at the end of the hall. He could not remember if it led to the main corridor or to a storage room. The boy in his arms was making a sound that was not his normal sound.,clinical,P_terror-d2-v4,terror,,3.623520986997265,3.77634473484748,2.5032338139587647,4,4,2,1.4197350016253166e-07,5.353448076440459,5.651938450990048,4.220876706405404,4,6,3,1.6422950796230091e-09,2.9479610452043152,3.695435926813176,3.2588285855954884,4,4,3,5.019733214898807e-08
B-terror-d3-v1,terror,peak,3.0,"Psychological threat (stalking, loss of control)",N-terror-d3-c1,121,"The third letter had no return address, like the others. But this one had a photograph. It was her front door, taken from across the street, at night. The timestamp on the back was three days ago. She had been home three days ago. The porch light was on in the photo, which meant she had been awake. The angle was from the bus stop bench directly opposite her house. She walked to the window and looked at the bench. There was no one there now. There had been no one there any of the times she had looked. But someone had sat on that bench at 11:47 p.m. with a camera pointed at her door while the lights were on.",clinical,P_terror-d3-v1,terror,T_terror-d3-v1,3.455986571317653,5.137118381936073,4.912754423017968,4,7,6,1.3263658256679409e-08,6.522390054030129,5.946713051353347,6.493570002269087,8,6,7,3.076816003617358e-10,2.6888545849444117,4.93385267092296,5.444030942767557,4,7,6,6.444846993019901e-08
B-terror-d3-v2,terror,peak,3.0,"Psychological threat (stalking, loss of control)",N-terror-d3-c2,102,"He had checked the locks four times. He had checked them because the man who had been released from the facility on Tuesday knew his address. The court liaison had called to inform him, the way they were required to. The call lasted forty-five seconds. There were no conditions of distance. There was no monitoring. The man had been in the facility for what he had done in this house, in the room where he now checked the locks, and now the man was in the same city again and there was a number to call if something happened. Not before. If.",clinical,P_terror-d3-v2,terror,T_terror-d3-v2,3.739684797731135,3.1560208013621738,4.688276468418876,4,2,3,7.56873299068865e-09,6.674676514075134,5.666898109381303,6.855110719688217,8,6,7,1.936309929815211e-08,2.5318719277446555,4.895889539725676,6.509000001353504,4,6,7,4.848801406333621e-06
B-terror-d3-v3,terror,peak,3.0,"Psychological threat (stalking, loss of control)",N-terror-d3-c3,107,"The notification said her home security camera had detected motion at 3:12 a.m. She opened the app. The footage showed the front porch. A figure stood at the door, facing the camera directly, not moving. The timestamp ran for four minutes and eleven seconds. The figure did not try the handle. Did not knock. Did not leave anything. Just stood facing the lens. At four minutes and twelve seconds, the figure turned and walked to the sidewalk and was gone. She scrolled back through the week. Tuesday, 2:48 a.m. Saturday, 3:30 a.m. The same figure. The same position. The same duration. She had been asleep each time.",clinical,P_terror-d3-v3,terror,,3.838853023130377,3.519340671377536,6.239370683505724,4,3,7,1.655598420334879e-06,6.027896966200415,5.328666033685929,6.415511745726154,8,6,7,1.8775949988578372e-07,3.2889594912895546,3.6091539615499233,6.627829105662204,4,3,7,5.553514789137839e-06
B-terror-d3-v4,terror,peak,3.0,"Psychological threat (stalking, loss of control)",N-terror-d3-c4,106,"The messages had started after she left. One a day, then three, then twelve, then they came without pattern. The phone number changed each time. The content was not direct. ""Saw a woman who looked like you at the place on Fourth Street."" ""That restaurant we went to closed. Thought you should know."" ""Your car was parked at the school at 3:15 today."" The last one was accurate. She had been at the school at 3:15. She had not posted about it. She had not told anyone. She changed her route the next day. The message that evening said: ""New route looks longer. Is it faster?""",clinical,P_terror-d3-v4,terror,,6.424451020948527,5.227298900045481,6.014567765857174,8,6,7,1.8919595393109084e-07,7.270023148388576,5.788051724664271,6.923836820649881,8,6,7,5.276976060727229e-08,5.460584480175422,5.763117083926367,6.753461919560453,4,6,7,2.2632640506165835e-06
B-ecstasy-d1-v1,ecstasy,peak,1.0,"Achievement (breakthrough, recognition)",N-ecstasy-d1-c1,121,"The email had one line. ""The committee has voted unanimously to award the grant."" She read it four times. The lab was empty because it was 6 a.m. and she had been the only one checking. She stood up from the desk and sat back down and stood up again. The grant was the one she had applied for nine times. Nine years. She walked to the window and opened it, and the air outside was cold and she stood in it. Then she picked up the phone and called her mother, and when her mother answered she couldn't say anything, so she just held the phone and her mother said ""What? What is it?"" and she still couldn't say anything.",clinical,P_ecstasy-d1-v1,ecstasy,T_ecstasy-d1-v1,3.2026780127323007,2.2305031935069604,3.294597074189627,4,2,3,2.05223819322788e-09,4.9471596328500045,2.8259990898881204,4.376232384438149,4,2,3,6.692739448100471e-09,2.8340587760989386,2.4941344272674844,5.312742542793183,1,2,3,1.186835857933313e-07
