stimulus_id,text,human_v,human_a,human_v_scaled,human_a_scaled,rec_ev,rec_ea,rec_gv,rec_ga,rec_gen_text,rec_p55,rec_entropy,post_ev,post_ea,post_gv,post_ga,post_gen_text,post_p55,post_entropy
emobank_NYTnewswire9_10538_10589,"And then the casualties were going to be terrible.""",2.33,3.0,-0.3349999999999999,0.0,4.6052559030861175,5.28254389225718,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.03358747967548087,4.227950071286559,4.705962866724299,5.128257133868328,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.034985361633637545,4.209776876325054
emobank_SemEval_742,Floods force Malaysia evacuations,2.22,3.56,-0.3899999999999999,0.28,4.413670815444423,4.992733640813176,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.042333961671099374,4.100375230360004,4.519042006862968,4.8673714572118065,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.040021832907439915,4.130038780162245
emobank_Ohio_Steel_12452_12560,"The people of Youngstown, being now unemployed had very little money to spend on anything but staying alive.",2.22,3.0,-0.3899999999999999,0.0,3.993647460221893,4.148801479980348,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.03246523107014053,4.074219204140146,4.261240891179856,4.42381831413397,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.033812026966499244,4.15615925978761
emobank_SemEval_690,Now it's official: Iraq's a mess,2.18,3.46,-0.4099999999999999,0.2299999999999999,4.023457703832462,5.044173508348062,1,1,"```
{
  ""valence"": 1,
  ""arousal"": 1
}",0.030676221147507347,4.154182109656617,4.339195216682916,4.947885850183919,1,1,"```
{
  ""valence"": 1,
  ""arousal"": 1
}",0.03670629887192385,4.190398434154542
emobank_Uprooted_Farming-on-Sand_1711_1753,Last year's rich loam is now useless sand.,2.3,3.0,-0.3500000000000001,0.0,4.044879759707379,4.88990168965974,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.03130516456634509,4.162034455959923,4.500666488562842,4.8432411335052645,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.039272498068375225,4.174920364812052
emobank_SemEval_882,"Attack video saddens ""friendly fire"" widow",1.88,3.37,-0.56,0.185,4.516918898847656,4.8085393166913795,4,5,"```
{
  ""valence"": 4,
  ""arousal"": 5
}",0.03924807980476573,4.135331006617012,4.704286400266563,4.828938874762704,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.03653526321249236,4.1736518825201765
emobank_wsj_2465_1041_1137,"An hour later, the paper's circulation manager, Miguel Soler, was shot and killed near his home.",2.0,3.18,-0.5,0.09,4.368726597155095,5.319542710287437,3,7,"```
{
  ""valence"": 3,
  ""arousal"": 7
}",0.03186576828384763,4.185545933810283,4.296607125025176,5.089690227923949,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.034246965303967654,4.188038796252853
emobank_Nathans_Bylichka_38054_38115,Get out of my sight now – unless you know how to put it back?,2.12,3.63,-0.4399999999999999,0.3149999999999999,4.37075048469743,5.362327321560209,3,7,"```
{
  ""valence"": 3,
  ""arousal"": 7
}",0.02927532123459805,4.228827271357986,4.6846075048554425,5.115790072508167,5,7,"```
{
  ""valence"": 5,
  ""arousal"": 7
}",0.03307428035584795,4.2569634862272165
emobank_SemEval_920,Dozens killed in Baghdad bombing,2.0,3.62,-0.5,0.31,4.053449439048276,5.449759140778292,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.02641723819026806,4.127542391895387,4.0773348657659625,4.977951977922086,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.025923242009232576,4.1674157093015545
emobank_hotel-california_30137_30157,"“No,” said Adrienne.",2.25,3.5,-0.375,0.25,4.5604065924675865,4.606842721440097,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.039989323995584455,4.185112984016206,4.775290128559238,4.833588823302973,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.04206686852674032,4.190768582087128
emobank_NYTnewswire9_9777_9839,"Three days later, another B-29 from the 509th bombed Nagasaki.",2.33,3.0,-0.3349999999999999,0.0,4.828687522608169,5.022574335665634,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.031369314680454445,4.23521659866966,4.706139672461835,4.856984909416882,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.03223533098627167,4.2494022766022725
emobank_110CYL071_246_283,Michael was born with cerebral palsy.,2.14,3.14,-0.4299999999999999,0.07,4.318554715867558,4.5885243482347935,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.03453063248952194,4.161074244184317,4.908375946065528,4.847698091922249,4,5,"```
{
  ""valence"": 4,
  ""arousal"": 5
}",0.04032852375449422,4.199397632060864
emobank_SemEval_679,Gunmen abduct Filipino woman in Nigeria,2.22,3.22,-0.3899999999999999,0.1100000000000001,4.277059614900469,4.97482828654809,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.032675615471120203,4.143577983984032,4.507693611226521,4.851710663201732,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.03227993970159556,4.1663480368648464
emobank_112C-L015_859_939,Many of the children have no homes; no memories of joy from past holidays.,2.12,3.25,-0.4399999999999999,0.125,4.367684089861717,4.923901432044544,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.031051388738148857,4.1558974553690415,4.299154210643007,4.819332306567517,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.028740916268322418,4.167511561413686
emobank_captured_moments_9076_9083,Enough.,2.3,3.4,-0.3500000000000001,0.1999999999999999,4.473426260842138,4.991864019211281,4,4,"```
{
  ""valence"": 4,
  ""arousal"": 4
}",0.035956576305242224,4.221318986338388,4.874115372263976,4.957780649385044,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.04473521492048439,4.215639163659406
emobank_A_defense_of_Michael_Moore_19756_19840,"The kid was a little bastard, and the parents were involved in drugs -- case closed.",2.3,3.3,-0.3500000000000001,0.1499999999999999,4.078740682621564,4.804082965346094,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.035158475580300205,4.143686702896474,4.319920410774521,4.777431061016974,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.032973506161719165,4.195911380056613
emobank_hotel-california_30791_30976,"“You could force the captain to set down somewhere. Let us off the ship. If he refuses, threaten him. If he still refuses, well, of all of us, isn't there someone who can drive a ship?”",2.3,3.6,-0.3500000000000001,0.3,4.698378349837818,5.276044324689199,5,7,"```
{
  ""valence"": 5,
  ""arousal"": 7
}",0.030962048314458434,4.231392494325938,4.648345864613347,5.006869676708254,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.0353644072496711,4.232591549479015
emobank_IFAW1_1303_1324,"“stupid, non-feeling”",2.0,3.0,-0.5,0.0,3.50959360064195,4.288677795128646,1,1,"```
{
  ""valence"": 1,
  ""arousal"": 1
}",0.03291436464556137,3.9553890908050144,4.075291519969078,4.225112375361881,1,1,"```
{
  ""valence"": 1,
  ""arousal"": 1
}",0.04314834303993101,4.091268535453611
emobank_Nathans_Bylichka_37381_37477,“and you’d better pray to whatever god you think will listen that he won’t care we woke her up.”,2.3,3.4,-0.3500000000000001,0.1999999999999999,4.546846704375459,5.480885475752676,5,7,"```
{
  ""valence"": 5,
  ""arousal"": 7
}",0.03078148965595947,4.203152116264104,4.662843508801025,5.1260681583120675,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.03083447812311028,4.228415916987231
emobank_Ohio_Steel_10791_10967,"However, to American companies already suffering financial setbacks, outdated machinery, and fierce competition, this lack of demand was an inconvenience they could not afford.",2.3,3.1,-0.3500000000000001,0.05,4.180921587118928,4.791573739639496,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.03566028506230939,4.11328059125609,4.478957042963584,4.757887074556926,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.03988271790582472,4.150832049768279
emobank_marine1_490_675,"Even today, after years of public outrage, dolphins continue to die in tuna fisheries of other countries and are still being cruelly and often illegally killed by gillnets and harpoons.",2.0,3.2,-0.5,0.1,4.151998108418221,5.508555119926005,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.02355661474336287,4.138624936126558,4.267296592677908,4.781980492432051,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.02776630669820607,4.191529736725268
emobank_sucker_1488_1738,"“a black-themed book will come up for consideration, and there won’t be anyone of color to put in an opinion, or there’ll be one, who shouldn’t bear the burden alone. So we all pretend we’re experts. Maybe I’m the only one who’s embarrassed by that.”",2.33,3.33,-0.3349999999999999,0.165,4.712448840178701,4.711520411430176,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.05112840080910919,4.105689433867525,4.912315786097457,4.824468676191394,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.046968291991912915,4.13228009127321
emobank_hotel-california_2985_3092,"The survivors of the unfortunate accidents, the catastrophic malfunctions, the fateful crashes: this is us.",2.33,2.89,-0.3349999999999999,-0.0549999999999999,4.373638086353131,5.146860971681228,1,1,"```
{
  ""valence"": 1,
  ""arousal"": 1
}",0.029329475641577167,4.199044723030456,4.915824810936835,4.980860537489242,5,6,"```
{
  ""valence"": 5,
  ""arousal"": 6
}",0.028172588678009987,4.248153938649646
emobank_NYTnewswire9_7912_8038,"At 8:15 a.m. Hiroshima time, the pneumatic bomb-bay doors opened and ""Little Boy,"" equivalent to 20,000 tons of TNT, fell out.",2.0,3.5,-0.5,0.25,4.414336575111553,5.388414195450238,1,1,"```
{
  ""valence"": 1,
  ""arousal"": 1
}",0.02924155566055457,4.230924793018034,4.455358838046313,4.965863474473025,1,1,"```
{
  ""valence"": 1,
  ""arousal"": 1
}",0.028833408545311256,4.255617900726007
emobank_SemEval_1204,Swiss plane crashes at Moscow airport,2.2,3.0,-0.3999999999999999,0.0,4.1992526391218306,5.184148636749506,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.02824102837047727,4.156309568555155,4.393813901725171,4.941247108955589,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.03313671225827778,4.201156456504645
emobank_20020731-nyt_18216_18312,"""There was death in D.C. throughout the '80s and into the '90s, and there was death everywhere,""",2.3,3.1,-0.3500000000000001,0.05,4.3975815576839485,5.240183324138174,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.032088158164182916,4.182112198511135,4.658211721901937,4.966128240679982,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.04241817052763942,4.198898418366597
emobank_hotel-california_26456_26482,My quarters felt stifling.,2.22,3.11,-0.3899999999999999,0.0549999999999999,4.346468231899279,4.841096014814101,4,5,"```
{
  ""valence"": 4,
  ""arousal"": 5
}",0.0381898143400952,4.146215438514122,4.720003486523007,5.01292805335946,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.04083982874327958,4.1815699393344765
emobank_SemEval_846,"Scorpion on a plane, a pantful of pain",2.12,3.12,-0.4399999999999999,0.06,4.280264858846622,5.505394630695541,5,7,"```
{
  ""valence"": 5,
  ""arousal"": 7
}",0.026477767593400238,4.1877542929235805,4.6873909369250955,5.219736859410978,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.02903051848309897,4.241034883129808
emobank_hotel-california_18971_19010,We're not even going to leave a legacy.,2.33,2.89,-0.3349999999999999,-0.0549999999999999,4.108979303309734,5.196633210459727,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.030890352198775752,4.187799636076361,4.443917209405578,4.94161411742465,3,4,"```
{
  ""valence"": 3,
  ""arousal"": 4
}",0.034342135024046816,4.223384141066735
emobank_A_defense_of_Michael_Moore_4592_4632,Mustafa was 14 years when he was killed.,2.1,3.1,-0.4499999999999999,0.05,4.475103772775499,4.8733493009058115,1,1,"```
{
  ""valence"": 1,
  ""arousal"": 1
}",0.030896761571271338,4.231282017664144,4.594560731470593,4.93688103934481,1,1,"```
{
  ""valence"": 1,
  ""arousal"": 1
}",0.03227733423147987,4.247009697693396
emobank_Seedbombing_2063_2206,"I found this hard to do while also avoiding cops, dealing with the camera and the car window, scoping out angles of approach for throwing, etc.",2.3,3.2,-0.3500000000000001,0.1,4.4147596956452935,5.004900194570163,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.03166718213325238,4.169792521552398,4.792840617933869,5.204424139143433,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.036673756283818165,4.184538913729958
emobank_SemEval_1086,High cholesterol raises stroke risk healthy women,2.3,2.8,-0.3500000000000001,-0.1,4.582372161371668,4.702614558998738,4,5,"```
{
  ""valence"": 4,
  ""arousal"": 5
}",0.03892698568322421,4.142137948869599,5.096964539966021,4.808542964405288,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.0466633197755532,4.156603415390988
emobank_NYTnewswire2_8918_8994,"""This is a criminal act and it certainly puts things in a different league,""",2.0,3.1,-0.5,0.05,4.169236064069028,5.298774442818001,5,7,"```
{
  ""valence"": 5,
  ""arousal"": 7
}",0.030988231935314917,4.166432862905938,4.421195722502857,5.162214892018261,5,7,"```
{
  ""valence"": 5,
  ""arousal"": 7
}",0.03257359648911193,4.2035909099430775
emobank_Fermentation_HR5034_9996_10126,"The hypocrisy, misleading notions and disinformation being featured at the wholesalers website supporting H.R. 5034 is staggering.",2.0,3.25,-0.5,0.125,4.249743237218086,5.083337749536819,1,1,"```
{
  ""valence"": 1,
  ""arousal"": 1
}",0.0303261200037221,4.2027303684688615,4.450766080034222,4.849975004643838,1,1,"```
{
  ""valence"": 1,
  ""arousal"": 1
}",0.02818448032996525,4.250263411385002
emobank_SemEval_648,Somalia declares state of emergency,2.13,3.62,-0.435,0.31,4.416740699075428,5.128622889207021,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.030412038178760672,4.190871197019948,4.594575313241261,5.002652324671831,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.03162029312994771,4.192178188461372
emobank_hotel-california_17786_17818,"“That's still dumb,” said Sarah.",2.2,3.2,-0.3999999999999999,0.1,4.216143401925651,4.443952135665364,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.044715729887316175,4.072627799775085,4.393478151163783,4.672452661479757,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.03778377354538538,4.179829170461285
emobank_cable_spool_fort_8516_8674,"""I thought he might stab you."" Roy said and craned his neck forward to look at Tucker's face as the other boys began to crowd around at a respectful distance.",2.3,3.4,-0.3500000000000001,0.1999999999999999,4.706154958160031,5.02560978411902,5,6,"```
{
  ""valence"": 5,
  ""arousal"": 6
}",0.03801593598294498,4.177653579657753,4.751049354095853,4.988300700658776,5,6,"```
{
  ""valence"": 5,
  ""arousal"": 6
}",0.033424685317506315,4.195653566678197
emobank_hotel-california_33279_33299,I couldn't find her.,2.11,3.11,-0.445,0.0549999999999999,4.435216486816535,4.880612076442314,4,5,"```
{
  ""valence"": 4,
  ""arousal"": 5
}",0.03855692915731432,4.176993994038102,4.840589572227016,4.919553881322705,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.04535611844120261,4.175299034219618
emobank_The_Black_Willow_10749_10795,"I would not be happy, thus separated from it.""",2.2,3.2,-0.3999999999999999,0.1,4.809995267417557,4.932769447333995,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.034562253732780344,4.24340828650125,4.9839598398383,4.9695578810663505,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.04769504268262254,4.189736445484071
emobank_NYTnewswire7_1802_1854,"But in some areas, the seabass are being overfished.",2.3,3.0,-0.3500000000000001,0.0,4.776974279071475,4.519776975375949,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.04532577156943384,4.096299319922073,5.172901435029933,4.80832702629779,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.04806362446888279,4.116921365174365
emobank_cable_spool_fort_116_125,You suck.,1.6,3.9,-0.7,0.4499999999999999,3.3657597920720446,5.177543821197999,1,9,"```
{
  ""valence"": 1,
  ""arousal"": 9
}",0.024844259557699096,3.980484854831758,4.059047158425115,4.816628508909635,1,1,"```
{
  ""valence"": 1,
  ""arousal"": 1
}",0.0319473895098101,4.176648413237332
emobank_detroit_9593_9753,"You think I'm kidding, but I couldn't be more serious -- that Honda is a visceral reminder for people of how the American consumer has left Detroit in the dust.",2.3,3.8,-0.3500000000000001,0.3999999999999999,4.300134013473021,5.051901325710142,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.035542311122845414,4.173733194285011,4.566462252894369,4.919858901037435,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.04027426856212325,4.197871373888308
emobank_cable_spool_fort_115_137,"""You suck."" Chad said.",2.1,3.8,-0.4499999999999999,0.3999999999999999,3.6563290985884747,4.8648952558496505,1,9,"```
{
  ""valence"": 1,
  ""arousal"": 9
}",0.03168930913851916,4.098408453773729,3.9709962788600977,4.8509442450495825,1,1,"```
{
  ""valence"": 1,
  ""arousal"": 1
}",0.029497859276882872,4.18315069736124
emobank_easy_money_6254_6342,Or maybe this guy was just a wacko who wanted to take me out on a dark road and kill me.,2.0,3.7,-0.5,0.3500000000000001,4.632224691555819,5.263867391164122,5,7,"```
{
  ""valence"": 5,
  ""arousal"": 7
}",0.04274745692573628,4.119592663951131,4.591623653273011,5.027129039583188,5,7,"```
{
  ""valence"": 5,
  ""arousal"": 7
}",0.04065586144852248,4.164870276113646
emobank_audubon1_60_76,I’m outraged ...,1.63,3.91,-0.685,0.455,4.488993700836225,5.768440664894413,1,9,"```
{
  ""valence"": 1,
  ""arousal"": 9
}",0.030320457940352742,4.162849561310392,5.183953788147285,5.63131250871383,5,7,"```
{
  ""valence"": 5,
  ""arousal"": 7
}",0.030172247590578974,4.23125011388371
emobank_detroit_15207_15294,"You want to yell at which insurance company fucked up, or change a bedpan, so to speak?",2.1,3.8,-0.4499999999999999,0.3999999999999999,4.551261198782603,4.844060827422463,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.0361354476753291,4.2301888915810135,4.747383800674039,4.90953770908712,1,1,"```
{
  ""valence"": 1,
  ""arousal"": 1
}",0.0374965381563808,4.248250276412721
emobank_Nathans_Bylichka_56572_56622,Hands closed on my neck and I felt my spine crack.,1.9,3.8,-0.55,0.3999999999999999,4.182359106535109,5.854035072447241,3,7,"```
{
  ""valence"": 3,
  ""arousal"": 7
}",0.02616644039922866,4.153812497033514,4.6031525264904705,5.401276278221084,1,9,"```
{
  ""valence"": 1,
  ""arousal"": 9
}",0.026229652296231774,4.252809780194697
emobank_The_Black_Willow_12929_13034,"""What in G-d's name could have possessed you to do such a thing,"" cried Arthur, nearly raising his voice.",2.3,3.8,-0.3500000000000001,0.3999999999999999,4.320084007174587,4.980729494926482,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.04016843295426799,4.137421851868296,4.435782124509403,4.873689061503424,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.034782209337975135,4.195807381122151
emobank_Madame_White_Snake_3473_3497,“disturbed and agitated”,2.12,4.0,-0.4399999999999999,0.5,3.924827257131393,5.573177270082442,3,7,"```
{
  ""valence"": 3,
  ""arousal"": 7
}",0.03915400170697415,3.9589495946302535,4.49191881547712,5.722080502859696,4,6,"```
{
  ""valence"": 4,
  ""arousal"": 6
}",0.034585363971451503,4.098538356842183
emobank_audubon1_7282_7287,“NO!”,2.0,3.89,-0.5,0.445,4.133166005249373,5.266738980489027,1,9,"```
{
  ""valence"": 1,
  ""arousal"": 9
}",0.0342992650151939,4.123147935427308,4.645797145415611,4.910453338138289,1,1,"```
{
  ""valence"": 1,
  ""arousal"": 1
}",0.03592621127378076,4.255425097219052
emobank_Nathans_Bylichka_37816_37828,he screamed.,2.22,3.78,-0.3899999999999999,0.3899999999999999,4.2472297323219195,5.7137341286959415,3,7,"```
{
  ""valence"": 3,
  ""arousal"": 7
}",0.029247715865259236,4.167216479965542,4.685561818105478,5.408389481272128,3,7,"```
{
  ""valence"": 3,
  ""arousal"": 7
}",0.030197061728569893,4.247562461071343
emobank_Homosexuality_5297_5340,They also do not belong in a court of law!”,2.18,4.0,-0.4099999999999999,0.5,4.244495900997892,5.135596525200916,1,1,"```
{
  ""valence"": 1,
  ""arousal"": 1
}",0.03126136812501407,4.185178579227892,4.715358493854726,4.955601318652479,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.043377065242510934,4.192268027231692
emobank_Nathans_Bylichka_11578_11605,That just unnerved me more.,2.0,3.8,-0.5,0.3999999999999999,4.202290848881427,5.571991726975982,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.029469695138895503,4.125399491148436,4.450769121439801,5.468875979222471,3,7,"```
{
  ""valence"": 3,
  ""arousal"": 7
}",0.029413598398624285,4.185491659405405
emobank_detroit_4319_4400,"We didn't slow down to take a photo, but I'll paraphrase: DON'T BURN HOUSES DOWN!",2.1,4.1,-0.4499999999999999,0.5499999999999998,4.207562290653554,5.333983477789988,1,1,"```
{
  ""valence"": 1,
  ""arousal"": 1
}",0.02801525751481053,4.211692768735446,4.647094220189446,4.9214055898017595,5,5,"```
{
  ""valence"": 5,
  ""arousal"": 5
}",0.03315691668750216,4.26136931343062
emobank_defenders5_2473_2623,They are utterly out of step with their Alaska constituents ... the state agency that manages Alaska wildlife ... and the rest of the American public!,2.3,3.7,-0.3500000000000001,0.3500000000000001,3.999677716236857,4.914031469236543,1,1,"```
{
  ""valence"": 1,
  ""arousal"": 1
}",0.03268555035372045,4.168949304233526,4.306331717998766,4.781011994258525,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.03612468362073299,4.2027536251297075
emobank_Nathans_Bylichka_57890_57977,"Rachel, her clothes torn and her face drawn, looked like she might cry when she saw me.",2.33,4.0,-0.3349999999999999,0.5,4.43398445838904,5.122603811018933,4,5,"```
{
  ""valence"": 4,
  ""arousal"": 5
}",0.03546607465740748,4.154186928909457,4.487514025486135,5.052570981515145,5,6,"```
{
  ""valence"": 5,
  ""arousal"": 6
}",0.02920944302510976,4.205642505126539
emobank_SemEval_640,Firms on alert for letter bombs,2.2,3.8,-0.3999999999999999,0.3999999999999999,4.232143209034663,5.330606720659684,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.030812351358804963,4.137355966117564,4.567480996196589,4.936420093507286,4,5,"```
{
  ""valence"": 4,
  ""arousal"": 5
}",0.03812643752223752,4.170890465780663
emobank_hotel-california_22389_22419,Fact: Adrienne intimidated me.,2.0,3.67,-0.5,0.3349999999999999,4.2389616814557805,5.188727510266387,4,5,"```
{
  ""valence"": 4,
  ""arousal"": 5
}",0.026452165961277113,4.177295965371376,4.5376008696714205,5.046154875125407,5,6,"{
  ""valence"": 5,
  ""arousal"": 6
}",0.02843772720352159,4.22764237975342
emobank_Ohio_Steel_19152_19222,Black Monday was a devastating blow to an entire generation of people.,2.0,3.72,-0.5,0.3600000000000001,4.272242113062921,5.187574622575533,3,5,"```
{
  ""valence"": 3,
  ""arousal"": 5
}",0.0306441909526872,4.185020525693796,4.739173935961648,5.014859817864735,5,7,"```
{
  ""valence"": 5,
  ""arousal"": 7
}",0.03390512056419483,4.200908366075019
