id,pair_id,condition,intensity,text,rec_ev,rec_ea,rec_gv,rec_ga,rec_gen,rec_p55,rec_entropy,post_ev,post_ea,post_gv,post_ga,post_gen,post_p55,post_entropy
B-ecstasy-d2-v2,N-ecstasy-d2-c2,affective,peak,"The letter was from the agency. She opened it standing at the mailbox because she could not walk back inside without knowing. The second paragraph had the word ""approved."" She read the rest of the letter but she only needed that word. She and her wife had started this process twenty-seven months ago. Twenty-seven months of home visits, background checks, interviews, reference letters, a fire inspection, a financial audit, and a forty-five-minute conversation with a social worker about what kind of parents they intended to be. The bedroom down the hall had been ready for eleven months. It would not be empty anymore.",6.069756694979388,5.298758005277191,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```",0.005028565144093716,1.8642354513984547,6.639310808039392,5.834237700584567,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```",0.0004019774310686596,1.979867067257927
B-ecstasy-d3-v1,N-ecstasy-d3-c1,affective,peak,"He had been staring at the data for three days. The pattern wasn't there. And then it was. He saw it the way you see the shape in a cloud — one moment nothing, the next moment undeniable. The two variables that no one had connected were connected. He checked it. He checked it again. He built the visualization and the line appeared on the screen as if it had always been there, waiting for someone to draw the right axes. He stood up from the chair and walked the length of the office and came back and the line was still there. He laughed, once, at nothing, alone in the room.",7.486558563183058,6.703354114550764,7,6,"```json
{
  ""valence"": 7,
  ""arousal"": 6
}
```",1.0036045832564149e-07,1.3582274086045474,7.817634874573088,7.256777776588703,8,7,"```json
{
  ""valence"": 8,
  ""arousal"": 7
}
```",1.5516826352051986e-08,1.0841850193990155
B-ecstasy-d3-v2,N-ecstasy-d3-c2,affective,peak,"She had been diving the same reef for twenty years and she had never seen the cavern entrance before. The tide had shifted something. She swam through the gap and the space opened. The light came through from above in columns that reached the sand floor, and in the light there were fish she had no names for, moving in formations she had not seen in any reference, around coral structures that should not have been possible at this depth. She had forty minutes of air. She could have surfaced and come back. She didn't. She stayed and turned in a slow circle and the circle was full in every direction.",7.988858568672959,6.967029738615775,8,7,"```json
{
  ""valence"": 8,
  ""arousal"": 7
}
```",1.4344041707346695e-09,0.39724111394360817,8.120441708607885,7.169969477634079,8,7,"```json
{
  ""valence"": 8,
  ""arousal"": 7
}
```",4.875832090022583e-10,0.7313969104881787
B-loathing-d1-v1,N-loathing-d1-c1,affective,peak,"The charity's internal ledger showed that twelve cents of every dollar reached the families whose photographs appeared on the website. The rest was allocated across line items: ""administrative travel,"" ""donor relations,"" ""executive strategy retreats."" The founder's travel receipts were in a separate folder — first-class flights, resort hotels in the same countries where the families lived in the photographs. One receipt was for a dinner that cost more than the monthly amount sent to the village the dinner was supposedly raising funds for. The founder's signature was on both documents. The same hand.",5.268945628760269,7.741612957749735,7,8,"```json
{
  ""valence"": 7,
  ""arousal"": 8
}
```",5.581965866679854e-06,2.1793292569464815,4.58040888939192,7.639461768361689,7,6,"```json
{
  ""valence"": 7,
  ""arousal"": 6
}
```",5.50895041287609e-06,2.5889156770142168
B-loathing-d1-v2,N-loathing-d1-c2,affective,peak,"The factory had passed inspection every year for a decade. The inspector's brother-in-law managed the plant. This was in the public record, in a filing that no one had cross-referenced until a reporter did. The workers' medical claims were also in the public record. Respiratory conditions at four times the regional average. The factory's ventilation system had been listed as ""upgraded"" in each annual report. A photograph of the ventilation system, taken the week before the most recent inspection, showed the same unit installed in 2014, with the same serial number, with the manufacturer's original warranty sticker still attached.",5.616233724478627,6.660751060281372,7,6,"```json
{
  ""valence"": 7,
  ""arousal"": 6
}
```",0.00028335546758234773,2.0980834595567526,5.608116338194877,6.813086752836333,7,6,"```json
{
  ""valence"": 7,
  ""arousal"": 6
}
```",0.00015657509264459948,2.3820833297331396
B-loathing-d2-v1,N-loathing-d2-c1,affective,peak,The apartment had been vacant for six months before the new tenant opened the door. The previous occupant had not taken anything and had not cleaned anything. The kitchen counter had dishes with food that had changed color and shape and was no longer identifiable as what it had once been. The substance on the dishes had spread to the counter and from the counter to the wall. The refrigerator door was slightly open. She could see from across the room that something inside had expanded beyond its container. The air in the apartment had a weight to it. She turned around in the doorway without stepping onto the floor.,3.4027729962742606,6.459920747169977,4,6,"```json
{
  ""valence"": 4,
  ""arousal"": 6
}
```",5.60808341265796e-05,2.098529271420607,3.6125841544743866,6.728404177520175,5,7,"```json
{
  ""valence"": 5,
  ""arousal"": 7
}
```",3.5212104400551085e-05,2.177525560558719
B-loathing-d2-v2,N-loathing-d2-c2,affective,peak,"The restaurant kitchen was visible through a door that should have been closed. He saw it because he had gone looking for the restroom and turned the wrong way. The cutting board had residue from multiple uses without washing — layers of color, each one a different meal from a different hour. The floor near the sink had a film that reflected the overhead light. A container of something that was being used as an ingredient was open on the counter, and the surface of the contents had a texture that did not match what the label described. He walked back to the table. His plate was still there. The food on it was the same food prepared in the room he had just seen. He put his napkin over the plate.",4.077838632463649,5.267472451969229,4,3,"```json
{
  ""valence"": 4,
  ""arousal"": 3
}
```",0.01536903673473009,2.349138782393845,3.6306602532395815,5.656680892274387,3,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5
}
```",0.0033126516189622736,2.3084688221794707
B-loathing-d3-v2,N-loathing-d3-c2,affective,peak,"The politician had campaigned on clean water. Three terms, twelve years, clean water in every speech. Her voting record was public. She had voted against the water treatment funding bill four times. Each time, the bill had failed by one vote. Her financial disclosures were also public, though they required cross-referencing with corporate filings to understand. The company that supplied the untreated alternative — the cheaper process, the one the bill would have replaced — had paid her consulting firm a retainer for eleven of the twelve years. The consulting firm was registered to her home address.",4.178579936994579,6.207750569542509,5,6,"```json
{
  ""valence"": 5,
  ""arousal"": 6
}
```",0.0010526320665968391,2.1527120698560887,3.889015018846722,6.285189397393803,3,6,"```json
{
  ""valence"": 3,
  ""arousal"": 6
}
```",0.0005793945242228389,2.3018139236205064
B-amazement-d1-v1,N-amazement-d1-c1,affective,peak,"She had pulled over because the road was too dark to drive safely. When she got out of the car to check the tires, she looked up. The sky was moving. Green light was crossing the entire visible horizon, folding over itself in shapes that changed faster than she could track. She had read about this. Reading about it and seeing it were not the same category of experience. The light had structure — curtains, columns, ripples that moved like fabric in wind, except there was no fabric and the scale was the size of the sky. She stood in the road. A car passed and honked. She did not move.",7.731597118523906,6.912892184598486,7,6,"```json
{
  ""valence"": 7,
  ""arousal"": 6
}
```",1.3120449728982568e-07,1.2378278286797264,7.518140151073724,7.29055290427356,7,6,"```json
{
  ""valence"": 7,
  ""arousal"": 6
}
```",2.8296644479541896e-07,1.45053450923698
B-amazement-d2-v1,N-amazement-d2-c1,affective,peak,"The building was on fire from the fourth floor up. The crowd was behind the barrier. A woman on the fifth floor was holding a child out the window because the room behind her was no longer a room. A man from the crowd went under the barrier. He went into the building through the front entrance. The crowd watched the entrance. Forty seconds later, the man appeared at the fifth-floor window. He took the child. The woman climbed out onto the ledge. The three of them came down the fire escape on the side of the building that was not yet burning. The man set the child on the sidewalk and sat down next to it. He was wearing office clothes and carrying a paper coffee cup. He still had the coffee cup.",5.571591052404095,7.657176808917902,7,8,"```json
{
  ""valence"": 7,
  ""arousal"": 8
}
```",6.2108608947700325e-06,2.3319954159810754,3.8058656955158248,7.461638560217741,3,7,"```json
{
  ""valence"": 3,
  ""arousal"": 7
}
```",6.465932517221123e-06,2.6008347869583583
B-amazement-d2-v2,N-amazement-d2-c2,affective,peak,"The pianist had lost the use of her left hand in an accident nine years ago. The program listed the piece as a concerto written for two hands. The audience read the program and looked at the stage and looked at the program again. She sat down and placed her right hand on the keys. Then she played the concerto. She played both parts — the left hand's part rearranged across the right hand's range, the melody and the harmony woven into five fingers doing the work of ten. The notes were all present. The structure was intact. She had rebuilt the entire architecture of the piece around what she had, and what she had was enough. The last note ended and the hall was silent for four seconds before anyone responded, because what they had heard required those four seconds to become something they believed.",7.932499685060477,6.893096974852593,8,7,"```json
{
  ""valence"": 8,
  ""arousal"": 7
}
```",2.2961245608625093e-08,0.6960157965941525,8.02593712895201,7.089262046944366,8,7,"```json
{
  ""valence"": 8,
  ""arousal"": 7
}
```",6.479236772705254e-09,0.6862409465375449
B-admiration-d1-v1,N-admiration-d1-c1,affective,peak,"The apprentice had been watching the glassblower for four years. In four years he had never seen her repeat a motion unnecessarily. Every movement of the pipe, every rotation, every breath into the molten shape was the exact movement required and nothing more. Other glassblowers compensated — adjusting, correcting, recovering. She did not need to recover because she did not make the error that required recovery. He had timed her once, secretly, with a stopwatch, comparing her to the videos of the masters in the guild archive. She was faster. Not because she moved quickly, but because she never moved twice where once was enough. He had been her apprentice for four years, and in four years the distance between his craft and hers had not closed. It had become more visible.",6.433539817325068,6.121293186210501,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```",0.00027470281288190874,1.8872457649487528,6.387877101662277,6.563240113299929,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```",8.365042683593234e-05,1.913177011562143
B-admiration-d2-v2,N-admiration-d2-c2,affective,peak,"The woman had been fostering children for twenty-two years. Not the easy placements. The ones the system called ""difficult,"" which meant: the ones who had learned that adults leave. She had taken in forty-one children. Some stayed for months. Some stayed for years. Every one of them left, because that was the structure — foster care is temporary by design. She set the table for them. She learned what they would eat and what they wouldn't. She kept their drawings on the refrigerator and she did not take them down when the children left. The refrigerator was covered, layered, years deep. A caseworker once asked her how she did it — the repeated attachment and loss. She said she didn't do it for herself.",6.383322920538577,5.319671836646465,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```",0.0007717160733303652,1.7746721690483074,6.136978391150659,5.401518419203424,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```",0.0010890520720843238,2.1292295013897564
B-admiration-d3-v1,N-admiration-d3-c1,affective,peak,"The woman had rebuilt the house herself. Not with a crew. By herself. The flood had taken everything below the waterline, which was everything — the floors, the walls to four feet, the wiring, the plumbing. Insurance had covered a fraction. She was sixty-seven years old. She watched videos on the internet and she went to the hardware store and she asked questions until she understood the answers, and then she did the work. It took her fourteen months. The building inspector who signed off on the final permit said the wiring was better than what had been there before the flood. She had learned how to do it correctly by doing it for the first time. Her neighbors had offered to help. She had thanked them and done it herself, not out of stubbornness, but because she wanted to know that she could.",7.233218608986426,5.434617887660322,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```",7.339449888872423e-06,1.2402714243127333,7.590748498321601,6.034560210927181,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```",4.683018470234536e-07,1.3612724968218948
B-admiration-d3-v2,N-admiration-d3-c2,affective,peak,"He had been rejected from the program seven times. Seven applications, seven years. Each year, the letter arrived in March. Each year, the letter said no. Each year, he revised the application — not cosmetically but structurally, tearing apart what he had built and rebuilding it from the foundation. He did not know if the committee noticed. He worked during the day as a technician in the same building where the program operated, and he passed the offices of the people who had rejected him every morning on his way to the equipment room. On the eighth year, the letter said yes. He was forty-one years old. He had been twenty-seven the first time he had stood at the threshold of this work. He had not once walked a different direction.",6.757650452727024,6.074624315167846,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```",0.00012663788242477648,1.6184383558845334,7.0952299039907825,6.384330434875467,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```",1.7542942945547473e-05,1.7028620976608801
B-vigilance-d1-v2,N-vigilance-d1-c2,affective,peak,"His daughter was learning to ride a bicycle. She was at the top of the hill. The hill was longer than he had estimated from the bottom, and the grade was steeper in the middle section where the pavement had a crack running across it. He was standing at the bottom, but not at the very bottom — he was at the point where the grade increased, because that was where she would begin to accelerate beyond what her brakes could manage. He had already checked the brakes. He had checked them twice. A car turned onto the street two blocks away. He noted it. It was moving slowly. He watched his daughter and he watched the car and he calculated the intersection of their two trajectories and he moved four feet to his left, which put him between the trajectories.",5.753945329931095,6.234376669899389,6,5,"```json
{
  ""valence"": 6,
  ""arousal"": 5
}
```",0.0018549696787289384,2.063378593780326,6.184187945335999,6.481028027437595,6,5,"```json
{
  ""valence"": 6,
  ""arousal"": 5
}
```",0.00021587472946119825,1.7843658235509052
B-vigilance-d2-v2,N-vigilance-d2-c2,affective,peak,"The negotiator had been in the room for seven hours. The man on the other side of the door had not spoken in the last forty minutes. Silence after sustained communication was the pattern the negotiator tracked most carefully, because it was the interval in which decisions were made. He had a diagram in his notebook — a timeline of every word, every pause, every noise from inside the room, marked by minute. The forty minutes of silence had a shape. The first fifteen had ambient sound — movement, objects being shifted. The next ten had stillness. The last fifteen had a single repeated sound at irregular intervals. He was listening to the intervals between the repetitions, because the intervals were getting shorter, and shortening intervals meant the pattern was approaching a conclusion.",6.303334906902113,6.727623763933816,7,6,"```json
{
  ""valence"": 7,
  ""arousal"": 6
}
```",3.8385048910231563e-05,1.463112035969943,6.9324232916977495,7.680447216281381,7,6,"```json
{
  ""valence"": 7,
  ""arousal"": 6
}
```",4.542153372018604e-07,1.5001728919406
B-vigilance-d3-v1,N-vigilance-d3-c1,affective,peak,"The ranger had been sitting in the blind since 4 a.m. The radio report at midnight had placed the injured male within two miles of the village boundary. The animal was wounded, and wounded animals do not follow established paths. It was moving toward a populated area, which made it a priority. She had a map with twelve-hour, six-hour, and one-hour probability circles drawn in concentric rings. The one-hour circle included the path she was watching. The ground was dry, which meant tracks would be shallow and easy to miss. She had positioned herself downwind. Every six minutes she scanned left to right through the binoculars, then listened for thirty seconds with them down. She had been doing this for five hours. The pattern had not varied. The coffee thermos was behind her, unopened, because opening it would create a scent plume.",5.862482552520945,6.46690555106477,6,5,"```json
{
  ""valence"": 6,
  ""arousal"": 5
}
```",0.0010262402798070348,1.8920623338124287,6.4595090863674764,6.667935949844545,7,6,"```json
{
  ""valence"": 7,
  ""arousal"": 6
}
```",2.8710919998281954e-05,1.6171771168582052
Bm-rage-d1-v1,N-rage-d1-c1,affective,moderate,"The credit card statement showed a charge from a restaurant he did not recognize — four hundred dollars, posted on a Saturday. His brother had the supplementary card for emergencies. He checked the date. His brother had mentioned going out that weekend but hadn't said anything about the card. There might have been a reason. There usually was a reason. He pulled up the previous three months and found two more charges he couldn't place, smaller amounts, both on weekends. He set the statement on the counter and left it there while he made dinner.",4.9676826630889055,5.671892681236317,6,5,"```json
{
  ""valence"": 6,
  ""arousal"": 5
}
```",0.019891961826200403,1.7177833698415137,4.745978691380807,6.03048778095787,5,6,"```json
{
  ""valence"": 5,
  ""arousal"": 6
}
```",0.0037646905181225273,1.992764670154893
Bm-rage-d1-v2,N-rage-d1-c2,affective,moderate,"The joint account was short by twelve hundred dollars. Her sister had access for the shared household expenses — utilities, groceries, the quarterly insurance premium. The withdrawal had been made at an ATM across town, not near any of the usual vendors. She looked at it for a while. Her sister had been between jobs for two months, and they hadn't talked about whether the arrangement still worked the same way. The amount was not large enough to change anything permanently, but it was large enough that someone should have mentioned it. She closed the banking app and opened it again ten minutes later.",4.593204494713403,4.509313858688156,5,3,"```json
{
  ""valence"": 5,
  ""arousal"": 3
}
```",0.029707141422686538,1.8787527831534225,4.771700247491397,5.579724418261714,5,4,"```json
{
  ""valence"": 5,
  ""arousal"": 4
}
```",0.02543513629526481,1.7496835817737308
Bm-rage-d2-v1,N-rage-d2-c1,affective,moderate,"The permit had been denied for the third time. Each time for a different reason — first incomplete documentation, then a zoning question, now a signature from a department that had moved offices and did not answer its listed phone number. The project was a wheelchair ramp for his mother's front door. The ramp itself would take a contractor two days to build. The permit process was now in its fourth month. His neighbor across the street had built a similar ramp the previous year and told him it had taken two weeks. He filed the appeal online and printed the confirmation page and put it in the folder with the other two.",4.821109775969487,5.547777575757264,6,4,"```json
{
  ""valence"": 6,
  ""arousal"": 4
}
```",0.006106469933729328,2.0654662135967783,4.3346132233666435,5.923257480973105,5,6,"```json
{
  ""valence"": 5,
  ""arousal"": 6
}
```",0.001484250554553739,2.468058878337692
Bm-rage-d2-v2,N-rage-d2-c2,affective,moderate,The insurance company had reclassified the claim. What had been approved in October was now listed as requiring additional review — a review that could take up to ninety days. The procedure had already been completed. The doctor's office said this happened sometimes when billing codes were updated mid-quarter. She called the number on the letter and was transferred four times. The fourth representative said the file showed no record of the original approval. She had the approval letter in front of her. She read the reference number aloud. The representative said he would note that in the file.,4.420667590213735,5.405146739014295,5,4,"```json
{
  ""valence"": 5,
  ""arousal"": 4
}
```",0.029054228517124494,2.073590177914118,4.373169639150737,5.993858072535118,5,6,"```json
{
  ""valence"": 5,
  ""arousal"": 6
}
```",0.0043035171724520255,2.0167166972191155
Bm-grief-d1-v2,N-grief-d1-c2,affective,moderate,"The automated renewal notice came in the mail — his magazine subscription, addressed to him, the label printed months ago by a system that did not know. She had cancelled most of the accounts in January. This one she had missed, or perhaps she had left it. The magazine arrived every six weeks, slipped through the mail slot and onto the floor where it sat until she picked it up and placed it on the stack by his chair. The stack was five issues tall now. She added the renewal notice to the top and went to make lunch.",3.9983880772252416,3.863851734013212,6,3,"```json
{
  ""valence"": 6,
  ""arousal"": 3
}
```",0.0006861261259722551,2.1986054877270935,3.8354856767595122,4.454124721663365,5,3,"```json
{
  ""valence"": 5,
  ""arousal"": 3
}
```",0.0014664262916498456,2.2797321211999133
Bm-terror-d1-v2,N-terror-d1-c2,affective,moderate,"The car had been behind him for the last several miles, but so had two other cars, and one of them had turned off at the gas station. The remaining car kept the same distance. The road was not busy but it was not empty. He signaled and changed lanes. The car changed lanes after a few seconds — the way anyone would when the lane ahead cleared. He was probably being ordinary about it. He took the next exit, which was not his exit, and waited at the bottom of the ramp. The car passed on the highway above without slowing down. He sat at the ramp for another minute before pulling back on.",3.828913241056812,4.289369941005728,4,4,"```json
{
  ""valence"": 4,
  ""arousal"": 4
}
```",0.003692003551892527,1.8995596565473478,4.2477710235420405,5.6350392105628355,4,5,"```json
{
  ""valence"": 4,
  ""arousal"": 5
}
```",0.018684869993262253,1.7453258281556967
Bm-terror-d2-v2,N-terror-d2-c2,affective,moderate,"His father had mentioned the numbness in his left hand during a phone call, almost as an aside, between the weather and the score of the game. It had been there for a few weeks, he said, maybe a month. He was going to mention it at his next appointment, which was not for another three weeks. His father was seventy-four and had never been to the doctor ahead of schedule. He had looked it up after the call — the search results offered a range from nothing to everything, in that order. He called his father back the next evening and asked about the hand, and his father said it was about the same.",4.16430601877241,4.273645444637381,4,3,"```json
{
  ""valence"": 4,
  ""arousal"": 3
}
```",0.010047957924430174,2.13401582010675,4.499055800539627,5.203955474204227,5,4,"```json
{
  ""valence"": 5,
  ""arousal"": 4
}
```",0.037010528479057406,2.221969517746054
Bm-terror-d3-v1,N-terror-d3-c1,affective,moderate,"She had seen the same car parked on her street three times in the past week. A dark sedan, no distinguishing marks, always on the same side of the block but never in exactly the same spot. It could have belonged to someone visiting a neighbor. It could have been a contractor working on the house at the end of the street. She had not seen anyone get in or out of it. On the third day, she wrote down the plate number on the back of a receipt and put the receipt in the kitchen drawer. The car was not there the following morning. She checked the drawer to make sure the receipt was still where she had left it.",4.613801254893271,4.2042710488118775,5,3,"```json
{
  ""valence"": 5,
  ""arousal"": 3
}
```",0.014094279824346918,2.1767260861634403,5.005305835467443,5.544241741005179,5,3,"```json
{
  ""valence"": 5,
  ""arousal"": 3
}
```",0.014074110032525051,1.9005893691080114
Bm-ecstasy-d1-v1,N-ecstasy-d1-c1,affective,moderate,"The acceptance letter was for the second-choice program, not the first, but it was an acceptance letter. She read it at the kitchen table with her coffee going cold beside her. Two years of applications and revised statements and letters of recommendation, and here it was — not the one she had imagined, but a real one, with a start date and a funding line and her name spelled correctly at the top. She would need to move. She would need to find an apartment in a city she had only visited once. She folded the letter back into the envelope and finished her coffee, which by then was no longer warm.",7.405482791917399,5.547780099120616,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```",8.443770663357518e-07,1.2280596597225961,7.646133974520483,6.108438471465249,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```",1.1846714663240362e-07,1.248949809466097
Bm-ecstasy-d1-v2,N-ecstasy-d1-c2,affective,moderate,"His piece had been selected for the group exhibition — not a solo show, not a prize, but a spot on the wall alongside eleven other artists, three of whom he had studied in school. The gallery had sent the floor plan with his name next to a rectangle on the west wall, between a painter from Montreal and a sculptor whose work he had seen in a magazine. He pinned the floor plan to the corkboard in his studio and stood back. His name was small but it was there, in the same typeface as the others, at the same size, in the same list.",6.868007568675733,4.839419186635287,7,4,"```json
{
  ""valence"": 7,
  ""arousal"": 4
}
```",0.000142938226379906,1.223988468030239,7.235740985653779,5.779575506933648,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```",6.805306454002497e-07,1.3122511968749122
