id,pair_id,condition,intensity,text,rec_ev,rec_ea,rec_gv,rec_ga,rec_gen,rec_p55,rec_entropy,post_ev,post_ea,post_gv,post_ga,post_gen,post_p55,post_entropy
B-ecstasy-d2-v2,N-ecstasy-d2-c2,affective,peak,"The letter was from the agency. She opened it standing at the mailbox because she could not walk back inside without knowing. The second paragraph had the word ""approved."" She read the rest of the letter but she only needed that word. She and her wife had started this process twenty-seven months ago. Twenty-seven months of home visits, background checks, interviews, reference letters, a fire inspection, a financial audit, and a forty-five-minute conversation with a social worker about what kind of parents they intended to be. The bedroom down the hall had been ready for eleven months. It would not be empty anymore.",4.871288393103596,5.881747755909046,5,5,"{
""valence"": 5,
""arousal"": 5
}",0.0018153290337840273,2.5764449010250616,4.169648268109825,5.425394491170859,5,7,"{
""valence"": 5,
""arousal"": 7
}",0.0009388253279907486,2.417811060154477
B-ecstasy-d3-v1,N-ecstasy-d3-c1,affective,peak,"He had been staring at the data for three days. The pattern wasn't there. And then it was. He saw it the way you see the shape in a cloud — one moment nothing, the next moment undeniable. The two variables that no one had connected were connected. He checked it. He checked it again. He built the visualization and the line appeared on the screen as if it had always been there, waiting for someone to draw the right axes. He stood up from the chair and walked the length of the office and came back and the line was still there. He laughed, once, at nothing, alone in the room.",3.2705509530122283,4.075260335951564,9,9,"{
  ""valence"": 9,
  ""arousal"": 9
}",0.0029812069600895228,2.385646741539023,2.984076466350422,3.9129714923165944,9,9,"{
  ""valence"": 9,
  ""arousal"": 9
}",0.002187856923881275,2.2520760191740337
B-ecstasy-d3-v2,N-ecstasy-d3-c2,affective,peak,"She had been diving the same reef for twenty years and she had never seen the cavern entrance before. The tide had shifted something. She swam through the gap and the space opened. The light came through from above in columns that reached the sand floor, and in the light there were fish she had no names for, moving in formations she had not seen in any reference, around coral structures that should not have been possible at this depth. She had forty minutes of air. She could have surfaced and come back. She didn't. She stayed and turned in a slow circle and the circle was full in every direction.",3.6967665444381073,4.6143563187770855,9,9,"{
  ""valence"": 9,
  ""arousal"": 9
}",0.0021762697720363604,2.16762297710842,3.9263411682423808,5.120770035166349,9,9,"{
  ""valence"": 9,
  ""arousal"": 9
}",0.0014076361317109706,2.240019473208794
B-loathing-d1-v1,N-loathing-d1-c1,affective,peak,"The charity's internal ledger showed that twelve cents of every dollar reached the families whose photographs appeared on the website. The rest was allocated across line items: ""administrative travel,"" ""donor relations,"" ""executive strategy retreats."" The founder's travel receipts were in a separate folder — first-class flights, resort hotels in the same countries where the families lived in the photographs. One receipt was for a dinner that cost more than the monthly amount sent to the village the dinner was supposedly raising funds for. The founder's signature was on both documents. The same hand.",3.4037035725403335,4.611890582174199,9,9,"{
  ""valence"": 9,
  ""arousal"": 9
}",0.00464289618453947,2.6411232661964736,3.5717914245961393,4.548855619989666,1,1,"{
  ""valence"": 1,
  ""arousal"": 1
}",0.005318958714160709,2.509216301961603
B-loathing-d1-v2,N-loathing-d1-c2,affective,peak,"The factory had passed inspection every year for a decade. The inspector's brother-in-law managed the plant. This was in the public record, in a filing that no one had cross-referenced until a reporter did. The workers' medical claims were also in the public record. Respiratory conditions at four times the regional average. The factory's ventilation system had been listed as ""upgraded"" in each annual report. A photograph of the ventilation system, taken the week before the most recent inspection, showed the same unit installed in 2014, with the same serial number, with the manufacturer's original warranty sticker still attached.",2.342318943043887,3.874314681320894,1,1,"{
""valence"": 1,
""arousal"": 1
}",0.004419387024003795,1.9812620349076346,2.9224681823404897,4.955327158863466,1,1,"{
""valence"": 1,
""arousal"": 1
}",0.00257665527090001,2.1130519203746005
B-loathing-d2-v1,N-loathing-d2-c1,affective,peak,The apartment had been vacant for six months before the new tenant opened the door. The previous occupant had not taken anything and had not cleaned anything. The kitchen counter had dishes with food that had changed color and shape and was no longer identifiable as what it had once been. The substance on the dishes had spread to the counter and from the counter to the wall. The refrigerator door was slightly open. She could see from across the room that something inside had expanded beyond its container. The air in the apartment had a weight to it. She turned around in the doorway without stepping onto the floor.,3.8762356050927016,4.219148612339949,5,6,"{
""valence"": 5,
""arousal"": 6
}",0.0030634558904436646,2.136951082904924,2.973028321378161,4.477729850428156,1,1,"{
""valence"": 1,
""arousal"": 1
}",0.0008995726439649496,1.8971399934897726
B-loathing-d2-v2,N-loathing-d2-c2,affective,peak,"The restaurant kitchen was visible through a door that should have been closed. He saw it because he had gone looking for the restroom and turned the wrong way. The cutting board had residue from multiple uses without washing — layers of color, each one a different meal from a different hour. The floor near the sink had a film that reflected the overhead light. A container of something that was being used as an ingredient was open on the counter, and the surface of the contents had a texture that did not match what the label described. He walked back to the table. His plate was still there. The food on it was the same food prepared in the room he had just seen. He put his napkin over the plate.",2.9458725152094023,3.4514134444239115,5,5,"{
""valence"": 5,
""arousal"": 5
}",0.003532506321709726,2.1024667461006903,2.735313355374392,3.1876831185410635,1,1,"{
""valence"": 1,
""arousal"": 1
}",0.0019604203750949816,1.9974332780361204
B-loathing-d3-v2,N-loathing-d3-c2,affective,peak,"The politician had campaigned on clean water. Three terms, twelve years, clean water in every speech. Her voting record was public. She had voted against the water treatment funding bill four times. Each time, the bill had failed by one vote. Her financial disclosures were also public, though they required cross-referencing with corporate filings to understand. The company that supplied the untreated alternative — the cheaper process, the one the bill would have replaced — had paid her consulting firm a retainer for eleven of the twelve years. The consulting firm was registered to her home address.",2.9408391496943826,3.439990130335702,5,5,"{
  ""valence"": 5,
  ""arousal"": 5
}",0.0041446368851105865,2.0513472370208232,2.498046588972108,3.227211013844494,1,1,"{
""valence"": 1,
""arousal"": 1
}",0.0034464896529412168,1.880506443057758
B-amazement-d1-v1,N-amazement-d1-c1,affective,peak,"She had pulled over because the road was too dark to drive safely. When she got out of the car to check the tires, she looked up. The sky was moving. Green light was crossing the entire visible horizon, folding over itself in shapes that changed faster than she could track. She had read about this. Reading about it and seeing it were not the same category of experience. The light had structure — curtains, columns, ripples that moved like fabric in wind, except there was no fabric and the scale was the size of the sky. She stood in the road. A car passed and honked. She did not move.",4.1369307360556675,5.430866796597181,5,8,"{
""valence"": 5,
""arousal"": 8
}",0.0005929833404235195,2.166547717988286,4.728814313007552,5.824715523103958,1,1,"{
""valence"": 1,
""arousal"": 1
}",0.00033486653484956667,2.1963342173578075
B-amazement-d2-v1,N-amazement-d2-c1,affective,peak,"The building was on fire from the fourth floor up. The crowd was behind the barrier. A woman on the fifth floor was holding a child out the window because the room behind her was no longer a room. A man from the crowd went under the barrier. He went into the building through the front entrance. The crowd watched the entrance. Forty seconds later, the man appeared at the fifth-floor window. He took the child. The woman climbed out onto the ledge. The three of them came down the fire escape on the side of the building that was not yet burning. The man set the child on the sidewalk and sat down next to it. He was wearing office clothes and carrying a paper coffee cup. He still had the coffee cup.",3.2866491825165935,3.736361758433929,5,5,"{
  ""valence"": 5,
  ""arousal"": 5
}",0.00301625945500457,2.2205665984971534,2.2317929826652727,2.8144996834088234,1,1,"{
""valence"": 1,
""arousal"": 1
}",0.0020003557519811003,1.6410488590514187
B-amazement-d2-v2,N-amazement-d2-c2,affective,peak,"The pianist had lost the use of her left hand in an accident nine years ago. The program listed the piece as a concerto written for two hands. The audience read the program and looked at the stage and looked at the program again. She sat down and placed her right hand on the keys. Then she played the concerto. She played both parts — the left hand's part rearranged across the right hand's range, the melody and the harmony woven into five fingers doing the work of ten. The notes were all present. The structure was intact. She had rebuilt the entire architecture of the piece around what she had, and what she had was enough. The last note ended and the hall was silent for four seconds before anyone responded, because what they had heard required those four seconds to become something they believed.",3.9006243586977014,4.981522839713137,9,9,"{
""valence"": 9,
""arousal"": 9
}",0.0053026015971645085,2.91212977066106,4.3890296526418915,4.874268284960953,9,9,"{
""valence"": 9,
""arousal"": 9
}",0.007039440205511891,3.204499182505775
B-admiration-d1-v1,N-admiration-d1-c1,affective,peak,"The apprentice had been watching the glassblower for four years. In four years he had never seen her repeat a motion unnecessarily. Every movement of the pipe, every rotation, every breath into the molten shape was the exact movement required and nothing more. Other glassblowers compensated — adjusting, correcting, recovering. She did not need to recover because she did not make the error that required recovery. He had timed her once, secretly, with a stopwatch, comparing her to the videos of the masters in the guild archive. She was faster. Not because she moved quickly, but because she never moved twice where once was enough. He had been her apprentice for four years, and in four years the distance between his craft and hers had not closed. It had become more visible.",4.103425498654225,4.704904251803065,5,5,"{
  ""valence"": 5,
  ""arousal"": 5
}",0.0034889226410860464,2.5067067337425293,3.988854256855041,4.94583032640686,1,1,"{
""valence"": 1,
""arousal"": 1
}",0.003041657412824196,2.3948312776453813
B-admiration-d2-v2,N-admiration-d2-c2,affective,peak,"The woman had been fostering children for twenty-two years. Not the easy placements. The ones the system called ""difficult,"" which meant: the ones who had learned that adults leave. She had taken in forty-one children. Some stayed for months. Some stayed for years. Every one of them left, because that was the structure — foster care is temporary by design. She set the table for them. She learned what they would eat and what they wouldn't. She kept their drawings on the refrigerator and she did not take them down when the children left. The refrigerator was covered, layered, years deep. A caseworker once asked her how she did it — the repeated attachment and loss. She said she didn't do it for herself.",4.793626153076544,5.535602291407702,5,5,"{
  ""valence"": 5,
  ""arousal"": 5
}",0.0009090039929998663,2.450106468045238,4.8158593955189195,5.659767567752189,1,1,"{
  ""valence"": 1,
  ""arousal"": 1
}",0.0005372004315851064,2.3362005400147963
B-admiration-d3-v1,N-admiration-d3-c1,affective,peak,"The woman had rebuilt the house herself. Not with a crew. By herself. The flood had taken everything below the waterline, which was everything — the floors, the walls to four feet, the wiring, the plumbing. Insurance had covered a fraction. She was sixty-seven years old. She watched videos on the internet and she went to the hardware store and she asked questions until she understood the answers, and then she did the work. It took her fourteen months. The building inspector who signed off on the final permit said the wiring was better than what had been there before the flood. She had learned how to do it correctly by doing it for the first time. Her neighbors had offered to help. She had thanked them and done it herself, not out of stubbornness, but because she wanted to know that she could.",4.027723543249998,4.641333159255563,5,5,"{
  ""valence"": 5,
  ""arousal"": 5
}",0.00425752877448684,2.712411840436673,3.950359244060932,4.50584552295356,5,6,"{
  ""valence"": 5,
  ""arousal"": 6
}",0.0040471564008248695,2.702547416262255
B-admiration-d3-v2,N-admiration-d3-c2,affective,peak,"He had been rejected from the program seven times. Seven applications, seven years. Each year, the letter arrived in March. Each year, the letter said no. Each year, he revised the application — not cosmetically but structurally, tearing apart what he had built and rebuilding it from the foundation. He did not know if the committee noticed. He worked during the day as a technician in the same building where the program operated, and he passed the offices of the people who had rejected him every morning on his way to the equipment room. On the eighth year, the letter said yes. He was forty-one years old. He had been twenty-seven the first time he had stood at the threshold of this work. He had not once walked a different direction.",3.590108569915005,4.337119303197562,5,5,"{
  ""valence"": 5,
  ""arousal"": 5
}",0.00578726065361625,2.6013660755845875,3.6733715462829344,4.287985191741823,1,1,"{
""valence"": 1,
""arousal"": 1
}",0.007258409767807674,2.6738361827537016
B-vigilance-d1-v2,N-vigilance-d1-c2,affective,peak,"His daughter was learning to ride a bicycle. She was at the top of the hill. The hill was longer than he had estimated from the bottom, and the grade was steeper in the middle section where the pavement had a crack running across it. He was standing at the bottom, but not at the very bottom — he was at the point where the grade increased, because that was where she would begin to accelerate beyond what her brakes could manage. He had already checked the brakes. He had checked them twice. A car turned onto the street two blocks away. He noted it. It was moving slowly. He watched his daughter and he watched the car and he calculated the intersection of their two trajectories and he moved four feet to his left, which put him between the trajectories.",3.4999325955146254,4.142497874639804,5,5,"{
  ""valence"": 5,
  ""arousal"": 5
}",0.003292851606020935,2.3540484288036483,3.680802380617115,4.48178809583452,5,7,"{
""valence"": 5,
""arousal"": 7
}",0.001892402652330299,2.2106799270313875
B-vigilance-d2-v2,N-vigilance-d2-c2,affective,peak,"The negotiator had been in the room for seven hours. The man on the other side of the door had not spoken in the last forty minutes. Silence after sustained communication was the pattern the negotiator tracked most carefully, because it was the interval in which decisions were made. He had a diagram in his notebook — a timeline of every word, every pause, every noise from inside the room, marked by minute. The forty minutes of silence had a shape. The first fifteen had ambient sound — movement, objects being shifted. The next ten had stillness. The last fifteen had a single repeated sound at irregular intervals. He was listening to the intervals between the repetitions, because the intervals were getting shorter, and shortening intervals meant the pattern was approaching a conclusion.",3.938068395939262,4.766437685494111,5,5,"{
  ""valence"": 5,
  ""arousal"": 5
}",0.0066189333170915046,2.5906158722765618,4.144890377957928,4.991566861850636,5,5,"{
""valence"": 5,
""arousal"": 5
}",0.00593724359555987,2.459863376725826
B-vigilance-d3-v1,N-vigilance-d3-c1,affective,peak,"The ranger had been sitting in the blind since 4 a.m. The radio report at midnight had placed the injured male within two miles of the village boundary. The animal was wounded, and wounded animals do not follow established paths. It was moving toward a populated area, which made it a priority. She had a map with twelve-hour, six-hour, and one-hour probability circles drawn in concentric rings. The one-hour circle included the path she was watching. The ground was dry, which meant tracks would be shallow and easy to miss. She had positioned herself downwind. Every six minutes she scanned left to right through the binoculars, then listened for thirty seconds with them down. She had been doing this for five hours. The pattern had not varied. The coffee thermos was behind her, unopened, because opening it would create a scent plume.",2.8895964225530735,4.419701550142168,5,5,"{
""valence"": 5,
""arousal"": 5
}",0.0008386723649007992,2.2871461218932216,2.4930577153116946,3.827505342751726,1,1,"{
""valence"": 1,
""arousal"": 1
}",0.001238403612377462,2.248846782807988
Bm-rage-d1-v1,N-rage-d1-c1,affective,moderate,"The credit card statement showed a charge from a restaurant he did not recognize — four hundred dollars, posted on a Saturday. His brother had the supplementary card for emergencies. He checked the date. His brother had mentioned going out that weekend but hadn't said anything about the card. There might have been a reason. There usually was a reason. He pulled up the previous three months and found two more charges he couldn't place, smaller amounts, both on weekends. He set the statement on the counter and left it there while he made dinner.",3.9361577936842407,4.621866616726388,5,5,"{
""valence"": 5,
""arousal"": 5
}",0.0023135694810795856,2.2953182668053733,4.262972731650105,5.127807742730928,5,7,"{
""valence"": 5,
""arousal"": 7
}",0.0012701563781042481,2.3696363131118487
Bm-rage-d1-v2,N-rage-d1-c2,affective,moderate,"The joint account was short by twelve hundred dollars. Her sister had access for the shared household expenses — utilities, groceries, the quarterly insurance premium. The withdrawal had been made at an ATM across town, not near any of the usual vendors. She looked at it for a while. Her sister had been between jobs for two months, and they hadn't talked about whether the arrangement still worked the same way. The amount was not large enough to change anything permanently, but it was large enough that someone should have mentioned it. She closed the banking app and opened it again ten minutes later.",3.9004100844324205,4.748889211840545,5,5,"{
  ""valence"": 5,
  ""arousal"": 5
}",0.004621159452642368,2.491242387193054,3.767629881567453,4.505221012474383,1,1,"{
""valence"": 1,
""arousal"": 1
}",0.002434684803536038,2.189342222755294
Bm-rage-d2-v1,N-rage-d2-c1,affective,moderate,"The permit had been denied for the third time. Each time for a different reason — first incomplete documentation, then a zoning question, now a signature from a department that had moved offices and did not answer its listed phone number. The project was a wheelchair ramp for his mother's front door. The ramp itself would take a contractor two days to build. The permit process was now in its fourth month. His neighbor across the street had built a similar ramp the previous year and told him it had taken two weeks. He filed the appeal online and printed the confirmation page and put it in the folder with the other two.",3.896220504753126,5.015830035524424,5,5,"{
  ""valence"": 5,
  ""arousal"": 5
}",0.004110076471261033,2.5811337492156903,3.797304867248707,4.778971330756319,1,1,"{
""valence"": 1,
""arousal"": 1
}",0.004690799920018889,2.384537200462917
Bm-rage-d2-v2,N-rage-d2-c2,affective,moderate,The insurance company had reclassified the claim. What had been approved in October was now listed as requiring additional review — a review that could take up to ninety days. The procedure had already been completed. The doctor's office said this happened sometimes when billing codes were updated mid-quarter. She called the number on the letter and was transferred four times. The fourth representative said the file showed no record of the original approval. She had the approval letter in front of her. She read the reference number aloud. The representative said he would note that in the file.,3.372081204337344,4.550851291734697,5,5,"{
""valence"": 5,
""arousal"": 5
}",0.002380616886895073,2.258418053460474,2.6936305917274406,3.752991436945874,1,1,"{
""valence"": 1,
""arousal"": 1
}",0.0016420204423020052,1.9630356426416187
Bm-grief-d1-v2,N-grief-d1-c2,affective,moderate,"The automated renewal notice came in the mail — his magazine subscription, addressed to him, the label printed months ago by a system that did not know. She had cancelled most of the accounts in January. This one she had missed, or perhaps she had left it. The magazine arrived every six weeks, slipped through the mail slot and onto the floor where it sat until she picked it up and placed it on the stack by his chair. The stack was five issues tall now. She added the renewal notice to the top and went to make lunch.",4.107683284464046,4.966215886740553,5,5,"{
  ""valence"": 5,
  ""arousal"": 5
}",0.002400413576475425,2.1041917442374283,4.496253015363796,4.815668364141601,5,5,"{
""valence"": 5,
""arousal"": 5
}",0.003571200069704968,2.142765898478902
Bm-terror-d1-v2,N-terror-d1-c2,affective,moderate,"The car had been behind him for the last several miles, but so had two other cars, and one of them had turned off at the gas station. The remaining car kept the same distance. The road was not busy but it was not empty. He signaled and changed lanes. The car changed lanes after a few seconds — the way anyone would when the lane ahead cleared. He was probably being ordinary about it. He took the next exit, which was not his exit, and waited at the bottom of the ramp. The car passed on the highway above without slowing down. He sat at the ramp for another minute before pulling back on.",4.391676933359759,5.005599576425902,5,5,"{
  ""valence"": 5,
  ""arousal"": 5
}",0.0035264710107157813,2.509216404505084,3.617724790546342,4.128759429124224,5,5,"{
  ""valence"": 5,
  ""arousal"": 5
}",0.00352698867223891,2.2256364753230287
Bm-terror-d2-v2,N-terror-d2-c2,affective,moderate,"His father had mentioned the numbness in his left hand during a phone call, almost as an aside, between the weather and the score of the game. It had been there for a few weeks, he said, maybe a month. He was going to mention it at his next appointment, which was not for another three weeks. His father was seventy-four and had never been to the doctor ahead of schedule. He had looked it up after the call — the search results offered a range from nothing to everything, in that order. He called his father back the next evening and asked about the hand, and his father said it was about the same.",4.1423580641866105,5.025245408171265,5,5,"{
""valence"": 5,
""arousal"": 5
}",0.004616179232743097,2.7869608563404697,3.7660587394273044,4.332055092213789,1,1,"{
""valence"": 1,
""arousal"": 1
}",0.006645628901861734,2.438804701222523
Bm-terror-d3-v1,N-terror-d3-c1,affective,moderate,"She had seen the same car parked on her street three times in the past week. A dark sedan, no distinguishing marks, always on the same side of the block but never in exactly the same spot. It could have belonged to someone visiting a neighbor. It could have been a contractor working on the house at the end of the street. She had not seen anyone get in or out of it. On the third day, she wrote down the plate number on the back of a receipt and put the receipt in the kitchen drawer. The car was not there the following morning. She checked the drawer to make sure the receipt was still where she had left it.",4.128816407697858,4.590325059177474,5,5,"{
""valence"": 5,
""arousal"": 5
}",0.005804221955982422,2.263448853895905,3.762889542286924,4.565983671358566,5,6,"{
""valence"": 5,
""arousal"": 6
}",0.002683945606216528,2.2515987758884135
Bm-ecstasy-d1-v1,N-ecstasy-d1-c1,affective,moderate,"The acceptance letter was for the second-choice program, not the first, but it was an acceptance letter. She read it at the kitchen table with her coffee going cold beside her. Two years of applications and revised statements and letters of recommendation, and here it was — not the one she had imagined, but a real one, with a start date and a funding line and her name spelled correctly at the top. She would need to move. She would need to find an apartment in a city she had only visited once. She folded the letter back into the envelope and finished her coffee, which by then was no longer warm.",3.426987069848143,4.1571692843025145,5,5,"{
  ""valence"": 5,
  ""arousal"": 5
}",0.001330204885656685,2.1820192362683386,2.9025017877912793,3.569472427965775,5,5,"{
""valence"": 5,
""arousal"": 5
}",0.0012265637510588524,2.0033124500663
Bm-ecstasy-d1-v2,N-ecstasy-d1-c2,affective,moderate,"His piece had been selected for the group exhibition — not a solo show, not a prize, but a spot on the wall alongside eleven other artists, three of whom he had studied in school. The gallery had sent the floor plan with his name next to a rectangle on the west wall, between a painter from Montreal and a sculptor whose work he had seen in a magazine. He pinned the floor plan to the corkboard in his studio and stood back. His name was small but it was there, in the same typeface as the others, at the same size, in the same list.",3.8033420085974274,4.423098141237142,5,5,"{
  ""valence"": 5,
  ""arousal"": 5
}",0.011779297882285347,2.851673714170647,3.841858939867489,4.586453436480758,5,6,"{
  ""valence"": 5,
  ""arousal"": 6
}",0.01224427797800367,2.8909658568414383
Bm-ecstasy-d2-v2,N-ecstasy-d2-c2,affective,moderate,"The new employee had been at the company for three months and had eaten lunch at her desk every day. On a Thursday, two women from the design team stopped by her cubicle and asked if she wanted to join them at the place across the street. They had been going there on Thursdays for years, they said. She picked up her jacket and walked with them. They talked about a project deadline and a television show and the quality of the soup, which they agreed was inconsistent. She ordered the soup anyway. The following Thursday, one of them sent her a message at eleven-forty: ""Soup day?""",5.28981675403756,5.419745309781652,5,5,"{
""valence"": 5,
""arousal"": 5
}",0.0024678729226585297,2.386161081776433,4.6995283468091404,4.775382091714244,5,5,"{
""valence"": 5,
""arousal"": 5
}",0.003537566610374446,2.2659916757293495
Bm-ecstasy-d3-v1,N-ecstasy-d3-c1,affective,moderate,"The anomaly in the dataset had survived three rounds of cleaning. She had assumed it was an artifact — a sensor error, a transcription mistake, the kind of thing that disappeared when you ran the numbers again. It had not disappeared. The value sat at the same coordinates each time, consistent across all three collection periods, deviating from the model by a margin that was small enough to ignore and large enough to be worth not ignoring. She flagged it in the project log and drafted an email to her advisor, then deleted the email and rewrote it twice, because the phrasing mattered and she was not yet sure what she was claiming.",4.078048026436055,4.40671650086529,5,5,"{
  ""valence"": 5,
  ""arousal"": 5
}",0.0315043729835544,3.315835795242113,3.351464614609639,3.726366841381932,5,5,"{
  ""valence"": 5,
  ""arousal"": 5
}",0.024464568585626064,2.897344439244924
