stimulus_id,text,human_v,human_a,human_v_scaled,human_a_scaled,rec_ev,rec_ea,rec_gv,rec_ga,rec_gen_text,rec_p55,rec_entropy,post_ev,post_ea,post_gv,post_ga,post_gen_text,post_p55,post_entropy
emobank_captured_moments_9076_9083,Enough.,2.3,3.4,-0.3500000000000001,0.1999999999999999,2.4446620581796767,1.999072960211586,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.0020698150821596476,2.679023218621017,2.369292168503285,2.2786551160371973,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0022939537453613066,2.75208553497029
emobank_A_defense_of_Michael_Moore_19756_19840,"The kid was a little bastard, and the parents were involved in drugs -- case closed.",2.3,3.3,-0.3500000000000001,0.1499999999999999,2.293723544170473,3.0262729849383705,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.0015365921841306127,3.1118220393871194,2.29335412379563,3.167213111171418,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0016422569574300785,3.1289920426552102
emobank_hotel-california_30791_30976,"“You could force the captain to set down somewhere. Let us off the ship. If he refuses, threaten him. If he still refuses, well, of all of us, isn't there someone who can drive a ship?”",2.3,3.6,-0.3500000000000001,0.3,5.8159479181341105,4.458820282408543,7,4,"```json
{
  ""valence"": 7,
  ""arousal"": 4
}
```

###",0.009892733486798632,3.6754783076990893,6.1178664140439905,4.928123421890155,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.009655451998175909,3.5347182775814097
emobank_IFAW1_1303_1324,"“stupid, non-feeling”",2.0,3.0,-0.5,0.0,1.9403358279393057,2.1427977530832,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.0012570570833128935,2.5072852977490863,1.8183516376480737,2.351547050096902,0,1,"{
  ""valence"": 0,
  ""arousal"": 1
}",0.000907118609892389,2.445948020119328
emobank_Nathans_Bylichka_37381_37477,“and you’d better pray to whatever god you think will listen that he won’t care we woke her up.”,2.3,3.4,-0.3500000000000001,0.1999999999999999,2.3310778211312027,4.587627304851488,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.002575919713036798,3.3944856005306874,2.563515494871566,4.91683167929321,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.0031348152083155324,3.5074647039659763
emobank_Ohio_Steel_10791_10967,"However, to American companies already suffering financial setbacks, outdated machinery, and fierce competition, this lack of demand was an inconvenience they could not afford.",2.3,3.1,-0.3500000000000001,0.05,3.3510939768538996,4.164305099271999,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.006128737952997567,3.8546976560547015,3.6177964830211717,4.122159445094059,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.006786922196787309,3.860912424488595
emobank_marine1_490_675,"Even today, after years of public outrage, dolphins continue to die in tuna fisheries of other countries and are still being cruelly and often illegally killed by gillnets and harpoons.",2.0,3.2,-0.5,0.1,2.081565870999755,3.571518760477783,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.0006099322573387176,2.9118005878962268,2.0895916334295253,2.955552594629938,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0005164521282707482,2.6808403068629127
emobank_sucker_1488_1738,"“a black-themed book will come up for consideration, and there won’t be anyone of color to put in an opinion, or there’ll be one, who shouldn’t bear the burden alone. So we all pretend we’re experts. Maybe I’m the only one who’s embarrassed by that.”",2.33,3.33,-0.3349999999999999,0.165,3.2205294026359264,4.3699060598457224,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```

###",0.00896791699634679,3.8043182469061025,3.3413781503194624,4.630543478248289,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",0.007975727588677466,3.868603782343893
emobank_hotel-california_2985_3092,"The survivors of the unfortunate accidents, the catastrophic malfunctions, the fateful crashes: this is us.",2.33,2.89,-0.3349999999999999,-0.0549999999999999,4.159315935854166,5.220045273380379,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```",0.004092237647917819,3.949926571168927,4.316855424944741,5.372783361740508,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",0.005579704704985503,3.960904108304966
emobank_NYTnewswire9_7912_8038,"At 8:15 a.m. Hiroshima time, the pneumatic bomb-bay doors opened and ""Little Boy,"" equivalent to 20,000 tons of TNT, fell out.",2.0,3.5,-0.5,0.25,3.265233905469715,4.935168578216844,3,7,"```json
{
  ""valence"": 3,
  ""arousal"": 7
}
```",0.004570285199473522,3.92116984790198,3.194388389018391,3.984048700305709,3,7,"```json
{
  ""valence"": 3,
  ""arousal"": 7
}
```",0.005869663365436656,3.74656917078801
emobank_SemEval_1204,Swiss plane crashes at Moscow airport,2.2,3.0,-0.3999999999999999,0.0,2.3240983758886236,3.4269998637142867,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0017324148263482989,3.198513507351701,2.5998280361798987,3.7620343117537094,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.002533634620969472,3.382960447761826
emobank_20020731-nyt_18216_18312,"""There was death in D.C. throughout the '80s and into the '90s, and there was death everywhere,""",2.3,3.1,-0.3500000000000001,0.05,2.6162272095979575,4.746543882521795,2,6,"```json
{
  ""valence"": 2,
  ""arousal"": 6
}
```",0.004139392687004988,3.601321195942512,2.7863855194159783,4.854576978941823,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.004891945933894145,3.652033399158584
emobank_hotel-california_26456_26482,My quarters felt stifling.,2.22,3.11,-0.3899999999999999,0.0549999999999999,2.280873684940102,4.226511601729763,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.0018513532064377114,3.355841965101168,2.2914667297002516,4.927416787884891,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0018286400298082475,3.3181627869228416
emobank_SemEval_846,"Scorpion on a plane, a pantful of pain",2.12,3.12,-0.4399999999999999,0.06,2.4600579651189176,5.421451057711814,2,8,"```json
{
  ""valence"": 2,
  ""arousal"": 8
}
```",0.00370081348927681,3.5178216939930014,2.455095198301425,5.656133237993901,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.0037488631600521628,3.492283322026756
emobank_hotel-california_18971_19010,We're not even going to leave a legacy.,2.33,2.89,-0.3349999999999999,-0.0549999999999999,2.1084496438535303,2.091735731574837,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.000803148324019146,2.6431516941679005,2.218771735733636,2.383608251759253,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0008862910413508197,2.770658139608339
emobank_A_defense_of_Michael_Moore_4592_4632,Mustafa was 14 years when he was killed.,2.1,3.1,-0.4499999999999999,0.05,2.4958960187103325,2.852933951693949,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.001805266153098281,3.0827608308732573,2.912909972594248,3.425968471006937,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.004323385650823633,3.452093338167112
emobank_Seedbombing_2063_2206,"I found this hard to do while also avoiding cops, dealing with the camera and the car window, scoping out angles of approach for throwing, etc.",2.3,3.2,-0.3500000000000001,0.1,3.6043930383487934,4.202424254562566,3,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5
}
```",0.012828979746982707,3.7988084494110557,3.4290322994540166,4.650628640198478,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",0.011104508263083665,3.8186769208844717
emobank_SemEval_1086,High cholesterol raises stroke risk healthy women,2.3,2.8,-0.3500000000000001,-0.1,3.5939439366075554,3.849728242286076,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.00723395655648035,3.686580790430535,4.319693516297464,3.792500508353084,3,2,"{
  ""valence"": 3,
  ""arousal"": 2
}",0.006814377731196722,3.755689508645844
emobank_NYTnewswire2_8918_8994,"""This is a criminal act and it certainly puts things in a different league,""",2.0,3.1,-0.5,0.05,2.6906725149967285,3.611683680575682,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.0029930430658857057,3.4622207195465773,3.2046846835742797,4.2606590792084305,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.004676790816937833,3.770819437563785
emobank_Fermentation_HR5034_9996_10126,"The hypocrisy, misleading notions and disinformation being featured at the wholesalers website supporting H.R. 5034 is staggering.",2.0,3.25,-0.5,0.125,2.147408397113666,3.2043502729135076,2,6,"{
  ""valence"": 2,
  ""arousal"": 6
}",0.0011018484403268868,3.1242515352678346,2.049977787965853,3.233375747853702,2,6,"{
  ""valence"": 2,
  ""arousal"": 6
}",0.0013311232907536883,3.077899500224625
emobank_SemEval_648,Somalia declares state of emergency,2.13,3.62,-0.435,0.31,3.7995358149224026,4.031900514986174,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",0.005408749950515847,3.758719672053474,4.904692629734112,4.890146198830396,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",0.010056763627835728,3.8333198146846645
emobank_hotel-california_17786_17818,"“That's still dumb,” said Sarah.",2.2,3.2,-0.3999999999999999,0.1,2.393033345360385,2.946015242678569,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.0011375782140878002,2.977635844215773,2.509770527409749,3.607892410592084,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.0013891146488226906,3.168800580383918
emobank_cable_spool_fort_8516_8674,"""I thought he might stab you."" Roy said and craned his neck forward to look at Tucker's face as the other boys began to crowd around at a respectful distance.",2.3,3.4,-0.3500000000000001,0.1999999999999999,3.3804493246261997,4.313892790723882,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.0067206114771656755,3.771845270686077,3.8135932166142057,4.493202463114908,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",0.00693589210341229,3.897524412967701
emobank_hotel-california_33279_33299,I couldn't find her.,2.11,3.11,-0.445,0.0549999999999999,2.5603958522550623,2.7280355809622865,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.0014471516637051185,2.9836054695493432,2.5677604652671366,3.588895376920601,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0014206247982516587,3.181740472748407
emobank_The_Black_Willow_10749_10795,"I would not be happy, thus separated from it.""",2.2,3.2,-0.3999999999999999,0.1,2.6366819564992516,2.8299464472500566,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.0022625412950635884,3.2684861918831785,2.57292578101356,3.012605658537105,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.002544070273808498,3.237323245438582
emobank_NYTnewswire7_1802_1854,"But in some areas, the seabass are being overfished.",2.3,3.0,-0.3500000000000001,0.0,3.291850530815319,3.5829618471089275,3,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5
}
```",0.004832798024531106,3.4862272835479855,4.248689262773765,4.077766174915762,3,4,"{
  ""valence"": 3,
  ""arousal"": 4
}",0.009260520050304186,3.732360369574564
emobank_cable_spool_fort_116_125,You suck.,1.6,3.9,-0.7,0.4499999999999999,1.9911428868270873,2.359691495100797,0,1,"{
  ""valence"": 0,
  ""arousal"": 1
}",0.0013653476255502692,2.5602772800344846,1.8195758961640127,2.9684523754137118,0,1,"{
  ""valence"": 0,
  ""arousal"": 1
}",0.0009677756784442306,2.6043910092647127
emobank_detroit_9593_9753,"You think I'm kidding, but I couldn't be more serious -- that Honda is a visceral reminder for people of how the American consumer has left Detroit in the dust.",2.3,3.8,-0.3500000000000001,0.3999999999999999,4.2920534754567115,4.960250732697371,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.003385844444062158,4.023862028347747,4.981478930475236,4.718260026746235,8,7,"{
  ""valence"": 8,
  ""arousal"": 7
}",0.003783331470950913,4.0145607973233535
emobank_cable_spool_fort_115_137,"""You suck."" Chad said.",2.1,3.8,-0.4499999999999999,0.3999999999999999,1.9818605024569504,2.9861079147102227,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.0012371152185096284,2.843206377306201,2.0351947941375887,3.6186954742038138,0,1,"{
  ""valence"": 0,
  ""arousal"": 1
}",0.0009461850014141467,2.9984202316478927
emobank_easy_money_6254_6342,Or maybe this guy was just a wacko who wanted to take me out on a dark road and kill me.,2.0,3.7,-0.5,0.3500000000000001,2.230548705042778,4.735224847231703,2,7,"```json
{
  ""valence"": 2,
  ""arousal"": 7
}
```",0.0016409740446828116,3.4111230714167946,2.211171841973235,5.092946610167835,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.0014349108588381932,3.3744727575289044
emobank_audubon1_60_76,I’m outraged ...,1.63,3.91,-0.685,0.455,3.5139873930627052,4.21832207323176,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.004179695753613993,3.840524689846059,2.840464942269143,6.134867134319432,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.0032776806509552457,3.4191592416217627
emobank_detroit_15207_15294,"You want to yell at which insurance company fucked up, or change a bedpan, so to speak?",2.1,3.8,-0.4499999999999999,0.3999999999999999,3.844977613003477,4.161779461655382,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.006554423969404504,3.944931911450609,4.172074473432586,4.888276165947532,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",0.007520799611600102,4.039307892088114
emobank_Nathans_Bylichka_56572_56622,Hands closed on my neck and I felt my spine crack.,1.9,3.8,-0.55,0.3999999999999999,2.6399190773366827,6.507912939614381,2,8,"```json
{
  ""valence"": 2,
  ""arousal"": 8
}
```",0.0020661241558139936,3.4371042433117025,2.771749823969378,6.787392924720423,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.00226604987076618,3.393765168452979
emobank_The_Black_Willow_12929_13034,"""What in G-d's name could have possessed you to do such a thing,"" cried Arthur, nearly raising his voice.",2.3,3.8,-0.3500000000000001,0.3999999999999999,2.9364076219866977,4.2221312708961625,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.004295502787170754,3.6772117067181447,3.049809174046351,4.52012315831143,3,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5
}
```",0.003736640469921504,3.717297651410523
emobank_Madame_White_Snake_3473_3497,“disturbed and agitated”,2.12,4.0,-0.4399999999999999,0.5,2.3129546739404963,5.318140184091921,2,8,"```json
{
  ""valence"": 2,
  ""arousal"": 8
}
```",0.002414424627159368,3.1852416298524524,2.1024391437929384,6.723972778462044,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.00040659482723839874,2.7434240745035434
emobank_audubon1_7282_7287,“NO!”,2.0,3.89,-0.5,0.445,2.465456023238002,2.505136089365104,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0021561147187075793,2.815827430871798,2.211503950683804,4.244715626510014,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.0014187726924388413,2.7945175186648656
emobank_Nathans_Bylichka_37816_37828,he screamed.,2.22,3.78,-0.3899999999999999,0.3899999999999999,2.481419431655532,5.738141805375306,2,8,"```json
{
  ""valence"": 2,
  ""arousal"": 8
}
```",0.0014092759528297328,3.3589596503049495,2.6452249886258876,6.839644642743226,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.0013567894439548357,3.1801449702558484
emobank_Homosexuality_5297_5340,They also do not belong in a court of law!”,2.18,4.0,-0.4099999999999999,0.5,2.963923931064415,2.3752793128186735,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.002009676044816568,3.1042942329752523,2.9149199470793556,2.837525250636008,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.002230761965538315,3.204205969748863
emobank_Nathans_Bylichka_11578_11605,That just unnerved me more.,2.0,3.8,-0.5,0.3999999999999999,2.634617903076923,3.5783372271513367,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.0026742710210177793,3.376116956700458,2.545759896594683,5.55748588040738,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0019906524842588794,3.380832911137336
emobank_detroit_4319_4400,"We didn't slow down to take a photo, but I'll paraphrase: DON'T BURN HOUSES DOWN!",2.1,4.1,-0.4499999999999999,0.5499999999999998,3.7469880895672367,5.128106765952192,2,8,"```json
{
  ""valence"": 2,
  ""arousal"": 8
}
```",0.006295577433114882,4.039184201975865,3.7970739377141878,5.4063170421821445,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.0063924103837021285,4.00705492764824
emobank_defenders5_2473_2623,They are utterly out of step with their Alaska constituents ... the state agency that manages Alaska wildlife ... and the rest of the American public!,2.3,3.7,-0.3500000000000001,0.3500000000000001,2.3490076134432774,3.278211310507779,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.002509468439866393,3.1473248870783093,2.0827103128715767,3.0997956817848094,2,0,"{
  ""valence"": 2,
  ""arousal"": 0.5
}",0.0018088403880383947,2.8375310963233593
emobank_Nathans_Bylichka_57890_57977,"Rachel, her clothes torn and her face drawn, looked like she might cry when she saw me.",2.33,4.0,-0.3349999999999999,0.5,2.49097565636235,5.221710873159759,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.0027793722198750123,3.337971016170425,2.431920049027459,5.648125982446298,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0018076750331456376,3.2805824971974826
emobank_SemEval_640,Firms on alert for letter bombs,2.2,3.8,-0.3999999999999999,0.3999999999999999,4.226636666759685,4.347384290321051,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",0.007405027740376853,3.8406374762550795,5.084067496814278,4.857713404034857,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",0.011366336780120405,3.8152851059392865
emobank_hotel-california_22389_22419,Fact: Adrienne intimidated me.,2.0,3.67,-0.5,0.3349999999999999,2.326274847516179,3.7089544642918972,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.0017235858898993043,3.3267356697092714,2.4501057540510214,4.267544384178135,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0020665998718537443,3.4413141418040003
