id,pair_id,condition,intensity,text,rec_ev,rec_ea,rec_gv,rec_ga,rec_gen,rec_p55,rec_entropy,post_ev,post_ea,post_gv,post_ga,post_gen,post_p55,post_entropy
B-ecstasy-d2-v2,N-ecstasy-d2-c2,affective,peak,"The letter was from the agency. She opened it standing at the mailbox because she could not walk back inside without knowing. The second paragraph had the word ""approved."" She read the rest of the letter but she only needed that word. She and her wife had started this process twenty-seven months ago. Twenty-seven months of home visits, background checks, interviews, reference letters, a fire inspection, a financial audit, and a forty-five-minute conversation with a social worker about what kind of parents they intended to be. The bedroom down the hall had been ready for eleven months. It would not be empty anymore.",6.603609553612735,5.012928069588585,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```

###",0.006446204595586664,3.5480878380758853,6.177155567081109,4.919532977683039,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```",0.0083455046523441,3.782554735502293
B-ecstasy-d3-v1,N-ecstasy-d3-c1,affective,peak,"He had been staring at the data for three days. The pattern wasn't there. And then it was. He saw it the way you see the shape in a cloud — one moment nothing, the next moment undeniable. The two variables that no one had connected were connected. He checked it. He checked it again. He built the visualization and the line appeared on the screen as if it had always been there, waiting for someone to draw the right axes. He stood up from the chair and walked the length of the office and came back and the line was still there. He laughed, once, at nothing, alone in the room.",6.607468151253302,5.42140500951279,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```

###",0.0069916570787397535,3.6544974582060847,6.340262454826123,4.996804612989339,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```",0.00733162304319577,3.865666620409891
B-ecstasy-d3-v2,N-ecstasy-d3-c2,affective,peak,"She had been diving the same reef for twenty years and she had never seen the cavern entrance before. The tide had shifted something. She swam through the gap and the space opened. The light came through from above in columns that reached the sand floor, and in the light there were fish she had no names for, moving in formations she had not seen in any reference, around coral structures that should not have been possible at this depth. She had forty minutes of air. She could have surfaced and come back. She didn't. She stayed and turned in a slow circle and the circle was full in every direction.",7.254553588536995,6.145386849670791,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```

###",0.0024401038120339127,3.191347168571793,7.225877655111847,5.9780861559698035,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0032122677120389144,3.3011195274367973
B-loathing-d1-v1,N-loathing-d1-c1,affective,peak,"The charity's internal ledger showed that twelve cents of every dollar reached the families whose photographs appeared on the website. The rest was allocated across line items: ""administrative travel,"" ""donor relations,"" ""executive strategy retreats."" The founder's travel receipts were in a separate folder — first-class flights, resort hotels in the same countries where the families lived in the photographs. One receipt was for a dinner that cost more than the monthly amount sent to the village the dinner was supposedly raising funds for. The founder's signature was on both documents. The same hand.",2.4878115391007234,4.387938937002765,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.0037372345476716917,3.508402784911175,3.097318622960889,4.086822827365623,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.005256194064021813,3.7270648505549433
B-loathing-d1-v2,N-loathing-d1-c2,affective,peak,"The factory had passed inspection every year for a decade. The inspector's brother-in-law managed the plant. This was in the public record, in a filing that no one had cross-referenced until a reporter did. The workers' medical claims were also in the public record. Respiratory conditions at four times the regional average. The factory's ventilation system had been listed as ""upgraded"" in each annual report. A photograph of the ventilation system, taken the week before the most recent inspection, showed the same unit installed in 2014, with the same serial number, with the manufacturer's original warranty sticker still attached.",2.6548606501853733,3.8752091600036587,3,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5
}
```",0.0038970741411154873,3.4898574388767014,2.4373570437432894,3.4245439028763314,3,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5
}
```",0.002674198828222285,3.174852094531204
B-loathing-d2-v1,N-loathing-d2-c1,affective,peak,The apartment had been vacant for six months before the new tenant opened the door. The previous occupant had not taken anything and had not cleaned anything. The kitchen counter had dishes with food that had changed color and shape and was no longer identifiable as what it had once been. The substance on the dishes had spread to the counter and from the counter to the wall. The refrigerator door was slightly open. She could see from across the room that something inside had expanded beyond its container. The air in the apartment had a weight to it. She turned around in the doorway without stepping onto the floor.,4.649426813339706,5.65977795532888,7,6,"```json
{
  ""valence"": 7,
  ""arousal"": 6
}
```",0.008574405804894518,3.963481546688273,4.060588272936663,5.36568613036913,2,7,"{
  ""valence"": 2,
  ""arousal"": 7
}",0.007962696684159836,4.009242513113083
B-loathing-d2-v2,N-loathing-d2-c2,affective,peak,"The restaurant kitchen was visible through a door that should have been closed. He saw it because he had gone looking for the restroom and turned the wrong way. The cutting board had residue from multiple uses without washing — layers of color, each one a different meal from a different hour. The floor near the sink had a film that reflected the overhead light. A container of something that was being used as an ingredient was open on the counter, and the surface of the contents had a texture that did not match what the label described. He walked back to the table. His plate was still there. The food on it was the same food prepared in the room he had just seen. He put his napkin over the plate.",4.013414525730911,3.7354561367403374,3,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5
}
```",0.00871876304044375,3.8478837532650205,4.426117689847758,3.7468803433214104,3,4,"```json
{
  ""valence"": 3,
  ""arousal"": 4
}
```",0.007807130448557347,3.8858510866911375
B-loathing-d3-v2,N-loathing-d3-c2,affective,peak,"The politician had campaigned on clean water. Three terms, twelve years, clean water in every speech. Her voting record was public. She had voted against the water treatment funding bill four times. Each time, the bill had failed by one vote. Her financial disclosures were also public, though they required cross-referencing with corporate filings to understand. The company that supplied the untreated alternative — the cheaper process, the one the bill would have replaced — had paid her consulting firm a retainer for eleven of the twelve years. The consulting firm was registered to her home address.",2.337236839862535,3.6395774354472272,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.00301732133769348,3.279893132996051,2.333100260535037,3.846841813612494,2,3,"```json
{
  ""valence"": 2,
  ""arousal"": 3
}
```",0.0023304467813354155,3.3084047774226253
B-amazement-d1-v1,N-amazement-d1-c1,affective,peak,"She had pulled over because the road was too dark to drive safely. When she got out of the car to check the tires, she looked up. The sky was moving. Green light was crossing the entire visible horizon, folding over itself in shapes that changed faster than she could track. She had read about this. Reading about it and seeing it were not the same category of experience. The light had structure — curtains, columns, ripples that moved like fabric in wind, except there was no fabric and the scale was the size of the sky. She stood in the road. A car passed and honked. She did not move.",3.6756978206200306,5.167978328485007,3,7,"```json
{
  ""valence"": 3,
  ""arousal"": 7
}
```",0.009705674585242477,4.024484304584092,3.5849875266505165,4.830840326553465,3,7,"```json
{
  ""valence"": 3,
  ""arousal"": 7
}
```",0.008539749191451616,4.044237093122781
B-amazement-d2-v1,N-amazement-d2-c1,affective,peak,"The building was on fire from the fourth floor up. The crowd was behind the barrier. A woman on the fifth floor was holding a child out the window because the room behind her was no longer a room. A man from the crowd went under the barrier. He went into the building through the front entrance. The crowd watched the entrance. Forty seconds later, the man appeared at the fifth-floor window. He took the child. The woman climbed out onto the ledge. The three of them came down the fire escape on the side of the building that was not yet burning. The man set the child on the sidewalk and sat down next to it. He was wearing office clothes and carrying a paper coffee cup. He still had the coffee cup.",5.7607070044114925,4.679220888795715,6,5,"```json
{
  ""valence"": 6,
  ""arousal"": 5
}
```",0.012057542505651773,3.847044223860253,5.878113547951714,4.455153398815673,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```",0.01023784056982534,3.859334785755362
B-amazement-d2-v2,N-amazement-d2-c2,affective,peak,"The pianist had lost the use of her left hand in an accident nine years ago. The program listed the piece as a concerto written for two hands. The audience read the program and looked at the stage and looked at the program again. She sat down and placed her right hand on the keys. Then she played the concerto. She played both parts — the left hand's part rearranged across the right hand's range, the melody and the harmony woven into five fingers doing the work of ten. The notes were all present. The structure was intact. She had rebuilt the entire architecture of the piece around what she had, and what she had was enough. The last note ended and the hall was silent for four seconds before anyone responded, because what they had heard required those four seconds to become something they believed.",7.459931193769611,4.617908597860014,7,4,"```json
{
  ""valence"": 7,
  ""arousal"": 4
}
```",0.00035510271560138467,2.8321976497537684,7.390122343864229,4.409584020965803,7,4,"```json
{
  ""valence"": 7,
  ""arousal"": 4
}
```",0.0004610585976144236,3.0354530919224985
B-admiration-d1-v1,N-admiration-d1-c1,affective,peak,"The apprentice had been watching the glassblower for four years. In four years he had never seen her repeat a motion unnecessarily. Every movement of the pipe, every rotation, every breath into the molten shape was the exact movement required and nothing more. Other glassblowers compensated — adjusting, correcting, recovering. She did not need to recover because she did not make the error that required recovery. He had timed her once, secretly, with a stopwatch, comparing her to the videos of the masters in the guild archive. She was faster. Not because she moved quickly, but because she never moved twice where once was enough. He had been her apprentice for four years, and in four years the distance between his craft and hers had not closed. It had become more visible.",4.804549971545354,4.584839387237002,7,4,"```json
{
  ""valence"": 7,
  ""arousal"": 4
}
```",0.009503947625015458,4.087800673822012,5.546037143644404,4.6814580860345405,7,3,"```json
{
  ""valence"": 7,
  ""arousal"": 3
}
```",0.010051180687880547,4.0309844045948715
B-admiration-d2-v2,N-admiration-d2-c2,affective,peak,"The woman had been fostering children for twenty-two years. Not the easy placements. The ones the system called ""difficult,"" which meant: the ones who had learned that adults leave. She had taken in forty-one children. Some stayed for months. Some stayed for years. Every one of them left, because that was the structure — foster care is temporary by design. She set the table for them. She learned what they would eat and what they wouldn't. She kept their drawings on the refrigerator and she did not take them down when the children left. The refrigerator was covered, layered, years deep. A caseworker once asked her how she did it — the repeated attachment and loss. She said she didn't do it for herself.",6.121544507267861,4.452596859392464,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```

###",0.008316752261051883,3.607291414503862,6.171174649923837,4.7506501883902255,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.008088874547581277,3.704574407669473
B-admiration-d3-v1,N-admiration-d3-c1,affective,peak,"The woman had rebuilt the house herself. Not with a crew. By herself. The flood had taken everything below the waterline, which was everything — the floors, the walls to four feet, the wiring, the plumbing. Insurance had covered a fraction. She was sixty-seven years old. She watched videos on the internet and she went to the hardware store and she asked questions until she understood the answers, and then she did the work. It took her fourteen months. The building inspector who signed off on the final permit said the wiring was better than what had been there before the flood. She had learned how to do it correctly by doing it for the first time. Her neighbors had offered to help. She had thanked them and done it herself, not out of stubbornness, but because she wanted to know that she could.",7.174849197960193,4.667661439974716,7,4,"```json
{
  ""valence"": 7,
  ""arousal"": 4
}
```

###",0.0009101436075429827,2.8331447119302724,7.247822432668213,4.949125986415752,7,4,"```json
{
  ""valence"": 7,
  ""arousal"": 4
}
```",0.0008345784370625433,3.0011207200482803
B-admiration-d3-v2,N-admiration-d3-c2,affective,peak,"He had been rejected from the program seven times. Seven applications, seven years. Each year, the letter arrived in March. Each year, the letter said no. Each year, he revised the application — not cosmetically but structurally, tearing apart what he had built and rebuilding it from the foundation. He did not know if the committee noticed. He worked during the day as a technician in the same building where the program operated, and he passed the offices of the people who had rejected him every morning on his way to the equipment room. On the eighth year, the letter said yes. He was forty-one years old. He had been twenty-seven the first time he had stood at the threshold of this work. He had not once walked a different direction.",7.00869263601726,5.224835554826932,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```

###",0.003071901490684962,3.4119157579854265,6.9919483799476,4.708940931546701,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```",0.002574786667279372,3.501768006521866
B-vigilance-d1-v2,N-vigilance-d1-c2,affective,peak,"His daughter was learning to ride a bicycle. She was at the top of the hill. The hill was longer than he had estimated from the bottom, and the grade was steeper in the middle section where the pavement had a crack running across it. He was standing at the bottom, but not at the very bottom — he was at the point where the grade increased, because that was where she would begin to accelerate beyond what her brakes could manage. He had already checked the brakes. He had checked them twice. A car turned onto the street two blocks away. He noted it. It was moving slowly. He watched his daughter and he watched the car and he calculated the intersection of their two trajectories and he moved four feet to his left, which put him between the trajectories.",5.337523685403025,4.838077871654404,6,5,"```json
{
  ""valence"": 6,
  ""arousal"": 5
}
```",0.015615500324286534,3.9628930881828532,5.257179716357818,4.549295117582648,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```",0.013209469532870496,4.036108936611342
B-vigilance-d2-v2,N-vigilance-d2-c2,affective,peak,"The negotiator had been in the room for seven hours. The man on the other side of the door had not spoken in the last forty minutes. Silence after sustained communication was the pattern the negotiator tracked most carefully, because it was the interval in which decisions were made. He had a diagram in his notebook — a timeline of every word, every pause, every noise from inside the room, marked by minute. The forty minutes of silence had a shape. The first fifteen had ambient sound — movement, objects being shifted. The next ten had stillness. The last fifteen had a single repeated sound at irregular intervals. He was listening to the intervals between the repetitions, because the intervals were getting shorter, and shortening intervals meant the pattern was approaching a conclusion.",6.6077088546602525,5.125795251551005,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```

###",0.004593420312487579,3.4022261164399303,6.350489192100778,4.854386827138041,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.006224459335943727,3.6782600562891687
B-vigilance-d3-v1,N-vigilance-d3-c1,affective,peak,"The ranger had been sitting in the blind since 4 a.m. The radio report at midnight had placed the injured male within two miles of the village boundary. The animal was wounded, and wounded animals do not follow established paths. It was moving toward a populated area, which made it a priority. She had a map with twelve-hour, six-hour, and one-hour probability circles drawn in concentric rings. The one-hour circle included the path she was watching. The ground was dry, which meant tracks would be shallow and easy to miss. She had positioned herself downwind. Every six minutes she scanned left to right through the binoculars, then listened for thirty seconds with them down. She had been doing this for five hours. The pattern had not varied. The coffee thermos was behind her, unopened, because opening it would create a scent plume.",5.621239300504668,5.4202113824608995,6,7,"```json
{
  ""valence"": 6,
  ""arousal"": 7
}
```

###",0.014985514378788182,3.727045683573212,5.622810485362368,5.567291465364595,6,7,"```json
{
  ""valence"": 6,
  ""arousal"": 7
}
```",0.014013934526657498,3.7306820296252066
Bm-rage-d1-v1,N-rage-d1-c1,affective,moderate,"The credit card statement showed a charge from a restaurant he did not recognize — four hundred dollars, posted on a Saturday. His brother had the supplementary card for emergencies. He checked the date. His brother had mentioned going out that weekend but hadn't said anything about the card. There might have been a reason. There usually was a reason. He pulled up the previous three months and found two more charges he couldn't place, smaller amounts, both on weekends. He set the statement on the counter and left it there while he made dinner.",4.763401778483773,4.148627126166948,3,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5
}
```

###",0.01971604638226982,3.691317799906904,4.967999821809604,4.4013128884768244,3,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5
}
```",0.01763341193811787,3.709188557025288
Bm-rage-d1-v2,N-rage-d1-c2,affective,moderate,"The joint account was short by twelve hundred dollars. Her sister had access for the shared household expenses — utilities, groceries, the quarterly insurance premium. The withdrawal had been made at an ATM across town, not near any of the usual vendors. She looked at it for a while. Her sister had been between jobs for two months, and they hadn't talked about whether the arrangement still worked the same way. The amount was not large enough to change anything permanently, but it was large enough that someone should have mentioned it. She closed the banking app and opened it again ten minutes later.",3.9431484332478086,3.91781976506037,3,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5
}
```

###",0.0138258179037086,3.632523409449612,3.889437532240223,4.126902522171902,3,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5
}
```",0.009931717361016824,3.7322360459988873
Bm-rage-d2-v1,N-rage-d2-c1,affective,moderate,"The permit had been denied for the third time. Each time for a different reason — first incomplete documentation, then a zoning question, now a signature from a department that had moved offices and did not answer its listed phone number. The project was a wheelchair ramp for his mother's front door. The ramp itself would take a contractor two days to build. The permit process was now in its fourth month. His neighbor across the street had built a similar ramp the previous year and told him it had taken two weeks. He filed the appeal online and printed the confirmation page and put it in the folder with the other two.",3.928645351717181,3.7977372140419234,3,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5
}
```

###",0.01142087454865237,3.7365985968417244,3.649236255069616,3.765191600263848,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",0.008417830310536181,3.758769307783186
Bm-rage-d2-v2,N-rage-d2-c2,affective,moderate,The insurance company had reclassified the claim. What had been approved in October was now listed as requiring additional review — a review that could take up to ninety days. The procedure had already been completed. The doctor's office said this happened sometimes when billing codes were updated mid-quarter. She called the number on the letter and was transferred four times. The fourth representative said the file showed no record of the original approval. She had the approval letter in front of her. She read the reference number aloud. The representative said he would note that in the file.,3.049925858676779,3.305441286729516,5,5,"```json
{
  ""text"": ""The insurance company had reclassified the claim. What had been approved in October was",0.007154905561426069,3.515311537389978,3.9551539530640194,3.4864137114093237,3,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5
}
```",0.00936237967334801,3.769691370653178
Bm-grief-d1-v2,N-grief-d1-c2,affective,moderate,"The automated renewal notice came in the mail — his magazine subscription, addressed to him, the label printed months ago by a system that did not know. She had cancelled most of the accounts in January. This one she had missed, or perhaps she had left it. The magazine arrived every six weeks, slipped through the mail slot and onto the floor where it sat until she picked it up and placed it on the stack by his chair. The stack was five issues tall now. She added the renewal notice to the top and went to make lunch.",4.906766720473205,4.057572434307817,3,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5
}
```

###",0.014305531135823831,3.7867993639574173,5.455073514461531,4.4677117930432395,3,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5
}
```",0.012379753831391126,3.6885583485006825
Bm-terror-d1-v2,N-terror-d1-c2,affective,moderate,"The car had been behind him for the last several miles, but so had two other cars, and one of them had turned off at the gas station. The remaining car kept the same distance. The road was not busy but it was not empty. He signaled and changed lanes. The car changed lanes after a few seconds — the way anyone would when the lane ahead cleared. He was probably being ordinary about it. He took the next exit, which was not his exit, and waited at the bottom of the ramp. The car passed on the highway above without slowing down. He sat at the ramp for another minute before pulling back on.",4.080854863465176,4.118220429645894,3,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5
}
```",0.01653968157129746,3.7754362899947593,4.832398855358306,3.9908582938796155,3,4,"{
  ""valence"": 3,
  ""arousal"": 4
}",0.01558796035616644,3.7699274334881103
Bm-terror-d2-v2,N-terror-d2-c2,affective,moderate,"His father had mentioned the numbness in his left hand during a phone call, almost as an aside, between the weather and the score of the game. It had been there for a few weeks, he said, maybe a month. He was going to mention it at his next appointment, which was not for another three weeks. His father was seventy-four and had never been to the doctor ahead of schedule. He had looked it up after the call — the search results offered a range from nothing to everything, in that order. He called his father back the next evening and asked about the hand, and his father said it was about the same.",5.240244612804796,3.9579760345703914,6,3,"```json
{
  ""valence"": 6,
  ""arousal"": 3
}
```

###",0.01523914505559477,3.5898197051829137,5.304743404830948,4.286772136613812,6,5,"```json
{
  ""valence"": 6,
  ""arousal"": 5
}
```",0.016178913041542165,3.762367743574412
Bm-terror-d3-v1,N-terror-d3-c1,affective,moderate,"She had seen the same car parked on her street three times in the past week. A dark sedan, no distinguishing marks, always on the same side of the block but never in exactly the same spot. It could have belonged to someone visiting a neighbor. It could have been a contractor working on the house at the end of the street. She had not seen anyone get in or out of it. On the third day, she wrote down the plate number on the back of a receipt and put the receipt in the kitchen drawer. The car was not there the following morning. She checked the drawer to make sure the receipt was still where she had left it.",4.333679370680228,4.107547025371302,3,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5
}
```

###",0.009174172155320048,3.828121011166848,4.906453599772503,4.26433871040302,3,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5
}
```",0.00789714414391453,3.8732091034571456
Bm-ecstasy-d1-v1,N-ecstasy-d1-c1,affective,moderate,"The acceptance letter was for the second-choice program, not the first, but it was an acceptance letter. She read it at the kitchen table with her coffee going cold beside her. Two years of applications and revised statements and letters of recommendation, and here it was — not the one she had imagined, but a real one, with a start date and a funding line and her name spelled correctly at the top. She would need to move. She would need to find an apartment in a city she had only visited once. She folded the letter back into the envelope and finished her coffee, which by then was no longer warm.",5.69481724132539,4.578485676758796,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```

###",0.015890319685406093,3.7120237015761908,5.357733758221983,4.5509396521112295,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```",0.01376123895259406,3.876538832269921
Bm-ecstasy-d1-v2,N-ecstasy-d1-c2,affective,moderate,"His piece had been selected for the group exhibition — not a solo show, not a prize, but a spot on the wall alongside eleven other artists, three of whom he had studied in school. The gallery had sent the floor plan with his name next to a rectangle on the west wall, between a painter from Montreal and a sculptor whose work he had seen in a magazine. He pinned the floor plan to the corkboard in his studio and stood back. His name was small but it was there, in the same typeface as the others, at the same size, in the same list.",6.429962074467972,4.337528876997535,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```

###",0.005992743570561197,3.119754027364291,6.2746388500413355,4.460138565739399,7,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5
}
```",0.007783641753136213,3.3736048196490263
Bm-ecstasy-d2-v2,N-ecstasy-d2-c2,affective,moderate,"The new employee had been at the company for three months and had eaten lunch at her desk every day. On a Thursday, two women from the design team stopped by her cubicle and asked if she wanted to join them at the place across the street. They had been going there on Thursdays for years, they said. She picked up her jacket and walked with them. They talked about a project deadline and a television show and the quality of the soup, which they agreed was inconsistent. She ordered the soup anyway. The following Thursday, one of them sent her a message at eleven-forty: ""Soup day?""",5.777228672165773,4.09453429361691,7,4,"```json
{
  ""valence"": 7,
  ""arousal"": 4
}
```",0.009383769979791309,3.7015337451912056,5.905831927840403,4.265935421191705,7,4,"```json
{
  ""valence"": 7,
  ""arousal"": 4
}
```",0.009692034929134112,3.734870259005765
