id,pair_id,condition,intensity,text,rec_ev,rec_ea,rec_gv,rec_ga,rec_gen,rec_p55,rec_entropy,post_ev,post_ea,post_gv,post_ga,post_gen,post_p55,post_entropy
B-amazement-d2-v2,N-amazement-d2-c2,affective,peak,"The pianist had lost the use of her left hand in an accident nine years ago. The program listed the piece as a concerto written for two hands. The audience read the program and looked at the stage and looked at the program again. She sat down and placed her right hand on the keys. Then she played the concerto. She played both parts — the left hand's part rearranged across the right hand's range, the melody and the harmony woven into five fingers doing the work of ten. The notes were all present. The structure was intact. She had rebuilt the entire architecture of the piece around what she had, and what she had was enough. The last note ended and the hall was silent for four seconds before anyone responded, because what they had heard required those four seconds to become something they believed.",7.645749019117497,6.6595969094238185,7,8,"{
""valence"": 7,
""arousal"": 8
}

This text is likely",2.7772517980989923e-10,1.4125017890822174,7.921468041227859,6.575738301908637,7,5,"{
""valence"": 7,
""arousal"": 5
}",4.966511373779105e-09,1.0395733223357744
B-admiration-d1-v1,N-admiration-d1-c1,affective,peak,"The apprentice had been watching the glassblower for four years. In four years he had never seen her repeat a motion unnecessarily. Every movement of the pipe, every rotation, every breath into the molten shape was the exact movement required and nothing more. Other glassblowers compensated — adjusting, correcting, recovering. She did not need to recover because she did not make the error that required recovery. He had timed her once, secretly, with a stopwatch, comparing her to the videos of the masters in the guild archive. She was faster. Not because she moved quickly, but because she never moved twice where once was enough. He had been her apprentice for four years, and in four years the distance between his craft and hers had not closed. It had become more visible.",4.867982520771894,6.207742142284853,5,7,"{
""valence"": 5,
""arousal"": 7
}

The text describes a",0.00046016144852801145,1.401812591917481,3.728183568047677,4.88738644328276,4,5,"{
""valence"": 4,
""arousal"": 5
}

Interpretation:",0.0023387893372511384,2.1162530362932674
B-admiration-d2-v2,N-admiration-d2-c2,affective,peak,"The woman had been fostering children for twenty-two years. Not the easy placements. The ones the system called ""difficult,"" which meant: the ones who had learned that adults leave. She had taken in forty-one children. Some stayed for months. Some stayed for years. Every one of them left, because that was the structure — foster care is temporary by design. She set the table for them. She learned what they would eat and what they wouldn't. She kept their drawings on the refrigerator and she did not take them down when the children left. The refrigerator was covered, layered, years deep. A caseworker once asked her how she did it — the repeated attachment and loss. She said she didn't do it for herself.",5.450218532195059,5.23593729920868,5,6,"{
""valence"": 5,
""arousal"": 6
}

This text is likely",0.022202929891934384,1.5107798386542917,5.329996332693048,3.2688122617424105,5,3,"{
""valence"": 5,
""arousal"": 3
}",0.00015864066539373277,1.3249201219412492
B-admiration-d3-v1,N-admiration-d3-c1,affective,peak,"The woman had rebuilt the house herself. Not with a crew. By herself. The flood had taken everything below the waterline, which was everything — the floors, the walls to four feet, the wiring, the plumbing. Insurance had covered a fraction. She was sixty-seven years old. She watched videos on the internet and she went to the hardware store and she asked questions until she understood the answers, and then she did the work. It took her fourteen months. The building inspector who signed off on the final permit said the wiring was better than what had been there before the flood. She had learned how to do it correctly by doing it for the first time. Her neighbors had offered to help. She had thanked them and done it herself, not out of stubbornness, but because she wanted to know that she could.",7.050905259317662,5.179122256975614,7,5,"{
""valence"": 7,
""arousal"": 5
}

This text is likely",1.0029179243071972e-05,0.896002246904737,7.247250707750246,4.965066412180368,7,5,"{
""valence"": 7,
""arousal"": 5
}

Interpretation:",0.0002803597899834699,1.128909721389974
B-admiration-d3-v2,N-admiration-d3-c2,affective,peak,"He had been rejected from the program seven times. Seven applications, seven years. Each year, the letter arrived in March. Each year, the letter said no. Each year, he revised the application — not cosmetically but structurally, tearing apart what he had built and rebuilding it from the foundation. He did not know if the committee noticed. He worked during the day as a technician in the same building where the program operated, and he passed the offices of the people who had rejected him every morning on his way to the equipment room. On the eighth year, the letter said yes. He was forty-one years old. He had been twenty-seven the first time he had stood at the threshold of this work. He had not once walked a different direction.",4.265666552042442,6.4348781446618055,3,5,"{
""valence"": 3,
""arousal"": 5
}

The text evokes",4.797506328321253e-06,1.4825788511635165,3.0897185002444396,5.27693769532435,3,5,"{
""valence"": 3,
""arousal"": 5
}",1.873516196481036e-05,1.2748585825730547
B-vigilance-d1-v2,N-vigilance-d1-c2,affective,peak,"His daughter was learning to ride a bicycle. She was at the top of the hill. The hill was longer than he had estimated from the bottom, and the grade was steeper in the middle section where the pavement had a crack running across it. He was standing at the bottom, but not at the very bottom — he was at the point where the grade increased, because that was where she would begin to accelerate beyond what her brakes could manage. He had already checked the brakes. He had checked them twice. A car turned onto the street two blocks away. He noted it. It was moving slowly. He watched his daughter and he watched the car and he calculated the intersection of their two trajectories and he moved four feet to his left, which put him between the trajectories.",5.157668761592855,5.902389156807801,5,6,"{
""valence"": 5,
""arousal"": 6
}

This text is likely",0.0029882363187906354,0.7469813306075621,5.023317855815914,6.498865297421288,5,7,"{
""valence"": 5,
""arousal"": 7
}",0.00024372335001074448,0.8523104279645719
B-vigilance-d2-v2,N-vigilance-d2-c2,affective,peak,"The negotiator had been in the room for seven hours. The man on the other side of the door had not spoken in the last forty minutes. Silence after sustained communication was the pattern the negotiator tracked most carefully, because it was the interval in which decisions were made. He had a diagram in his notebook — a timeline of every word, every pause, every noise from inside the room, marked by minute. The forty minutes of silence had a shape. The first fifteen had ambient sound — movement, objects being shifted. The next ten had stillness. The last fifteen had a single repeated sound at irregular intervals. He was listening to the intervals between the repetitions, because the intervals were getting shorter, and shortening intervals meant the pattern was approaching a conclusion.",5.006625870574195,6.589366468766259,5,7,"{
""valence"": 5,
""arousal"": 7
}

This text is likely",4.0087585229341256e-05,0.7271939599224744,5.002945595348157,6.721577146159341,5,7,"{
""valence"": 5,
""arousal"": 7
}

The text describes a",7.865967531285869e-05,0.6646090990757554
B-vigilance-d3-v1,N-vigilance-d3-c1,affective,peak,"The ranger had been sitting in the blind since 4 a.m. The radio report at midnight had placed the injured male within two miles of the village boundary. The animal was wounded, and wounded animals do not follow established paths. It was moving toward a populated area, which made it a priority. She had a map with twelve-hour, six-hour, and one-hour probability circles drawn in concentric rings. The one-hour circle included the path she was watching. The ground was dry, which meant tracks would be shallow and easy to miss. She had positioned herself downwind. Every six minutes she scanned left to right through the binoculars, then listened for thirty seconds with them down. She had been doing this for five hours. The pattern had not varied. The coffee thermos was behind her, unopened, because opening it would create a scent plume.",5.0108916364536356,6.988773544422422,5,7,"{
""valence"": 5,
""arousal"": 7
}

The text describes a",7.754345017319946e-08,0.17526617854885426,4.799258274185586,7.022512543726042,5,7,"{
""valence"": 5,
""arousal"": 7
}

The text describes a",1.9524752013074845e-08,0.7428848565288075
Bm-rage-d1-v1,N-rage-d1-c1,affective,moderate,"The credit card statement showed a charge from a restaurant he did not recognize — four hundred dollars, posted on a Saturday. His brother had the supplementary card for emergencies. He checked the date. His brother had mentioned going out that weekend but hadn't said anything about the card. There might have been a reason. There usually was a reason. He pulled up the previous three months and found two more charges he couldn't place, smaller amounts, both on weekends. He set the statement on the counter and left it there while he made dinner.",4.2208705647074956,6.301934875497758,3,5,"{
""valence"": 3,
""arousal"": 5
}

The text evokes",3.293191041327418e-05,1.6577825810725595,3.814853419121538,5.797768099934947,4,6,"{
""valence"": 4,
""arousal"": 6
}",0.00010268039003313239,1.6137191701531677
Bm-rage-d1-v2,N-rage-d1-c2,affective,moderate,"The joint account was short by twelve hundred dollars. Her sister had access for the shared household expenses — utilities, groceries, the quarterly insurance premium. The withdrawal had been made at an ATM across town, not near any of the usual vendors. She looked at it for a while. Her sister had been between jobs for two months, and they hadn't talked about whether the arrangement still worked the same way. The amount was not large enough to change anything permanently, but it was large enough that someone should have mentioned it. She closed the banking app and opened it again ten minutes later.",3.9989125807124415,5.187095143832523,4,5,"{
""valence"": 4,
""arousal"": 5
}

This text is likely",0.0010281660515310536,0.7368360057969405,3.815453032460815,5.13199499174937,4,5,"{
""valence"": 4,
""arousal"": 5
}

Interpretation:",0.0004595217268915202,0.9325513763756932
Bm-rage-d2-v1,N-rage-d2-c1,affective,moderate,"The permit had been denied for the third time. Each time for a different reason — first incomplete documentation, then a zoning question, now a signature from a department that had moved offices and did not answer its listed phone number. The project was a wheelchair ramp for his mother's front door. The ramp itself would take a contractor two days to build. The permit process was now in its fourth month. His neighbor across the street had built a similar ramp the previous year and told him it had taken two weeks. He filed the appeal online and printed the confirmation page and put it in the folder with the other two.",3.1856369478667426,5.238259850430294,3,5,"{
""valence"": 3,
""arousal"": 5
}

The text describes a",1.7810918090990997e-06,0.9976880328921607,2.79922131080138,5.27163218399677,2,5,"{
""valence"": 2,
""arousal"": 5
}",1.0577266251542559e-08,1.3921032904135544
Bm-rage-d2-v2,N-rage-d2-c2,affective,moderate,The insurance company had reclassified the claim. What had been approved in October was now listed as requiring additional review — a review that could take up to ninety days. The procedure had already been completed. The doctor's office said this happened sometimes when billing codes were updated mid-quarter. She called the number on the letter and was transferred four times. The fourth representative said the file showed no record of the original approval. She had the approval letter in front of her. She read the reference number aloud. The representative said he would note that in the file.,2.579063516885402,6.261121753697994,3,7,"{
""valence"": 3,
""arousal"": 7
}

This text is likely",8.425683602409543e-12,1.741054082821648,2.621837471028789,5.731166168476514,3,6,"{
""valence"": 3,
""arousal"": 6
}",1.3206046218848794e-10,1.7484194066691818
Bm-grief-d1-v2,N-grief-d1-c2,affective,moderate,"The automated renewal notice came in the mail — his magazine subscription, addressed to him, the label printed months ago by a system that did not know. She had cancelled most of the accounts in January. This one she had missed, or perhaps she had left it. The magazine arrived every six weeks, slipped through the mail slot and onto the floor where it sat until she picked it up and placed it on the stack by his chair. The stack was five issues tall now. She added the renewal notice to the top and went to make lunch.",4.577990776300662,2.8771885849635512,4,3,"{
""valence"": 4,
""arousal"": 3
}

The text describes a",9.49946396209793e-07,1.0805910337229456,4.354145089208541,2.5786942641509403,4,2,"{
""valence"": 4,
""arousal"": 2
}",1.6226554663577737e-07,1.3598686949065866
Bm-terror-d1-v2,N-terror-d1-c2,affective,moderate,"The car had been behind him for the last several miles, but so had two other cars, and one of them had turned off at the gas station. The remaining car kept the same distance. The road was not busy but it was not empty. He signaled and changed lanes. The car changed lanes after a few seconds — the way anyone would when the lane ahead cleared. He was probably being ordinary about it. He took the next exit, which was not his exit, and waited at the bottom of the ramp. The car passed on the highway above without slowing down. He sat at the ramp for another minute before pulling back on.",5.000008873429527,2.9765332486200338,5,3,"{
""valence"": 5,
""arousal"": 3
}

This text is likely",2.0002081500700658e-06,0.14013455781434944,5.000020338059163,3.0049723193636635,5,3,"{
""valence"": 5,
""arousal"": 3
}",1.919910382666204e-05,0.09871657544662388
Bm-terror-d2-v2,N-terror-d2-c2,affective,moderate,"His father had mentioned the numbness in his left hand during a phone call, almost as an aside, between the weather and the score of the game. It had been there for a few weeks, he said, maybe a month. He was going to mention it at his next appointment, which was not for another three weeks. His father was seventy-four and had never been to the doctor ahead of schedule. He had looked it up after the call — the search results offered a range from nothing to everything, in that order. He called his father back the next evening and asked about the hand, and his father said it was about the same.",4.109108649228788,4.841986046278728,4,5,"{
""valence"": 4,
""arousal"": 5
}

The text describes a",0.0008005215299553331,0.7850786776395724,3.971612662719072,4.9329882556842986,4,5,"{
""valence"": 4,
""arousal"": 5
}

Interpretation:",9.053308890068613e-06,0.5005051443095445
Bm-terror-d3-v1,N-terror-d3-c1,affective,moderate,"She had seen the same car parked on her street three times in the past week. A dark sedan, no distinguishing marks, always on the same side of the block but never in exactly the same spot. It could have belonged to someone visiting a neighbor. It could have been a contractor working on the house at the end of the street. She had not seen anyone get in or out of it. On the third day, she wrote down the plate number on the back of a receipt and put the receipt in the kitchen drawer. The car was not there the following morning. She checked the drawer to make sure the receipt was still where she had left it.",4.850368791766117,3.9296495653700676,5,3,"{
""valence"": 5,
""arousal"": 3
}

The text describes a",0.03922022382991492,1.3628857506343997,4.321624973510028,3.9002146957003494,5,3,"{
""valence"": 5,
""arousal"": 3
}",0.003022789720383431,1.256011966419696
Bm-ecstasy-d1-v1,N-ecstasy-d1-c1,affective,moderate,"The acceptance letter was for the second-choice program, not the first, but it was an acceptance letter. She read it at the kitchen table with her coffee going cold beside her. Two years of applications and revised statements and letters of recommendation, and here it was — not the one she had imagined, but a real one, with a start date and a funding line and her name spelled correctly at the top. She would need to move. She would need to find an apartment in a city she had only visited once. She folded the letter back into the envelope and finished her coffee, which by then was no longer warm.",4.993106410767405,6.027974934949895,5,6,"{
""valence"": 5,
""arousal"": 6
}

The text describes a",0.000746527475045129,0.34405814356371794,4.986596811167338,6.0767417284761756,5,6,"{
""valence"": 5,
""arousal"": 6
}

Interpretation:",0.0021582030417185527,0.49087426291146713
Bm-ecstasy-d1-v2,N-ecstasy-d1-c2,affective,moderate,"His piece had been selected for the group exhibition — not a solo show, not a prize, but a spot on the wall alongside eleven other artists, three of whom he had studied in school. The gallery had sent the floor plan with his name next to a rectangle on the west wall, between a painter from Montreal and a sculptor whose work he had seen in a magazine. He pinned the floor plan to the corkboard in his studio and stood back. His name was small but it was there, in the same typeface as the others, at the same size, in the same list.",5.076483192438727,3.5174376370355467,5,3,"{
""valence"": 5,
""arousal"": 3
}

This text is likely",0.00876921215171218,1.0396559247665764,5.279479116006308,3.617831629697041,5,3,"{
""valence"": 5,
""arousal"": 3
}",0.006291696204731182,1.3483081696184083
Bm-ecstasy-d2-v2,N-ecstasy-d2-c2,affective,moderate,"The new employee had been at the company for three months and had eaten lunch at her desk every day. On a Thursday, two women from the design team stopped by her cubicle and asked if she wanted to join them at the place across the street. They had been going there on Thursdays for years, they said. She picked up her jacket and walked with them. They talked about a project deadline and a television show and the quality of the soup, which they agreed was inconsistent. She ordered the soup anyway. The following Thursday, one of them sent her a message at eleven-forty: ""Soup day?""",5.283114297734987,2.843280574374292,5,3,"{
""valence"": 5,
""arousal"": 3
}

This text is likely",4.415313249789673e-07,1.1144542512326021,5.091591325212551,2.8949759154768553,5,3,"{
""valence"": 5,
""arousal"": 3
}

The text describes a",1.0598364304729292e-06,0.6732409146579886
